"","V1","V2"
"1","TNFRSF10D","PDIA3"
"2","TNFRSF10D","CALR"
"3","TNFRSF10D","ENSG00000099964"
"4","TNFRSF10D","NUDC"
"5","TNFRSF10D","TKT"
"6","TNFRSF10D","ACLY"
"7","TNFRSF10D","MTPN"
"8","TNFRSF10D","HYOU1"
"9","VHL","ARF6"
"10","VHL","CALM3"
"11","VHL","CALM1"
"12","VHL","CALM2"
"13","VHL","PPIB"
"14","VHL","RAP1A"
"15","VHL","PFN2"
"16","VHL","UCHL1"
"17","VHL","ENSG00000099964"
"18","VHL","PDCD5"
"19","VHL","MOB4"
"20","VHL","SET"
"21","VHL","NUDC"
"22","VHL","PITPNB"
"23","VHL","RAB11A"
"24","VHL","PEBP1"
"25","VHL","DCTN1"
"26","VHL","STMN1"
"27","VHL","ICT1"
"28","VHL","UBE2K"
"29","VHL","TAGLN2"
"30","VHL","MCC"
"31","VHL","CUTA"
"32","VHL","RAB2A"
"33","VHL","SAR1A"
"34","VHL","TKT"
"35","VHL","ACLY"
"36","VHL","BTF3"
"37","VHL","MNF1"
"38","VHL","COTL1"
"39","VHL","MTPN"
"40","VHL","MYCBP"
"41","VHL","VAMP3"
"42","VHL","TMEM189-UBE2V1"
"43","VHL","RAB14"
"44","VHL","PLP2"
"45","VHL","PPP2R2B"
"46","VHL","VMA21"
"47","VHL","RAB1B"
"48","VHL","RAB5C"
"49","VHL","HYOU1"
"50","VHL","C19orf70"
"51","VHL","MRPS23"
"52","VHL","RNF139"
"53","VHL","DDT"
"54","INA","DLG3"
"55","INA","DLG4"
"56","INA","DLGAP1"
"57","INA","DYNC1I1"
"58","INA","GRIN1"
"59","INA","GRIN2A"
"60","INA","APPL1"
"61","INA","ATG16L1"
"62","INA","BSN"
"63","INA","PAXBP1"
"64","INA","PFKL"
"65","INA","RAC1"
"66","INA","MAPT"
"67","INA","MYH1"
"68","INA","MYH11"
"69","INA","MYO5A"
"70","INA","TP53BP1"
"71","INA","TUBA1A"
"72","INA","ACTN2"
"73","INA","PPP2R1A"
"74","INA","ACTB"
"75","INA","ATP1A3"
"76","INA","FMR1"
"77","INA","STAU1"
