"","V1","V2"
"1","PABPC1","INCENP"
"2","PABPC1","LSM4"
"3","PABPC1","CWC22"
"4","PABPC1","PAN2"
"5","PABPC1","PRPF4"
"6","PABPC1","SF3B3"
"7","PABPC1","SF3B4"
"8","PABPC1","SNRNP70"
"9","PABPC1","ENSG00000144158"
"10","PABPC1","POLR2A"
"11","PABPC1","ALYREF"
"12","PABPC1","SART1"
"13","PABPC1","PRPF31"
"14","PABPC1","XAB2"
"15","PABPC1","CPSF6"
"16","PABPC1","PRPF3"
"17","PABPC1","CPSF3"
"18","PABPC1","NOP58"
"19","PABPC1","SEC13"
"20","PABPC1","POLR2D"
"21","PABPC1","RPAP2"
"22","PABPC1","FBL"
"23","PABPC1","UPF1"
"24","PABPC1","PIN1"
"25","PABPC1","POLR2E"
"26","PABPC1","KHDRBS1"
"27","PABPC1","CPSF1"
"28","PABPC1","CLP1"
"29","PABPC1","CCNC"
"30","PABPC1","CDK8"
"31","PABPC1","MED10"
"32","PABPC1","HNRNPM"
"33","PABPC1","MED6"
"34","PABPC1","MED7"
"35","PABPC1","POLR2K"
"36","PABPC1","POLR2L"
"37","PABPC1","POLR2C"
"38","PABPC1","POLR2G"
"39","PABPC1","POLR2I"
"40","PABPC1","AAR2"
"41","PABPC1","BUD31"
"42","PABPC1","LSM3"
"43","PABPC1","LSM5"
"44","PABPC1","LSM6"
"45","PABPC1","NFX1"
"46","PABPC1","LSM7"
"47","PABPC1","MIOS"
"48","PABPC1","MRPL17"
"49","PABPC1","PRPF8"
"50","PABPC1","PATL1"
"51","PABPC1","RAB43"
"52","PABPC1","SNRPA1"
"53","PABPC1","SNRPD1"
"54","PABPC1","SF3A2"
"55","PABPC1","SF3A3"
"56","PABPC1","TXNL4A"
"57","PABPC1","ZMAT2"
"58","PABPC1","ENSG00000111987"
"59","PABPC1","APBB1"
"60","PABPC1","CSTF2"
"61","PABPC1","ETV6"
"62","PABPC1","RSL1D1"
"63","PABPC1","DDB1"
"64","PABPC1","EWSR1"
"65","PABPC1","HTATSF1"
"66","PABPC1","KHSRP"
"67","PABPC1","PQBP1"
"68","PABPC1","PSPC1"
"69","PABPC1","CYFIP1"
"70","PABPC1","WBP11"
"71","PABPC1","DDX46"
"72","PABPC1","TBC1D4"
"73","PABPC1","KIAA1429"
"74","PABPC1","RPAP3"
"75","PABPC1","KLHDC4"
"76","PABPC1","HNRNPR"
"77","PABPC1","NUDT21"
"78","PABPC1","PRPF40A"
"79","PABPC1","SMARCE1"
"80","PABPC1","LUC7L"
"81","PABPC1","SNRPF"
"82","PABPC1","SMC1A"
"83","PABPC1","TIA1"
"84","PABPC1","TIAL1"
"85","PABPC1","SNW1"
"86","PABPC1","CRNKL1"
"87","PABPC1","NCBP2"
"88","PABPC1","PAPOLA"
"89","PABPC1","SNRPD3"
"90","PABPC1","DHX8"
"91","PABPC1","POLR2F"
"92","PABPC1","NHP2L1"
"93","PABPC1","NXF1"
"94","PABPC1","HNRNPD"
"95","PABPC1","POLR2H"
"96","PABPC1","CAPRIN1"
"97","PABPC1","PUF60"
"98","PABPC1","GTF2F2"
"99","PABPC1","LSM2"
"100","PABPC1","CDC40"
"101","PABPC1","DDX23"
"102","PABPC1","MRPL4"
"103","PABPC1","PRPF19"
"104","PABPC1","PCID2"
"105","PABPC1","PLRG1"
"106","PABPC1","RBMX2"
"107","PABPC1","SEH1L"
"108","PABPC1","SF3A1"
"109","PABPC1","SF3B2"
"110","PABPC1","TFIP11"
"111","PABPC1","ENSG00000172850"
"112","PABPC1","PCF11"
"113","PABPC1","CCDC94"
"114","PABPC1","BUB3"
"115","PABPC1","CPSF2"
"116","PABPC1","ENAH"
"117","PABPC1","FUS"
"118","PABPC1","PCBP2"
"119","PABPC1","WRNIP1"
"120","PABPC1","SFPQ"
"121","PABPC1","RNMT"
"122","PABPC1","CCDC97"
"123","PABPC1","POLR2B"
"124","PABPC1","DDX17"
"125","PABPC1","HNRNPL"
"126","PABPC1","CPSF7"
"127","PABPC1","PHF5A"
"128","PABPC1","GPR88"
"129","PABPC1","WIPF2"
"130","PABPC1","EVL"
"131","PABPC1","SF1"
"132","PABPC1","WASF2"
"133","PABPC1","SF3B1"
"134","PABPC1","RNPS1"
"135","PABPC1","SREK1"
"136","PABPC1","WBP4"
"137","PABPC1","DIAPH2"
"138","PABPC1","PAIP1"
"139","PABPC1","PRRC1"
"140","PABPC1","SYMPK"
"141","PABPC1","TLE3"
"142","PABPC1","TUT1"
"143","PABPC1","ZNF207"
"144","PABPC1","VASP"
"145","PABPC1","UBAP2L"
"146","PABPC1","DAZAP1"
"147","PABPC1","PTBP1"
"148","PABPC1","SPG20"
"149","PABPC1","SNRPA"
"150","PABPC1","URI1"
"151","PABPC1","WBP2"
"152","PABPC1","WWOX"
"153","PABPC1","CHERP"
"154","PABPC1","RBM17"
"155","PABPC1","WAS"
"156","PABPC1","CHAMP1"
"157","PABPC1","SCAF4"
"158","PABPC1","G3BP2"
"159","INCENP","LSM4"
