"","V1","V2"
"1","SSR4","XRCC5"
"2","SSR4","XRCC6"
"3","SSR4","ATP1A1"
"4","SSR4","NCL"
"5","SSR4","HIST1H2BL"
"6","SSR4","RUVBL2"
"7","SSR4","TOP1"
"8","SSR4","PSMD4"
"9","SSR4","KPNB1"
"10","SSR4","TRRAP"
"11","SSR4","YWHAE"
"12","SSR4","PTPN14"
"13","SSR4","SLIT2"
"14","SSR4","SKP1"
"15","SSR4","MAX"
"16","SSR4","ARL1"
"17","SSR4","LMNA"
"18","SSR4","LONP1"
"19","SSR4","HSPB1"
"20","SSR4","ENSG00000160916"
"21","SSR4","BCR"
"22","SSR4","HDAC1"
"23","SSR4","RAF1"
"24","SSR4","TRIM28"
"25","SSR4","IPO13"
"26","SSR4","CCT3"
"27","SSR4","CEPT1"
"28","SSR4","COPG1"
"29","SSR4","COPG2"
"30","SSR4","CSE1L"
"31","SSR4","DDX52"
"32","SSR4","AASS"
"33","SSR4","ABCB7"
"34","SSR4","ACOT8"
"35","SSR4","ARF4"
"36","SSR4","ARHGEF2"
"37","SSR4","FBXW8"
"38","SSR4","GANAB"
"39","SSR4","GTF3C1"
"40","SSR4","GTF3C2"
"41","SSR4","HNRNPF"
"42","SSR4","HUWE1"
"43","SSR4","DHX15"
"44","SSR4","DYNC1H1"
"45","SSR4","EEF1GP1"
"46","SSR4","EFTUD2"
"47","SSR4","EIF3I"
"48","SSR4","ERCC3"
"49","SSR4","ETFA"
"50","SSR4","MRPS34"
"51","SSR4","NDUFA8"
"52","SSR4","NUP133"
"53","SSR4","PELO"
"54","SSR4","PSMA3"
"55","SSR4","PSMB1"
"56","SSR4","IDH3A"
"57","SSR4","IDH3G"
"58","SSR4","ILVBL"
"59","SSR4","MAPKAP1"
"60","SSR4","MARS"
"61","SSR4","RANBP2"
"62","SSR4","RNH1"
"63","SSR4","SARS"
"64","SSR4","SMC4"
"65","SSR4","PSMB4"
"66","SSR4","PSMB5"
"67","SSR4","PSMC1"
"68","SSR4","PSMC3"
"69","SSR4","PTGES2"
"70","SSR4","ZNF121"
"71","SSR4","ZNF281"
"72","SSR4","ENSG00000215769"
"73","SSR4","IPO4"
"74","SSR4","SNRNP200"
"75","SSR4","SQRDL"
"76","SSR4","TOP2A"
"77","SSR4","U2SURP"
"78","SSR4","XPO5"
"79","SSR4","GCDH"
"80","SSR4","GTF3C3"
"81","SSR4","PSMA2"
"82","SSR4","SLC25A11"
"83","SSR4","IPO7"
"84","SSR4","AKAP8L"
"85","SSR4","CYR61"
"86","SSR4","CCT6A"
"87","SSR4","CHD4"
"88","SSR4","DNAJA2"
"89","SSR4","DDX3X"
"90","SSR4","EIF3E"
"91","SSR4","EIF4ENIF1"
"92","SSR4","FBXW7"
"93","SSR4","GTF3C4"
"94","SSR4","HADHB"
"95","SSR4","HDAC2"
"96","SSR4","HELLS"
"97","SSR4","HNRNPK"
"98","SSR4","IPO9"
"99","SSR4","IQGAP3"
"100","SSR4","IRAK1"
"101","SSR4","IGF2BP1"
"102","SSR4","IGF2BP2"
"103","SSR4","LRPPRC"
"104","SSR4","MCM7"
"105","SSR4","MRPS22"
"106","SSR4","MSH3"
"107","SSR4","OAT"
"108","SSR4","NUP153"
"109","SSR4","PLK1"
"110","SSR4","POLE"
"111","SSR4","PSMC4"
"112","SSR4","PSMC6"
"113","SSR4","PSMA1"
"114","SSR4","PSMA4"
"115","SSR4","PSMA5"
"116","SSR4","RFC2"
"117","SSR4","RFC3"
"118","SSR4","RNGTT"
"119","SSR4","SHOC2"
"120","SSR4","SLC25A1"
"121","SSR4","SLC25A12"
"122","SSR4","SMARCC1"
"123","SSR4","SUCLG1"
"124","SSR4","TCP1"
"125","SSR4","SPTLC1"
"126","SSR4","TTC27"
"127","SSR4","TMPO"
"128","SSR4","WDR77"
"129","SSR4","XPO1"
"130","SSR4","TUBG1"
"131","SSR4","TUBGCP2"
"132","SSR4","UBR2"
"133","SSR4","XRN1"
"134","SSR4","YWHAQ"
"135","SSR4","ENSG00000214133"
"136","SSR4","IQGAP2"
"137","SSR4","C1QBP"
"138","SSR4","CCT2"
"139","SSR4","ALDH18A1"
"140","SSR4","ATP2A2"
"141","SSR4","DDX1"
"142","SSR4","CCT8"
"143","SSR4","CHTF18"
"144","SSR4","EP400"
"145","SSR4","FANCD2"
"146","SSR4","DIMT1"
"147","SSR4","DNAJA3"
"148","SSR4","HIGD1A"
"149","SSR4","GSG2"
"150","SSR4","IKBKAP"
"151","SSR4","HSPH1"
"152","SSR4","MMS19"
"153","SSR4","MOGS"
"154","SSR4","KPNA2"
"155","SSR4","KPNA4"
"156","SSR4","NOP56"
"157","SSR4","P4HA1"
"158","SSR4","PCBP1"
"159","SSR4","MSH2"
"160","SSR4","MYBBP1A"
"161","SSR4","MYO9A"
"162","SSR4","PSMA7"
"163","SSR4","PLOD3"
"164","SSR4","PSME4"
"165","SSR4","PSMB3"
"166","SSR4","RPN1"
"167","SSR4","RPP30"
"168","SSR4","SEC61A1"
"169","SSR4","RFC5"
"170","SSR4","SQSTM1"
"171","SSR4","IRS4"
"172","SSR4","YWHAB"
"173","SSR4","DPM1"
"174","SSR4","MYC"
"175","SSR4","POLD1"
"176","SSR4","PSMD3"
"177","SSR4","UBE3C"
"178","SSR4","PPP6C"
"179","SSR4","KIAA1967"
"180","SSR4","ASS1"
"181","SSR4","ALDH1B1"
"182","SSR4","DDX20"
"183","SSR4","HNRNPA0"
"184","SSR4","GCN1L1"
"185","SSR4","MSH6"
"186","SSR4","AKAP8"
"187","SSR4","ACTL6A"
"188","SSR4","CCT4"
"189","SSR4","CCT5"
"190","SSR4","DNAJB6"
"191","SSR4","GTF2I"
"192","SSR4","IDH3B"
"193","SSR4","NDUFA5"
"194","SSR4","NDUFS1"
"195","SSR4","NDUFS2"
"196","SSR4","NDUFS3"
"197","SSR4","MYO5C"
"198","SSR4","MYO9B"
"199","SSR4","NONO"
"200","SSR4","PPP1CA"
"201","SSR4","PRPF6"
"202","SSR4","RPN2"
"203","SSR4","SLC25A13"
"204","SSR4","SMARCA5"
"205","SSR4","SMC2"
"206","SSR4","TRMT1L"
"207","SSR4","XPOT"
"208","SSR4","PSMC2"
"209","SSR4","PPT1"
"210","SSR4","RIOK3"
"211","XRCC5","XRCC6"
"212","XRCC5","ATP1A1"
"213","XRCC5","NCL"
"214","XRCC5","HIST1H2BL"
"215","XRCC5","RUVBL2"
"216","XRCC5","TOP1"
"217","XRCC5","PSMD4"
"218","XRCC5","KPNB1"
"219","XRCC5","TRRAP"
"220","XRCC5","YWHAE"
"221","XRCC5","PTPN14"
"222","XRCC5","SLIT2"
"223","XRCC5","SKP1"
"224","XRCC5","MAX"
"225","XRCC5","ARL1"
"226","XRCC5","LMNA"
"227","XRCC5","LONP1"
"228","XRCC5","HSPB1"
"229","XRCC5","ENSG00000160916"
"230","XRCC5","BCR"
"231","XRCC5","HDAC1"
"232","XRCC5","RAF1"
"233","XRCC5","TRIM28"
"234","XRCC5","IPO13"
"235","XRCC5","CCT3"
"236","XRCC5","CEPT1"
"237","XRCC5","COPG1"
"238","XRCC5","COPG2"
"239","XRCC5","CSE1L"
"240","XRCC5","DDX52"
"241","XRCC5","AASS"
"242","XRCC5","ABCB7"
"243","XRCC5","ACOT8"
"244","XRCC5","ARF4"
"245","XRCC5","ARHGEF2"
"246","XRCC5","FBXW8"
"247","XRCC5","GANAB"
"248","XRCC5","GTF3C1"
"249","XRCC5","GTF3C2"
"250","XRCC5","HNRNPF"
"251","XRCC5","HUWE1"
"252","XRCC5","DHX15"
"253","XRCC5","DYNC1H1"
"254","XRCC5","EEF1GP1"
"255","XRCC5","EFTUD2"
"256","XRCC5","EIF3I"
"257","XRCC5","ERCC3"
"258","XRCC5","ETFA"
"259","XRCC5","MRPS34"
"260","XRCC5","NDUFA8"
"261","XRCC5","NUP133"
"262","XRCC5","PELO"
"263","XRCC5","PSMA3"
"264","XRCC5","PSMB1"
"265","XRCC5","IDH3A"
"266","XRCC5","IDH3G"
"267","XRCC5","ILVBL"
"268","XRCC5","MAPKAP1"
"269","XRCC5","MARS"
"270","XRCC5","RANBP2"
"271","XRCC5","RNH1"
"272","XRCC5","SARS"
"273","XRCC5","SMC4"
"274","XRCC5","PSMB4"
"275","XRCC5","PSMB5"
"276","XRCC5","PSMC1"
"277","XRCC5","PSMC3"
"278","XRCC5","PTGES2"
"279","XRCC5","ZNF121"
"280","XRCC5","ZNF281"
"281","XRCC5","ENSG00000215769"
"282","XRCC5","IPO4"
"283","XRCC5","SNRNP200"
"284","XRCC5","SQRDL"
"285","XRCC5","TOP2A"
"286","XRCC5","U2SURP"
"287","XRCC5","XPO5"
"288","XRCC5","GCDH"
"289","XRCC5","GTF3C3"
"290","XRCC5","PSMA2"
"291","XRCC5","SLC25A11"
"292","XRCC5","IPO7"
"293","XRCC5","AKAP8L"
"294","XRCC5","CYR61"
"295","XRCC5","CCT6A"
"296","XRCC5","CHD4"
"297","XRCC5","DNAJA2"
"298","XRCC5","DDX3X"
"299","XRCC5","EIF3E"
"300","XRCC5","EIF4ENIF1"
"301","XRCC5","FBXW7"
"302","XRCC5","GTF3C4"
"303","XRCC5","HADHB"
"304","XRCC5","HDAC2"
"305","XRCC5","HELLS"
"306","XRCC5","HNRNPK"
"307","XRCC5","IPO9"
"308","XRCC5","IQGAP3"
"309","XRCC5","IRAK1"
"310","XRCC5","IGF2BP1"
"311","XRCC5","IGF2BP2"
"312","XRCC5","LRPPRC"
"313","XRCC5","MCM7"
"314","XRCC5","MRPS22"
"315","XRCC5","MSH3"
"316","XRCC5","OAT"
"317","XRCC5","NUP153"
"318","XRCC5","PLK1"
"319","XRCC5","POLE"
"320","XRCC5","PSMC4"
"321","XRCC5","PSMC6"
"322","XRCC5","PSMA1"
"323","XRCC5","PSMA4"
"324","XRCC5","PSMA5"
"325","XRCC5","RFC2"
"326","XRCC5","RFC3"
"327","XRCC5","RNGTT"
"328","XRCC5","SHOC2"
"329","XRCC5","SLC25A1"
"330","XRCC5","SLC25A12"
"331","XRCC5","SMARCC1"
"332","XRCC5","SUCLG1"
"333","XRCC5","TCP1"
"334","XRCC5","SPTLC1"
"335","XRCC5","TTC27"
"336","XRCC5","TMPO"
"337","XRCC5","WDR77"
"338","XRCC5","XPO1"
"339","XRCC5","TUBG1"
"340","XRCC5","TUBGCP2"
"341","XRCC5","UBR2"
"342","XRCC5","XRN1"
"343","XRCC5","YWHAQ"
"344","XRCC5","ENSG00000214133"
"345","XRCC5","IQGAP2"
"346","XRCC5","C1QBP"
"347","XRCC5","CCT2"
"348","XRCC5","ALDH18A1"
"349","XRCC5","ATP2A2"
"350","XRCC5","DDX1"
"351","XRCC5","CCT8"
"352","XRCC5","CHTF18"
"353","XRCC5","EP400"
"354","XRCC5","FANCD2"
"355","XRCC5","DIMT1"
"356","XRCC5","DNAJA3"
"357","XRCC5","HIGD1A"
"358","XRCC5","GSG2"
"359","XRCC5","IKBKAP"
"360","XRCC5","HSPH1"
"361","XRCC5","MMS19"
"362","XRCC5","MOGS"
"363","XRCC5","KPNA2"
"364","XRCC5","KPNA4"
"365","XRCC5","NOP56"
"366","XRCC5","P4HA1"
"367","XRCC5","PCBP1"
"368","XRCC5","MSH2"
"369","XRCC5","MYBBP1A"
"370","XRCC5","MYO9A"
"371","XRCC5","PSMA7"
"372","XRCC5","PLOD3"
"373","XRCC5","PSME4"
"374","XRCC5","PSMB3"
"375","XRCC5","RPN1"
"376","XRCC5","RPP30"
"377","XRCC5","SEC61A1"
