V1,V2
SH2D3A,PTOV1
SH2D3A,SFN
SH2D3A,SHCBP1
SH2D3A,SHROOM3
SH2D3A,PIK3C2B
SH2D3A,KIAA0930
SH2D3A,ERRFI1
SH2D3A,PDZD11
SH2D3A,DTX2
SH2D3A,CCDC101
SH2D3A,EDC3
SH2D3A,PTPN3
TRIM32,USP8
TRIM32,WDR37
TRIM32,SH3BP4
TRIM32,SHROOM1
TRIM32,SIPA1L1
TRIM32,SYNJ2
TRIM32,BCAR1
TRIM32,C1orf106
TRIM32,FAM53B
TRIM32,ARHGEF16
TRIM32,ARHGEF17
TRIM32,KLHDC2
TRIM32,GAN
TRIM32,PARD3
TRIM32,PI4KB
TRIM32,PACS2
TRIM32,REEP4
TRIM32,RHPN2
TRIM32,RND3
TRIM32,SAMD4A
TRIM32,SASH1
TRIM32,SAV1
TRIM32,PKP3
TRIM32,PTOV1
TRIM32,SFN
TRIM32,SHCBP1
TRIM32,SHROOM3
TRIM32,TRIM27
TRIM32,ENSG00000215641
TRIM32,ENSG00000112448
TRIM32,TRIM23
USP8,WDR37
USP8,SH3BP4
USP8,SHROOM1
USP8,SIPA1L1
USP8,SYNJ2
USP8,TNS4
USP8,BCAR1
USP8,C1orf106
USP8,FAM53B
USP8,ENSG00000182319
USP8,ARHGEF16
USP8,ARHGEF17
USP8,KLHDC2
USP8,GAN
USP8,PARD3
USP8,PI4KB
USP8,PACS2
USP8,REEP4
USP8,RHPN2
USP8,RND3
USP8,SAMD4A
USP8,SASH1
USP8,SAV1
USP8,PKP3
USP8,PTOV1
USP8,SFN
USP8,SHCBP1
USP8,SHROOM3
USP8,PIK3C2B
USP8,KIAA0930
USP8,ERRFI1
USP8,PDZD11
USP8,DTX2
USP8,RNF128
USP8,CCDC101
USP8,EDC3
USP8,PTPN3
USP8,SEC24C
WDR37,SH3BP4
WDR37,SIPA1L1
WDR37,SYNJ2
WDR37,C1orf106
WDR37,FAM53B
WDR37,ARHGEF17
WDR37,KLHDC2
WDR37,GAN
WDR37,PARD3
WDR37,PI4KB
WDR37,PACS2
WDR37,REEP4
WDR37,RHPN2
WDR37,RND3
WDR37,SAMD4A
WDR37,SASH1
WDR37,SAV1
WDR37,PKP3
WDR37,PTOV1
WDR37,SFN
WDR37,SHCBP1
WDR37,SHROOM3
WDR37,KIAA0930
WDR37,ERRFI1
WDR37,PDZD11
WDR37,CCDC101
SH3BP4,SHROOM1
SH3BP4,SIPA1L1
SH3BP4,SYNJ2
SH3BP4,TNS4
SH3BP4,BCAR1
SH3BP4,C1orf106
SH3BP4,FAM53B
SH3BP4,ENSG00000182319
SH3BP4,ARHGEF16
SH3BP4,ARHGEF17
SH3BP4,KLHDC2
SH3BP4,GAN
SH3BP4,PARD3
SH3BP4,PI4KB
SH3BP4,PACS2
SH3BP4,REEP4
SH3BP4,RHPN2
SH3BP4,RND3
SH3BP4,SAMD4A
SH3BP4,SASH1
SH3BP4,SAV1
SH3BP4,PKP3
SH3BP4,PTOV1
SH3BP4,SFN
SH3BP4,SHCBP1
SH3BP4,SHROOM3
SH3BP4,PIK3C2B
SH3BP4,KIAA0930
SH3BP4,ERRFI1
SH3BP4,PDZD11
SH3BP4,DTX2
SH3BP4,CCDC101
SH3BP4,EDC3
SH3BP4,PTPN3
SHROOM1,SIPA1L1
SHROOM1,SYNJ2
SHROOM1,BCAR1
SHROOM1,ARHGEF16
SHROOM1,GAN
SHROOM1,PARD3
SHROOM1,PI4KB
SHROOM1,PACS2
SHROOM1,REEP4
SHROOM1,RHPN2
SHROOM1,SASH1
SHROOM1,SAV1
SHROOM1,PKP3
SHROOM1,PTOV1
SHROOM1,SFN
SHROOM1,SHCBP1
SHROOM1,SHROOM3
SIPA1L1,SYNJ2
SIPA1L1,TNS4
SIPA1L1,BCAR1
SIPA1L1,C1orf106
SIPA1L1,FAM53B
SIPA1L1,ENSG00000182319
SIPA1L1,ARHGEF16
SIPA1L1,ARHGEF17
SIPA1L1,KLHDC2
SIPA1L1,GAN
SIPA1L1,PARD3
SIPA1L1,PI4KB
SIPA1L1,PACS2
SIPA1L1,REEP4
SIPA1L1,RHPN2
SIPA1L1,RND3
SIPA1L1,SAMD4A
SIPA1L1,SASH1
SIPA1L1,SAV1
SIPA1L1,PKP3
SIPA1L1,PTOV1
SIPA1L1,SFN
SIPA1L1,SHCBP1
SIPA1L1,SHROOM3
SIPA1L1,PIK3C2B
SIPA1L1,KIAA0930
SIPA1L1,ERRFI1
SIPA1L1,PDZD11
SIPA1L1,DTX2
SIPA1L1,CCDC101
SIPA1L1,EDC3
SIPA1L1,PTPN3
SIPA1L1,hsa-miR-940
SYNJ2,BCAR1
SYNJ2,C1orf106
SYNJ2,FAM53B
SYNJ2,ARHGEF16
SYNJ2,ARHGEF17
SYNJ2,KLHDC2
SYNJ2,GAN
SYNJ2,PARD3
SYNJ2,PI4KB
SYNJ2,PACS2
SYNJ2,REEP4
SYNJ2,RHPN2
SYNJ2,RND3
SYNJ2,SAMD4A
SYNJ2,SASH1
SYNJ2,SAV1
SYNJ2,PKP3
SYNJ2,PTOV1
SYNJ2,SFN
SYNJ2,SHCBP1
SYNJ2,SHROOM3
SYNJ2,PIK3C2B
SYNJ2,KIAA0930
SYNJ2,ERRFI1
SYNJ2,PDZD11
SYNJ2,CCDC101
TNS4,C1orf106
TNS4,FAM53B
TNS4,ENSG00000182319
TNS4,ARHGEF17
TNS4,KLHDC2
TNS4,GAN
TNS4,PARD3
TNS4,PI4KB
TNS4,PACS2
TNS4,REEP4
TNS4,RHPN2
TNS4,RND3
TNS4,SASH1
TNS4,PKP3
TNS4,PTOV1
TNS4,SFN
TNS4,SHCBP1
TNS4,SHROOM3
TNS4,PIK3C2B
TNS4,KIAA0930
TNS4,DTX2
TNS4,EDC3
TNS4,PTPN3
BCAR1,ARHGEF16
BCAR1,GAN
BCAR1,PARD3
BCAR1,PI4KB
BCAR1,PACS2
BCAR1,REEP4
BCAR1,RHPN2
BCAR1,SASH1
BCAR1,SAV1
BCAR1,PKP3
BCAR1,PTOV1
BCAR1,PTPRF
BCAR1,SFN
BCAR1,SHCBP1
BCAR1,SHROOM3
BCAR1,PTPRA
BCAR1,ZW10
BCAR1,NPHP1
BCAR1,SH2D3C
BCAR1,EFS
BCAR1,TNS1
BCAR1,TRIP6
C1orf106,FAM53B
C1orf106,ENSG00000182319
C1orf106,ARHGEF17
C1orf106,KLHDC2
C1orf106,GAN
C1orf106,PARD3
C1orf106,PI4KB
C1orf106,PACS2
C1orf106,REEP4
C1orf106,RHPN2
C1orf106,RND3
C1orf106,SAMD4A
C1orf106,SASH1
C1orf106,SAV1
C1orf106,PKP3
C1orf106,PTOV1
C1orf106,SFN
C1orf106,SHCBP1
C1orf106,SHROOM3
C1orf106,PIK3C2B
C1orf106,KIAA0930
C1orf106,DTX2
C1orf106,EDC3
C1orf106,PTPN3
FAM53B,ENSG00000182319
FAM53B,ARHGEF17
FAM53B,KLHDC2
FAM53B,GAN
FAM53B,PARD3
FAM53B,PI4KB
FAM53B,PACS2
FAM53B,REEP4
FAM53B,RHPN2
FAM53B,RND3
FAM53B,SAMD4A
FAM53B,SASH1
FAM53B,SAV1
FAM53B,PKP3
FAM53B,PTOV1
FAM53B,SFN
FAM53B,SHCBP1
FAM53B,SHROOM3
FAM53B,PIK3C2B
FAM53B,KIAA0930
FAM53B,ERRFI1
FAM53B,PDZD11
FAM53B,DTX2
FAM53B,CCDC101
FAM53B,EDC3
FAM53B,PTPN3
FAM53B,hsa-miR-940
ENSG00000182319,ARHGEF17
ENSG00000182319,KLHDC2
ENSG00000182319,GAN
ENSG00000182319,PARD3
ENSG00000182319,PI4KB
ENSG00000182319,PACS2
ENSG00000182319,REEP4
ENSG00000182319,RHPN2
ENSG00000182319,RND3
ENSG00000182319,SASH1
ENSG00000182319,PKP3
ENSG00000182319,PTOV1
ENSG00000182319,SFN
ENSG00000182319,SHCBP1
ENSG00000182319,SHROOM3
ENSG00000182319,PIK3C2B
ENSG00000182319,KIAA0930
ENSG00000182319,DTX2
ENSG00000182319,EDC3
ENSG00000182319,PTPN3
ARHGEF16,GAN
ARHGEF16,PARD3
ARHGEF16,PI4KB
ARHGEF16,PACS2
ARHGEF16,REEP4
ARHGEF16,RHPN2
ARHGEF16,SASH1
ARHGEF16,SAV1
ARHGEF16,PKP3
ARHGEF16,PTOV1
ARHGEF16,SFN
ARHGEF16,SHCBP1
ARHGEF16,SHROOM3
ARHGEF17,KLHDC2
ARHGEF17,GAN
ARHGEF17,PARD3
ARHGEF17,PI4KB
ARHGEF17,PACS2
ARHGEF17,REEP4
ARHGEF17,RHPN2
ARHGEF17,RND3
ARHGEF17,SAMD4A
ARHGEF17,SASH1
ARHGEF17,SAV1
ARHGEF17,PKP3
ARHGEF17,PTOV1
ARHGEF17,SFN
ARHGEF17,SHCBP1
ARHGEF17,SHROOM3
ARHGEF17,PIK3C2B
ARHGEF17,KIAA0930
ARHGEF17,ERRFI1
ARHGEF17,PDZD11
ARHGEF17,DTX2
ARHGEF17,CCDC101
ARHGEF17,EDC3
ARHGEF17,PTPN3
KLHDC2,GAN
KLHDC2,PARD3
KLHDC2,PI4KB
KLHDC2,PACS2
KLHDC2,REEP4
KLHDC2,RHPN2
KLHDC2,RND3
KLHDC2,SAMD4A
KLHDC2,SASH1
KLHDC2,SAV1
KLHDC2,PKP3
KLHDC2,PTOV1
KLHDC2,SFN
KLHDC2,SHCBP1
KLHDC2,SHROOM3
KLHDC2,PIK3C2B
KLHDC2,KIAA0930
KLHDC2,ERRFI1
KLHDC2,PDZD11
KLHDC2,TRIP13
KLHDC2,DTX2
KLHDC2,CCDC101
KLHDC2,EDC3
KLHDC2,PTPN3
KLHDC2,DDX19B
GAN,PARD3
GAN,PI4KB
GAN,PACS2
GAN,REEP4
GAN,RHPN2
GAN,RND3
GAN,SAMD4A
GAN,SASH1
GAN,SAV1
GAN,PKP3
GAN,PTOV1
GAN,SFN
GAN,SHCBP1
GAN,SHROOM3
GAN,PIK3C2B
GAN,KIAA0930
GAN,ERRFI1
GAN,PDZD11
GAN,DTX2
GAN,CCDC101
GAN,EDC3
GAN,PTPN3
PARD3,PI4KB
PARD3,PACS2
PARD3,REEP4
PARD3,RHPN2
PARD3,RND3
PARD3,SAMD4A
PARD3,SASH1
PARD3,SAV1
PARD3,PKP3
PARD3,PTOV1
PARD3,SFN
PARD3,SHCBP1
PARD3,SHROOM3
PARD3,PIK3C2B
PARD3,PIH1D1
PARD3,KIAA0930
PARD3,ERRFI1
PARD3,PDZD11
PARD3,ENSG00000011177
PARD3,ECT2
PARD3,DTX2
PARD3,PVRL3
PARD3,CCDC101
PARD3,EDC3
PARD3,PTPN3
PARD3,PVRL2
PI4KB,PACS2
PI4KB,REEP4
PI4KB,RHPN2
PI4KB,RND3
PI4KB,SAMD4A
PI4KB,SASH1
PI4KB,SAV1
PI4KB,PKP3
PI4KB,PTOV1
PI4KB,SFN
PI4KB,SHCBP1
PI4KB,SHROOM3
PI4KB,PIK3C2B
PI4KB,KIAA0930
PI4KB,ERRFI1
PI4KB,PDZD11
PI4KB,DTX2
PI4KB,CCDC101
PI4KB,EDC3
PI4KB,PTPN3
PACS2,REEP4
PACS2,RHPN2
PACS2,RND3
PACS2,SAMD4A
PACS2,SASH1
PACS2,SAV1
PACS2,PKP3
PACS2,PTOV1
PACS2,SFN
PACS2,SHCBP1
PACS2,SHROOM3
PACS2,PIK3C2B
PACS2,KIAA0930
PACS2,DTX2
PACS2,EDC3
PACS2,PTPN3
PACS2,hsa-miR-940
REEP4,RHPN2
REEP4,RND3
REEP4,SAMD4A
REEP4,SASH1
REEP4,SAV1
REEP4,PKP3
REEP4,PTOV1
REEP4,SFN
REEP4,SHCBP1
REEP4,SHROOM3
REEP4,PIK3C2B
REEP4,KIAA0930
REEP4,ERRFI1
REEP4,PDZD11
REEP4,DTX2
REEP4,CCDC101
REEP4,EDC3
REEP4,PTPN3
RHPN2,RND3
RHPN2,SAMD4A
RHPN2,SASH1
RHPN2,SAV1
RHPN2,PKP3
RHPN2,PTOV1
RHPN2,SFN
RHPN2,SHCBP1
RHPN2,SHROOM3
RHPN2,PIK3C2B
RHPN2,KIAA0930
RHPN2,DTX2
RHPN2,EDC3
RHPN2,PTPN3
RHPN2,ATG5
RND3,SAMD4A
RND3,SASH1
RND3,SAV1
RND3,PKP3
RND3,PTOV1
RND3,SFN
RND3,SHCBP1
RND3,SHROOM3
RND3,PIK3C2B
RND3,KIAA0930
RND3,ERRFI1
RND3,PDZD11
RND3,DTX2
RND3,CCDC101
RND3,EDC3
RND3,PTPN3
SAMD4A,SASH1
SAMD4A,SAV1
SAMD4A,PKP3
SAMD4A,PTOV1
SAMD4A,SFN
SAMD4A,SHCBP1
SAMD4A,SHROOM3
SAMD4A,KIAA0930
SAMD4A,ERRFI1
SAMD4A,PDZD11
SAMD4A,CCDC101
SASH1,SAV1
SASH1,PKP3
SASH1,PTOV1
SASH1,SFN
SASH1,SHCBP1
SASH1,SHROOM3
SASH1,PIK3C2B
SASH1,KIAA0930
SASH1,ERRFI1
SASH1,PDZD11
SASH1,DTX2
SASH1,CCDC101
SASH1,EDC3
SASH1,PTPN3
SAV1,PKP3
SAV1,PTOV1
SAV1,SFN
SAV1,SHCBP1
SAV1,SHROOM3
SAV1,SLC7A3
SAV1,SLC7A2
PKP3,PTOV1
PKP3,SFN
PKP3,SHCBP1
PKP3,SHROOM3
PKP3,PIK3C2B
PKP3,KIAA0930
PKP3,ERRFI1
PKP3,PDZD11
PKP3,DTX2
PKP3,CCDC101
PKP3,EDC3
PKP3,PTPN3
PTOV1,SFN
PTOV1,SHCBP1
PTOV1,SHROOM3
PTOV1,PIK3C2B
PTOV1,KIAA0930
PTOV1,ERRFI1
PTOV1,PDZD11
PTOV1,DTX2
PTOV1,CCDC101
PTOV1,EDC3
PTOV1,PTPN3
PTOV1,SEC23IP
PTPRF,PTPRD
PTPRF,PTPRA
PTPRF,PPFIA1
PTPRF,TRIO
PTPRF,PPFIA3
PTPRF,PPFIA2
PTPRF,GALNT1
SFN,SHCBP1
SFN,SHROOM3
SFN,PIK3C2B
SFN,PLEKHF2
SFN,KIAA0408
SFN,KIAA0930
SFN,ERRFI1
SFN,PDZD11
SFN,AJUBA
SFN,LSR
SFN,ZFP36
SFN,WDYHV1
SFN,DTX2
SFN,RAE1
SFN,CCDC101
SFN,EDC3
SFN,PTPN3
SFN,PPFIBP1
SFN,PPFIBP2
SFN,CHST1
SFN,FAM189A2
SFN,TRIM25
SFN,ST5
SFN,ZNF638
SHCBP1,SHROOM3
SHCBP1,PIK3C2B
SHCBP1,KIAA0930
SHCBP1,ERRFI1
SHCBP1,PDZD11
SHCBP1,DTX2
SHCBP1,CCDC101
SHCBP1,EDC3
SHCBP1,PTPN3
SHROOM3,PIK3C2B
SHROOM3,KIAA0930
SHROOM3,ERRFI1
SHROOM3,PDZD11
SHROOM3,DTX2
SHROOM3,CCDC101
SHROOM3,EDC3
SHROOM3,PTPN3
CCNK,ENSG00000105972
CCNK,KCNRG
CCNK,CCDC85B
CCNK,KRTAP4-12
CCNK,ENSG00000212908
CCNK,ENSG00000186852
CCNK,RHOXF2
CCNK,EFEMP2
CCNK,RFX6
CCNK,RBPMS
CCNK,CEP76
CCNK,USHBP1
CCNK,NECAB2
CCNK,GMPPA
CCNK,TSC22D4
CCNK,HMG20A
CCNK,UPB1
CCNK,ENSG00000212660
CCNK,CDK18
CCNK,FKBP6
EML1,PPP1R16A
EML1,TRIO
EML1,hsa-miR-940
ACOX1,PIH1D1
ACOX1,ECHS1
ACOX1,HADHA
ACOX1,CPT2
ACOX1,ACSL3
ACOX1,ACSL1
ACOX1,ACSL5
ACOX1,ACSL6
ACOX1,CPT1C
ACOX1,EHHADH
ACOX1,SCP2
ACOX1,FEM1B
ACOX1,CPT1A
GK2,GPAM
GK2,AKR1B1
GK2,ADH5
GK2,HHAT
GK2,ADH1A
GK2,ADH1B
GK2,ADH4
GK2,ADH6
GK2,ADH7
ISOC1,B3GNT1
ISYNA1,GCK
ISYNA1,HK1
ISYNA1,HK2
ISYNA1,HK3
ISYNA1,PGM3
GCK,KYNU
GCK,METTL1
GCK,WDR4
GCK,LCT
GCK,G6PD
GCK,PGM3
GCK,B3GNT1
GCK,GALM
HK1,LCT
HK1,ENO2
HK1,G6PD
HK1,PGM3
HK1,SLC2A4
HK2,LCT
HK2,G6PD
HK2,PGM3
HK2,SLC2A4
HK3,LCT
HK3,G6PD
HK3,PGM3
CHFR,ALDH2
CHFR,ALDH3A1
CHFR,ALDH7A1
CHFR,ALDH9A1
CHFR,AOX1
CHFR,ASMT
CHFR,ALDH1A3
CHFR,WDR47
EDIL3,hsa-miR-940
PTPRD,PTPRA
PTPRD,PPFIA1
PTPRD,MTSS1
PTPRD,PPFIA3
PTPRD,PPFIA2
ALDH2,AOC2
ALDH2,AOC3
ALDH2,SLC35F6
ALDH2,PJA1
ALDH2,ALDH6A1
ALDH2,CYP1A1
ALDH2,ASMT
ALDH2,LRSAM1
ALDH2,MAOB
ALDH2,MAOA
ALDH2,TRAF7
ALDH2,AKR1B1
ALDH2,ADH5
ALDH2,MIB1
ALDH2,MID1
ALDH2,CYP2C18
ALDH2,MYLIP
ALDH2,BRAP
ALDH2,ACOT12
ALDH2,ACSS1
ALDH2,SIAH2
ALDH2,ACYP2
ALDH2,FANCL
ALDH2,CYP2C19
ALDH2,CYP2D6
ALDH2,CYP2C8
ALDH2,CYP2F1
ALDH2,CYP2E1
ALDH2,CYP2S1
ALDH2,CYP2J2
ALDH2,CYP19A1
ALDH2,CYP1A2
ALDH2,CYP2A13
ALDH2,CYP1B1
ALDH2,CYP2B6
ALDH2,CYP2A7
ALDH2,CYP4Z1
ALDH2,CYP4X1
ALDH2,CYP3A7
ALDH2,CYP4F11
ALDH2,CYP4B1
ALDH2,CYP4F8
ALDH2,CYP4F12
ALDH2,CNDP1
ALDH2,RNF144B
ALDH2,RNF25
ALDH2,TRIM11
ALDH2,TRIM5
ALDH2,AMFR
ALDH2,UPB1
ALDH2,ABAT
ALDH2,CYP4A11
ALDH2,ADH1A
ALDH2,ACYP1
ALDH2,ADH1B
ALDH2,ADH4
ALDH2,ADH6
ALDH2,ADH7
ALDH2,DZIP3
ALDH2,CCNB1IP1
ALDH2,HIBADH
ALDH2,AOC1
LTF,LCN1
LTF,LYZ
LTF,LCN1P2
DCTD,TYMS
DCTD,NUDT18
DCTD,NIF3L1
DCTD,CEP76
DCTD,DTYMK
TYMS,CCDC85B
TYMS,NT5E
TYMS,MTHFD1L
TYMS,NT5C1B
TYMS,AMT
TYMS,MTHFR
TYMS,MTHFD2
TYMS,DTYMK
TYMS,NT5C2
TYMS,NT5C
TYMS,NT5C1A
TYMS,NT5C3A
TYMS,TK2
IVD,DBT
IVD,ESCO1
IVD,ESCO2
IVD,HYAL3
IVD,KAT6B
IVD,MCCC2
IVD,NAA20
IVD,TMEM91
IVD,KAT6A
IVD,SH3GLB1
IVD,MCCC1
IVD,PNPLA3
IVD,BCKDHB
DBT,TMEM91
DBT,AADAC
DBT,AADAT
DBT,ACOT11
DBT,ACOT9
DBT,AOC2
DBT,HDC
DBT,HNMT
DBT,AOC3
DBT,DDC
DBT,DDHD1
DBT,GPAM
DBT,GPD2
DBT,ENSG00000189311
DBT,SLC27A2
DBT,SLC27A3
DBT,ACADSB
DBT,BCKDHB
DBT,DTNB
DBT,WDR55
DBT,AOC1
DBT,BCAT2
ESCO1,TMEM91
ESCO1,AADAC
ESCO1,AADAT
ESCO1,ACOT11
ESCO1,ACOT9
ESCO1,AOC2
ESCO1,HDC
ESCO1,HNMT
ESCO1,PIH1D1
ESCO1,AOC3
ESCO1,DDC
ESCO1,DDHD1
ESCO1,GPAM
ESCO1,GPD2
ESCO1,ENSG00000189311
ESCO1,SLC27A2
ESCO1,SLC27A3
ESCO1,MYO15A
ESCO1,PDS5B
ESCO1,BCKDHB
ESCO1,AOC1
ESCO2,TMEM91
ESCO2,AADAC
ESCO2,AADAT
ESCO2,ACOT11
ESCO2,ACOT9
ESCO2,AOC2
ESCO2,HDC
ESCO2,HNMT
ESCO2,AOC3
ESCO2,DDC
ESCO2,DDHD1
ESCO2,GPAM
ESCO2,GPD2
ESCO2,ENSG00000189311
ESCO2,SLC27A2
ESCO2,SLC27A3
ESCO2,BCKDHB
ESCO2,AOC1
HYAL3,TMEM91
HYAL3,AADAC
HYAL3,AADAT
HYAL3,ACOT11
HYAL3,ACOT9
HYAL3,AOC2
HYAL3,HDC
HYAL3,HNMT
HYAL3,AOC3
HYAL3,DDC
HYAL3,DDHD1
HYAL3,GPAM
HYAL3,GPD2
HYAL3,ENSG00000189311
HYAL3,SLC27A2
HYAL3,SLC27A3
HYAL3,BCKDHB
HYAL3,AOC1
KAT6B,TMEM91
KAT6B,AADAC
KAT6B,AADAT
KAT6B,ACOT11
KAT6B,ACOT9
KAT6B,AOC2
KAT6B,HDC
KAT6B,HNMT
KAT6B,AOC3
KAT6B,ATN1
KAT6B,DDC
KAT6B,DDHD1
KAT6B,GPAM
KAT6B,GPD2
KAT6B,ENSG00000189311
KAT6B,SLC27A2
KAT6B,SLC27A3
KAT6B,BCKDHB
KAT6B,AOC1
MCCC2,MCCC1
MCCC2,AUH
NAA20,TMEM91
NAA20,AADAC
NAA20,AADAT
NAA20,ACOT11
NAA20,ACOT9
NAA20,AOC2
NAA20,HDC
NAA20,HNMT
NAA20,AOC3
NAA20,DDC
NAA20,DDHD1
NAA20,GPAM
NAA20,GPD2
NAA20,ENSG00000189311
NAA20,SLC27A2
NAA20,SLC27A3
NAA20,BCKDHB
NAA20,AOC1
TMEM91,KAT6A
TMEM91,SH3GLB1
TMEM91,PNPLA3
TMEM91,SEC24C
TMEM91,ACADSB
TMEM91,BCKDHB
TMEM91,BCAT2
PRMT1,COIL
PRMT1,HDC
PRMT1,DDC
PRMT1,KHDRBS3
PRMT1,KHDRBS2
PRMT1,PLSCR1
PRMT1,LCMT2
PRMT1,HARS
PRMT1,MAT2A
PRMT1,SSSCA1
PRMT1,CIRBP
PRMT1,NOL4
PRMT1,PRMT8
PRMT1,PREPL
PRMT1,AHCYL1
PRMT1,AHCYL2
PRMT1,TMBIM4
PRMT1,NAGS
PRMT1,ACN9
PRMT1,ABCD2
PRMT1,HABP4
PRMT1,CNDP1
PRMT1,TIGD4
PRMT1,HARS2
PRMT1,QKI
PRMT1,DARS2
PRMT1,HAL
PTS,MOV10L1
PTS,ALPI
PTS,ALPL
PTS,ALPPL2
PTS,NUDT5
PTS,FBXO18
PTS,RAD54B
PTS,APOLD1
PTS,ATP13A2
PTS,GNPAT
PTS,NUDT8
PTS,IFIH1
PTS,DHX58
STAM2,NCAPH
STAM2,HGS
STAM2,DAZAP2
PIK3C2B,KIAA0930
PIK3C2B,DTX2
PIK3C2B,EDC3
PIK3C2B,PTPN3
RXFP2,RLN1
RXFP2,RLN2
JPH3,hsa-miR-940
COIL,FXR2
COIL,NUDT18
COIL,NIF3L1
COIL,KLHL8
COIL,GCC1
COIL,KLHL42
COIL,TCEB3B
COIL,ZBTB25
COIL,MAD1L1
COIL,CEP76
COIL,PRMT8
COIL,PREPL
COIL,WDYHV1
COIL,TSPYL2
COIL,CCDC136
COIL,ZNF277
COIL,FAM115A
KRT15,NUDT18
KRT15,NIF3L1
KRT15,KIAA0408
KRT15,ABI3
KRT15,KIAA1217
KRT15,WAC
KRT15,ZC2HC1C
KRT15,CCDC120
KRT15,C10orf10
KRT15,KRT20
KRT15,AMOTL2
KRT15,ENSG00000180882
KRT15,KRT83
KRT15,KRT81
KRT15,KRT86
KRT15,C1orf65
KRT15,FAM107A
KRT15,LDOC1
KRT15,PRPH
KRT15,DGCR6L
KRT15,USHBP1
KRT15,C1orf216
KRT15,CALCOCO1
KRT15,RIBC2
KRT15,RCOR3
KRT15,TCHP
KRT15,TUBGCP4
KRT15,CCDC101
KRT15,RHPN1
KRT15,TXNDC11
KRT15,ZNF638
AIMP2,CEP170P1
AIMP2,LMO3
AIMP2,FHL3
AIMP2,C19orf57
FAM101B,TNFRSF10C
FAM101B,PPP1R16A
GSTO1,GGT1
GSTO1,GGT3P
GSTO1,GGT5
GSTO1,ENSG00000079782
GSTO1,GGT7
GSTO1,GGTLC2
GSTO1,GPX4
GSTO1,GPX7
GSTO1,GSR
GSTO1,GSS
GSTO1,PAH
HNRNPH3,GSTK1
HNRNPH3,PIM2
HNRNPH3,ANXA11
KAT6A,AADAC
KAT6A,AADAT
KAT6A,ACOT11
KAT6A,ACOT9
KAT6A,AOC2
KAT6A,HDC
KAT6A,HNMT
KAT6A,PIH1D1
KAT6A,AOC3
KAT6A,ATN1
KAT6A,DDC
KAT6A,DDHD1
KAT6A,GPAM
KAT6A,GPD2
KAT6A,ENSG00000189311
KAT6A,RERE
KAT6A,SLC27A2
KAT6A,SLC27A3
KAT6A,SAP18
KAT6A,BCKDHB
KAT6A,AOC1
AADAC,SH3GLB1
AADAC,PNPLA3
AADAC,ENSG00000196959
AADAT,KMO
AADAT,AKR1B10
AADAT,RDH11
AADAT,RDH12
AADAT,RDH13
AADAT,HSD3B7
AADAT,NT5C1B
AADAT,SH3GLB1
AADAT,PNPLA3
ACOT11,AKR1B10
ACOT11,RDH11
ACOT11,RDH12
ACOT11,RDH13
ACOT11,HSD3B7
ACOT11,NT5C1B
ACOT11,SH3GLB1
ACOT11,PNPLA3
ACOT9,AKR1B10
ACOT9,RDH11
ACOT9,RDH12
ACOT9,RDH13
ACOT9,HSD3B7
ACOT9,NT5C1B
ACOT9,SH3GLB1
ACOT9,PNPLA3
ACOT9,DTNB
AOC2,HDC
AOC2,HNMT
AOC2,DDC
AOC2,ENSG00000011177
AOC2,ALDH3A1
AOC2,ALDH7A1
AOC2,ALDH9A1
AOC2,ALDH1A3
AOC2,AKR1B10
AOC2,ALDH3B2
AOC2,RDH11
AOC2,RDH12
AOC2,RDH13
AOC2,SAT2
AOC2,HSD3B7
AOC2,NT5C1B
AOC2,SH3GLB1
AOC2,COMT
AOC2,PNPLA3
AOC2,ODC1
AOC2,AGMAT
AOC2,ALDH3B1
AOC2,DBH
ENSG00000105972,MAGED1
ENSG00000105972,WRAP73
ENSG00000105972,N6AMT1
ENSG00000105972,TRMT11
ENSG00000105972,PTMS
ENSG00000105972,PLSCR3
HDC,HNMT
HDC,AOC3
HDC,LCMT2
HDC,HARS
HDC,SH3GLB1
HDC,N6AMT1
HDC,PRMT2
HDC,PRMT3
HDC,PRMT6
HDC,CARM1
HDC,FTSJ2
HDC,PRMT7
HDC,PRMT8
HDC,PNPLA3
HDC,CNDP1
HDC,HARS2
HDC,HAL
HDC,AOC1
HNMT,AOC3
HNMT,DDC
HNMT,MAOB
HNMT,MAOA
HNMT,SH3GLB1
HNMT,PNPLA3
HNMT,AOC1
PIH1D1,GCC1
PIH1D1,TAT
PIH1D1,MRPL41
PIH1D1,PHF7
PIH1D1,SLC7A6OS
PIH1D1,TSC22D4
PIH1D1,FAM89A
AOC3,DDC
AOC3,ENSG00000011177
AOC3,ALDH3A1
AOC3,ALDH7A1
AOC3,ALDH9A1
AOC3,ALDH1A3
AOC3,AKR1B10
AOC3,ALDH3B2
AOC3,RDH11
AOC3,RDH12
AOC3,RDH13
AOC3,SAT2
AOC3,HSD3B7
AOC3,NT5C1B
AOC3,SH3GLB1
AOC3,COMT
AOC3,PNPLA3
AOC3,ODC1
AOC3,AGMAT
AOC3,hsa-miR-940
AOC3,ALDH3B1
AOC3,DBH
ATN1,RERE
ATN1,GCC1
ATN1,RBFOX1
ATN1,PLSCR1
ATN1,KRTAP4-12
ATN1,ENSG00000212908
ATN1,ENSG00000186852
ATN1,RHOXF2
