"","V1","V2"
"1","CDC42","PIK3R1"
"2","CDC42","RAC3"
"3","CDC42","PRKCZ"
"4","CDC42","MAP3K1"
"5","CDC42","PAK6"
"6","CDC42","PTPN2"
"7","CDC42","LCK"
"8","CDC42","KRAS"
"9","CDC42","MAP3K10"
"10","CDC42","PAK2"
"11","CDC42","CASP3"
"12","CDC42","FNTA"
"13","CDC42","CASP7"
"14","CDC42","SH2D1A"
"15","CDC42","PAK1"
"16","CDC42","PAK7"
"17","CDC42","ARHGAP29"
"18","CDC42","RAC2"
"19","CDC42","METAP2"
"20","CDC42","RPS6KB1"
"21","CDC42","ARHGDIA"
"22","CDC42","PAK3"
"23","CDC42","NCF2"
"24","CDC42","ROBO2"
"25","CDC42","OCRL"
"26","CDC42","OPHN1"
"27","CDC42","ARHGEF7"
"28","CDC42","ARHGEF6"
"29","CDC42","PLD1"
"30","CDC42","VAV1"
"31","CDC42","ARHGAP24"
"32","CDC42","DEF6"
"33","CDC42","MCF2L"
"34","CDC42","ARHGDIB"
"35","CDC42","SLC26A10"
"36","CDC42","RHOJ"
"37","CDC42","CDC42EP2"
"38","CDC42","ARHGAP33"
"39","CDC42","DOCK8"
"40","CDC42","SRGAP1"
"41","CDC42","CDC42EP4"
"42","CDC42","CDC42EP3"
"43","CDC42","FGD1"
"44","CDC42","FGD3"
"45","CDC42","CDC42EP5"
"46","CDC42","DOCK9"
"47","CDC42","ENSG00000185602"
"48","CDC42","ENSG00000206156"
"49","CDC42","FARP2"
"50","PLCB4","INPP5J"
"51","PLCB4","INPP5A"
"52","PLCB4","IPMK"
"53","PLCB4","PIK3R1"
"54","PLCB4","MINPP1"
"55","PLCB4","PIK3CD"
"56","PLCB4","PIK3R4"
"57","PLCB4","PTEN"
"58","PLCB4","INPP5E"
"59","PLCB4","PIP4K2A"
"60","PLCB4","PIP5K1C"
"61","PLCB4","INPP5K"
"62","PLCB4","DGKZ"
"63","PLCB4","PIK3R2"
"64","PLCB4","PIK3R3"
"65","PLCB4","PIK3CA"
"66","PLCB4","PIK3R5"
"67","PLCB4","PIK3C2G"
"68","PLCB4","PIK3CG"
"69","PLCB4","DGKB"
"70","PLCB4","DGKE"
"71","PLCB4","DGKI"
"72","PLCB4","DGKQ"
"73","PLCB4","DGKH"
"74","PLCB4","PIP5K1A"
"75","PLCB4","OCRL"
"76","PLCB4","PIP4K2B"
"77","PLCB4","SYNJ1"
"78","PLCB4","PIP5K1B"
"79","PLCB4","PIK3CB"
"80","PLCB4","PITPNM2"
"81","PLCB4","DGKD"
"82","PLCB4","DGKA"
"83","CDCA8","BIRC5"
"84","INHBE","CFHR4"
"85","INHBE","NPAS3"
"86","INHBE","QRFPR"
"87","INHBE","STAB2"
"88","INHBE","AMHR2"
"89","INHBE","ARID4B"
"90","INHBE","CASP8"
"91","INHBE","ZNF655"
"92","INHBE","CRKL"
"93","INHBE","ARHGAP26"
"94","INHBE","CHKA"
"95","INHBE","GFRA2"
"96","INHBE","HOXA3"
"97","INHBE","MAP2K6"
"98","INHBE","LCORL"
"99","INHBE","LEPREL4"
"100","INHBE","PINK1"
"101","INHBE","PKN2"
"102","INHBE","OR10H2"
"103","INHBE","PAK6"
"104","INHBE","PATZ1"
"105","INHBE","PRDM15"
"106","INHBE","RBBP6"
"107","INHBE","RPH3AL"
"108","INHBE","SYNE1"
"109","INHBE","SLC5A12"
"110","INHBE","TTBK2"
"111","INHBE","TP53BP2"
"112","INHBE","WWP2"
"113","INHBE","CARD6"
"114","INHBE","ADIPOR1"
"115","INHBE","CENPC"
"116","INHBE","PDLIM5"
"117","INHBE","TCEB3C"
"118","INHBE","TLX3"
"119","INHBE","GAS2L2"
"120","CFHR4","NPAS3"
"121","CFHR4","QRFPR"
"122","CFHR4","STAB2"
"123","CFHR4","AMHR2"
"124","CFHR4","ARID4B"
"125","CFHR4","CASP8"
"126","CFHR4","ZNF655"
"127","CFHR4","CRKL"
"128","CFHR4","ARHGAP26"
"129","CFHR4","CHKA"
"130","CFHR4","GFRA2"
"131","CFHR4","HOXA3"
"132","CFHR4","MAP2K6"
"133","CFHR4","LCORL"
"134","CFHR4","LEPREL4"
"135","CFHR4","PINK1"
"136","CFHR4","PKN2"
"137","CFHR4","OR10H2"
"138","CFHR4","PAK6"
"139","CFHR4","PATZ1"
"140","CFHR4","PRDM15"
"141","CFHR4","RBBP6"
"142","CFHR4","RPH3AL"
"143","CFHR4","SYNE1"
"144","CFHR4","SLC5A12"
"145","CFHR4","TTBK2"
"146","CFHR4","TP53BP2"
"147","CFHR4","WWP2"
"148","CFHR4","CARD6"
"149","CFHR4","ADIPOR1"
"150","CFHR4","CENPC"
"151","CFHR4","PDLIM5"
"152","CFHR4","TCEB3C"
"153","CFHR4","TLX3"
"154","CFHR4","GAS2L2"
"155","NPAS3","QRFPR"
"156","NPAS3","STAB2"
"157","NPAS3","AMHR2"
"158","NPAS3","ARID4B"
"159","NPAS3","CASP8"
"160","NPAS3","ZNF655"
"161","NPAS3","CRKL"
"162","NPAS3","ARHGAP26"
"163","NPAS3","CHKA"
"164","NPAS3","GFRA2"
"165","NPAS3","HOXA3"
"166","NPAS3","MAP2K6"
"167","NPAS3","LCORL"
"168","NPAS3","LEPREL4"
