V1,V2
UBE2E2,RNF4
UBE2E2,CUL9
UBE2E2,RNF185
UBE2E2,RNF19A
UBE2E2,RNF220
UBE2E2,RNF8
UBE2E2,XBP1
UBE2E2,HERC1
UBE2E2,HERC2
CIB1,PSEN2
CIB1,PSEN1
CIB1,FEZ1
CIB1,PLK3
CIB1,NBR1
CIB1,ENSG00000215691
TGM2,FCER2
TGM2,ANXA5
TGM2,SMAD3
TGM2,TTLL9
TGM2,ALS2
TGM2,CAMK1
TGM2,CCND2
TGM2,CRTAP
TGM2,ATG13
TGM2,BLOC1S5
TGM2,GP2
TGM2,HMOX2
TGM2,FSTL1
TGM2,GDAP1L1
TGM2,MIOX
TGM2,PALM
TGM2,KRT19
TGM2,MFAP3
TGM2,SDC3
TGM2,SELPLG
TGM2,SNX16
TGM2,TNFRSF10B
TGM2,RABGGTB
TGM2,RAD51B
TGM2,SAE1
TGM2,ZNF512B
TGM2,RB1
TGM2,HTT
TGM2,TUBB2A
TGM2,PPHLN1
TGM2,CALU
TGM2,hsa-miR-484
TGM2,AKAP13
RABIF,LIMS1
RABIF,LAMTOR5
RABIF,LMX1B
RABIF,NUB1
RABIF,CCBL2
RABIF,hsa-miR-429
LAMA4,RIF1
LAMA4,SUMO3
LAMA4,LRIF1
LAMA4,AP2A2
LAMA4,ATF7IP
LAMA4,COPS6
LAMA4,BRD7
LAMA4,PTN
LAMA4,UNC119
LAMA4,ZHX1
LAMA4,TUBB2A
LAMA4,SUMO2
LAMA4,SUMO4
LAMA4,UBR1
TGFB1I1,GIT1
TGFB1I1,SMAD4
TGFB1I1,SMAD3
TGFB1I1,AR
TGFB1I1,NR3C1
TGFB1I1,TGFBR2
TGFB1I1,TRAF4
EMILIN1,MTMR9
EMILIN1,NMI
EMILIN1,TGFBR2
PCSK5,AMH
PCSK5,APPBP2
PCSK5,hsa-miR-3143
SRF,DLL1
SRF,NF2
SRF,RXRA
SRF,GATA4
SRF,NKX2-5
SRF,CREB1
SRF,TCF3
SRF,ELF1
SRF,NCOR2
SRF,FLI1
SRF,CEBPB
SRF,PML
SRF,RXRG
SRF,PRRX1
SRF,ELK1
SRF,ELK4
SRF,ELK3
SRF,NCOA6
SRF,MKL1
SRF,MYOCD
SRF,MKL2
SRF,TEAD1
SRF,MYOD1
SRF,MYOG
SRF,HMGA1
SRF,NFYA
SRF,NKX2-3
SRF,SIX5
SRF,NKX3-1
SRF,BARX2
SRF,HOPX
SRF,ATF6
SRF,ETV4
SRF,FHL5
EED,ANXA5
EED,YY1
EED,DNMT3B
EED,AEBP2
EED,HDAC3
EED,DNMT3A
EED,PPP1R8
EED,TGS1
EED,CUL4B
EED,CUL4A
EED,EZH2
EED,SUZ12
EED,EZH1
ARHGAP35,LSM1
ARHGAP35,ATF7
ARHGAP35,SAE1
ARHGAP35,KDM2A
ARHGAP35,ARNT2
ARHGAP35,CSMD1
ARHGAP35,DNAH9
ARHGAP35,HDAC9
ARHGAP35,HELZ2
ARHGAP35,DROSHA
ARHGAP35,EHMT1
ARHGAP35,EIF2AK3
ARHGAP35,ELF1
ARHGAP35,ERCC5
ARHGAP35,HDAC5
ARHGAP35,HSF4
ARHGAP35,IDI2
ARHGAP35,KIF13B
ARHGAP35,LPAR4
ARHGAP35,MTMR6
ARHGAP35,NCOR2
ARHGAP35,NKRF
ARHGAP35,HNF1A
ARHGAP35,SPEN
ARHGAP35,TNFRSF8
ARHGAP35,TRAF3IP3
ARHGAP35,OSR1
ARHGAP35,PCDH9
ARHGAP35,POU2F3
ARHGAP35,UTP6
ARHGAP35,WDR35
ARHGAP35,YY1
ARHGAP35,ZMYND8
ARHGAP35,KMT2B
ARHGAP35,ARID1A
ARHGAP35,OSBPL1A
ARHGAP35,SMO
ARHGAP35,PANX3
ARHGAP35,SENP7
ARHGAP35,WNK4
ARHGAP35,PPAP2B
ARHGAP35,LPAR2
ARHGAP35,CACNA1A
ARHGAP35,WNT16
ARHGAP35,E2F3
ARHGAP35,MYL9
ARHGAP35,TRIB3
ARHGAP35,PPARGC1A
ARHGAP35,EBF1
ARHGAP35,EPHB6
ARHGAP35,BCL11A
ARHGAP35,ZNF443
ARHGAP35,PTPRZ1
FCER2,ANXA5
FCER2,ALS2
FCER2,CAMK1
FCER2,CCND2
FCER2,CRTAP
FCER2,ATG13
FCER2,BLOC1S5
FCER2,GP2
FCER2,HMOX2
FCER2,FSTL1
FCER2,GDAP1L1
FCER2,MIOX
FCER2,PALM
FCER2,KRT19
FCER2,MFAP3
FCER2,SDC3
FCER2,SELPLG
FCER2,SNX16
FCER2,TNFRSF10B
FCER2,RABGGTB
FCER2,RAD51B
FCER2,SAE1
FCER2,CALU
DLL1,JAG1
DLL1,NCSTN
DLL1,NOTCH3
DLL1,PSEN2
DLL1,ENSG00000112049
DLL1,JAG2
DLL1,ADAM10
DLL1,APH1B
DLL1,DLL4
DLL1,PSEN1
DLL1,HDAC5
DLL1,STAU2
DLL1,RBPJ
DLL1,NBEA
DLL1,LMO1
DLL1,ASCL1
DLL1,MFNG
DLL1,ATOH7
DLL1,TLE4
DLL1,ZBTB44
DLL1,NEURL
DLL1,NOTCH2
DLL1,POFUT1
DLL1,RFNG
DLL1,EVX1
DLL1,TBL1X
DLL1,DLK1
LIMS1,KIF13A
LIMS1,RSU1
LIMS1,TMSB4X
LIMS1,RBBP8
LIMS1,LONRF3
LIMS1,CAPN15
LIMS1,RBM22
LIMS1,AGFG1
LIMS1,UBR7
LIMS1,ENSG00000168452
LIMS1,ENSG00000215232
NF2,PHRF1
NF2,KANK1
NF2,XPO6
NF2,KIF13A
NF2,ATF7IP
NF2,BMP2
NF2,MXD1
NF2,LZTR1
NF2,CCNG2
NF2,DNAJB5
NF2,DNAJB4
NF2,ATOH7
NF2,ZBTB44
NF2,DMXL2
NF2,RNF165
NF2,TRIP11
NF2,NOSTRIN
NF2,NRG3
NF2,ZMYM4
NF2,PXMP2
NF2,SAMD14
NF2,SLC17A9
NF2,TARBP2
NF2,TEAD4
NF2,FRMD6
NF2,FAM214B
NMRK2,SAT1
NMRK2,LRP12
NMRK2,CDKN1A
NR1H3,RXRA
NR1H3,EDF1
NR1H3,CCND2
NR1H3,RARA
NR1H3,CDK6
NR1H3,NRIP1
NR1H3,PPARA
NR1H3,RECQL4
NR1H3,CCNG2
NR1H3,HOXC6
NR1H3,FAM58A
NR1H3,PLD3
NR1H3,NR0B2
NR1H3,CEP350
VNN2,PANK2
VNN2,PANK4
VNN2,PANK1
VNN2,PANK3
ITGB3BP,MTA1
ITGB3BP,OFD1
ITGB3BP,RIF1
ITGB3BP,RXRA
ITGB3BP,AKT1S1
ITGB3BP,GIT1
ITGB3BP,MRPS31
ITGB3BP,CRELD1
ITGB3BP,C4orf27
ITGB3BP,OS9
ITGB3BP,FUNDC2
ITGB3BP,USP33
ITGB3BP,ACAP3
RANBP9,SMAD3
RANBP9,AR
RANBP9,DISC1
RANBP9,MSS51
RANBP9,SMAD9
RANBP9,NR3C1
RANBP9,HIPK2
RANBP9,hsa-miR-429
MTA1,PSEN1
MTA1,CBX8
MTA1,KDM1A
MTA1,RNF2
MTA1,RBL2
MTA1,CBX2
MTA1,BLOC1S1
MTA1,CBX3
MTA1,ENSG00000206215
MTA1,ENSG00000206287
MTA1,PHC2
MTA1,MTA2
MTA1,ZMYM2
MTA1,SCMH1
MTA1,PHC1
MTA1,PHC1P1
MTA1,PCGF1
MTA1,YAF2
MTA1,MBD3L1
MTA1,EMX1
MTA1,EMX2
MTA1,HIF1A
MTA1,PCGF6
MTA1,SPAG5
MTA1,TOX4
MTA1,ZBTB33
MTA1,ESR1
MTA1,RING1
MTA1,hsa-miR-421
MTA1,BMI1
OFD1,GPRASP1
OFD1,VOPP1
OFD1,CCSER2
RIF1,ATF3
RIF1,CCDC106
RIF1,MAD2L1BP
RIF1,PLEKHA4
RIF1,COX17
RIF1,SAT1
RIF1,HMOX2
RIF1,S100A8
RIF1,KLHL20
RIF1,KLK10
RIF1,BRMS1
RIF1,PAEP
RIF1,LAMTOR5
RIF1,TMSB4X
RIF1,AKR1C3
RIF1,CKMT2
RIF1,CRADD
RIF1,CRCT1
RIF1,ETHE1
RIF1,HSPB3
RIF1,ID2
RIF1,PFDN1
RIF1,PSG9
RIF1,MRPS12
RIF1,NRBP1
RIF1,PAFAH1B3
RIF1,PCDHA4
RIF1,SERPINB9
RIF1,WDR62
RIF1,WWC1
RIF1,ENSG00000206239
RIF1,ENSG00000214955
RIF1,SULT1E1
RIF1,TGIF1
RIF1,TK1
RIF1,TRDMT1
RIF1,TSPAN6
RIF1,MLLT3
RIF1,MPHOSPH6
RIF1,GNE
RIF1,PFN1
RIF1,RIT1
RIF1,ANKRD24
RIF1,ARL3
RIF1,BMI1
RIF1,CBX1
RIF1,CDKN2C
RIF1,ENSG00000163828
RIF1,ENSG00000206305
RXRA,JMJD1C
RXRA,THRB
RXRA,EDF1
RXRA,NCOA1
RXRA,BCL3
RXRA,GADD45G
RXRA,NCOR2
RXRA,RARA
RXRA,NCOA2
RXRA,SP1
RXRA,NR1H2
RXRA,NR1I2
RXRA,ZBTB16
RXRA,LAMTOR5
RXRA,NRIP1
RXRA,PPARA
RXRA,HDAC3
RXRA,ZNHIT3
RXRA,POU2F1
RXRA,GADD45B
RXRA,PPARG
RXRA,COPS2
RXRA,NR1I3
RXRA,NCOA6
RXRA,THRA
RXRA,MYOD1
RXRA,VDR
RXRA,NR4A1
RXRA,NPAS2
RXRA,NCOA4
RXRA,ESR1
RXRA,HMGA1
RXRA,TRIP4
RXRA,NR0B2
RXRA,NR1H4
RXRA,NSD1
RXRA,TDG
RXRA,TRIM24
RXRA,NR4A2
RXRA,ENSG00000215700
RXRA,NRBF2
RXRA,PNRC2
RXRA,PPARGC1A
RXRA,RARB
RXRA,RARG
RXRA,RNF8
RXRA,hsa-miR-3183
GIT1,BARD1
GIT1,HAP1
GIT1,LRIF1
GIT1,HMOX2
GIT1,PMF1
GIT1,KIF1A
GIT1,CHD3
GIT1,LAMTOR5
GIT1,PFDN1
GIT1,HTT
GIT1,MAN2A2
GIT1,EEA1
GIT1,TERF1
GIT1,TXNDC9
GIT1,TRIB3
GIT1,PTPRZ1
GIT1,SDCCAG3
GIT1,SRRT
GIT1,C8orf33
GIT1,CCDC113
ANXA5,ALS2
ANXA5,CAMK1
ANXA5,CCND2
ANXA5,CRTAP
ANXA5,ATG13
ANXA5,BLOC1S5
ANXA5,GP2
ANXA5,HMOX2
ANXA5,FSTL1
ANXA5,GDAP1L1
ANXA5,MIOX
ANXA5,PALM
ANXA5,KRT19
ANXA5,MFAP3
ANXA5,SDC3
ANXA5,SELPLG
ANXA5,SNX16
ANXA5,TNFRSF10B
ANXA5,RABGGTB
ANXA5,RAD51B
ANXA5,SAE1
ANXA5,CDK4
ANXA5,PARK7
ANXA5,CALU
ZBTB17,DNMT3B
ZBTB17,ESR2
ZBTB17,MSX2
ZBTB17,DNMT3A
ZBTB17,CDKN2B
ZBTB17,ESR1
ZBTB17,PGR
ZBTB17,TOPBP1
NUMB,NOTCH3
NUMB,ENSG00000112049
NUMB,MDM2
NUMB,CCNB1
NUMB,EPN1
NUMB,AP2A2
NUMB,SIAH1
NUMB,RBPJ
NUMB,NOTCH2
NUMB,ZDHHC1
NUMB,DPYSL2
SMAD4,ENSG00000112049
SMAD4,SMAD3
SMAD4,AR
SMAD4,JUN
SMAD4,JUNB
SMAD4,JUND
SMAD4,COPS5
SMAD4,BRCA1
SMAD4,FOS
SMAD4,FOSB
SMAD4,TTLL9
SMAD4,UBE2I
SMAD4,ENSG00000206088
SMAD4,WDR35
SMAD4,AP2A2
SMAD4,ATF7IP
SMAD4,SP1
SMAD4,CEBPB
SMAD4,SNIP1
SMAD4,BMP2
SMAD4,ESR2
SMAD4,LEF1
SMAD4,RBL1
SMAD4,CTCF
SMAD4,SMAD9
SMAD4,PSG9
SMAD4,ZMYM2
SMAD4,SKIL
SMAD4,TOB1
SMAD4,MEF2A
SMAD4,PIAS1
SMAD4,PIAS3
SMAD4,SMAD5
SMAD4,CDKN1C
SMAD4,SKI
SMAD4,HNF4A
SMAD4,PHACTR2
SMAD4,E2F5
SMAD4,DACH1
SMAD4,MYOD1
SMAD4,NAT8
SMAD4,CCNE1
SMAD4,RNF14
SMAD4,TFE3
SMAD4,ESR1
SMAD4,FOXH1
SMAD4,NOTCH4
SMAD4,DVL1
SMAD4,TDG
SMAD4,RMND5B
SMAD4,NRAS
SMAD4,RAB34
SMAD4,FOXO1
SMAD4,TGFBR2
SMAD4,PAPPA2
SMAD4,PARD3B
SMAD4,ZNF423
SMAD4,PBK
SMAD4,HDGF
SMAD4,RASD2
SMAD4,TRAP1
SMAD4,RHOD
SMAD4,SUMO1
SMAD4,UBE2L3
SMAD4,USB1
SMAD4,RAB13
SMAD4,RAB2B
SMAD4,RAB38
SMAD4,ARL5B
SMAD4,RFX1
SMAD4,RHEBL1
SMAD4,RTDR1
SMAD4,FBXO34
SMAD4,HOXC8
SMAD4,EID2
SMAD4,ZNF8
SMAD4,TRIM35
SMAD4,APBB2
SMAD4,FBXO30
SMAD4,ACVR1C
SMAD4,STK35
SMAD4,TM9SF2
SMAD4,VPS13D
SMAD4,FOXO4
SMAD4,FOXG1
SMAD4,DLX1
SMAD4,CHRD
CA8,LRCH4
CA8,SAP25
TSG101,MDM2
TSG101,AR
TSG101,KATNAL1
TSG101,KLF6
TSG101,ENSG00000206279
TSG101,DAXX
TSG101,PDCD6IP
TSG101,CDKN1A
TSG101,ENSG00000206206
TSG101,TOM1L1
TSG101,NR3C1
TSG101,PROM1
TSG101,VPS28
TSG101,VPS37B
TSG101,PLA2G15
TSG101,VPS37A
TSG101,CACTIN
LMO4,BRCA1
LMO4,KIF3B
LMO4,CTBP1
LMO4,KPNA1
LMO4,LDB1
LMO4,RBBP8
LMO4,SMAD9
LMO4,TINAGL1
LMO4,DEAF1
LMO4,TCF21
LMO4,ZNF675
LMO4,hsa-miR-3198
ITSN2,KIAA1549
ITSN2,MEGF10
ITSN2,PTN
KIAA1549,CDC73
KIAA1549,ZBTB16
KIAA1549,GNE
KIAA1549,hsa-miR-484
LSM1,ATF7
LSM1,SAE1
LSM1,KDM2A
LSM1,ARNT2
LSM1,CSMD1
LSM1,DNAH9
LSM1,HDAC9
LSM1,HELZ2
LSM1,DROSHA
LSM1,EHMT1
LSM1,EIF2AK3
LSM1,ELF1
LSM1,ERCC5
LSM1,HDAC5
LSM1,HSF4
LSM1,IDI2
LSM1,KIF13B
LSM1,LPAR4
LSM1,MTMR6
LSM1,NCOR2
LSM1,NKRF
LSM1,HNF1A
LSM1,SPEN
LSM1,TNFRSF8
LSM1,TRAF3IP3
LSM1,OSR1
LSM1,PCDH9
LSM1,POU2F3
LSM1,UTP6
LSM1,WDR35
LSM1,YY1
LSM1,ZMYND8
LSM1,KMT2B
LSM1,ARID1A
LSM1,OSBPL1A
LSM1,SMO
LSM1,PANX3
LSM1,SENP7
LSM1,WNK4
LSM1,PPAP2B
LSM1,LPAR2
LSM1,CACNA1A
LSM1,WNT16
LSM1,KY
LSM1,E2F3
LSM1,SUB1
LSM1,NDUFAF3
LSM1,TRIB3
LSM1,TMEM214
LSM1,PPARGC1A
LSM1,EBF1
LSM1,EPHB6
LSM1,BCL11A
LSM1,ZNF443
LSM1,BCKDK
LSM1,ADIPOR2
LSM1,EFTUD1
LSM1,GRHPR
LSM1,UXT
LSM1,FAM136A
JAG1,NCSTN
JAG1,NOTCH3
JAG1,PSEN2
JAG1,ENSG00000112049
JAG1,JAG2
JAG1,ADAM10
JAG1,APH1B
JAG1,DLL4
JAG1,PSEN1
JAG1,MFNG
JAG1,NOTCH2
JAG1,POFUT1
NCSTN,NOTCH3
NCSTN,PSEN2
NCSTN,ENSG00000112049
NCSTN,JAG2
NCSTN,ADAM10
NCSTN,APH1B
NCSTN,DLL4
NCSTN,PSEN1
NCSTN,NOTCH2
NCSTN,PSENEN
NCSTN,APH1A
NOTCH3,PSEN2
NOTCH3,JAG2
NOTCH3,ADAM10
NOTCH3,APH1B
NOTCH3,DLL4
NOTCH3,PSEN1
NOTCH3,RBPJ
NOTCH3,LFNG
NOTCH3,DTX4
NOTCH3,MAML1
NOTCH3,MFNG
NOTCH3,DVL2
NOTCH3,DTX3L
NOTCH3,DTX3
NOTCH3,DLL3
NOTCH3,DTX1
NOTCH3,NUMBL
NOTCH3,RBPJL
NOTCH3,DVL1
PSEN2,ENSG00000112049
PSEN2,JAG2
PSEN2,ADAM10
PSEN2,APH1B
PSEN2,DLL4
PSEN2,KCNIP3
PSEN2,NOTCH2
PSEN2,PSENEN
PSEN2,APH1A
PSEN2,DOCK3
ENSG00000112049,JAG2
ENSG00000112049,ADAM10
ENSG00000112049,APH1B
ENSG00000112049,DLL4
ENSG00000112049,TTLL9
ENSG00000112049,PSEN1
ENSG00000112049,RBPJ
ENSG00000112049,LFNG
ENSG00000112049,DTX4
ENSG00000112049,MAML1
ENSG00000112049,MFNG
ENSG00000112049,DVL2
ENSG00000112049,DTX3L
ENSG00000112049,DTX3
ENSG00000112049,DLL3
ENSG00000112049,DTX1
ENSG00000112049,NUMBL
ENSG00000112049,RBPJL
ENSG00000112049,NOTCH4
ENSG00000112049,DVL1
JAG2,ADAM10
JAG2,APH1B
JAG2,DLL4
JAG2,PSEN1
JAG2,LMO1
JAG2,NEURL
JAG2,NOTCH2
JAG2,WNT4
JAG2,RFNG
JAG2,TBL1X
ADAM10,APH1B
ADAM10,DLL4
ADAM10,AR
ADAM10,PSEN1
ADAM10,NOTCH2
ADAM10,hsa-miR-3143
APH1B,DLL4
APH1B,PSEN1
APH1B,NOTCH2
DLL4,PSEN1
DLL4,NOTCH2
DLL4,NOTCH4
STAT4,JUN
STAT4,PIAS2
STAT4,PIAS1
STAT4,PIAS3
STAT4,NMI
STAT2,NDEL1
STAT2,COPS4
STAT2,PDCD6IP
STAT2,PIAS2
STAT2,PIAS1
STAT2,PIAS3
STAT2,hsa-miR-3198
STAT2,APPL2
DGCR14,IK
DGCR14,KCMF1
DGCR14,SNX16
DGCR14,ASCC2
DGCR14,RNASEH2B
DGCR14,USO1
DGCR14,EPS8L2
DGCR14,BARX1
DGCR14,SUN2
DGCR14,NDUFB5
DGCR14,PA2G4
DGCR14,GOLGA2
GATA4,NKX2-5
GATA4,FOS
GATA4,NCOA2
GATA4,KLF11
GATA4,KLF13
GATA4,BMP2
GATA4,CDC25B
GATA4,NFATC1
GATA4,FAM46C
GATA4,CBX2
GATA4,LMO1
GATA4,WWC1
GATA4,NR5A1
GATA4,PIAS1
GATA4,HAND2
GATA4,SNAI2
GATA4,MEF2C
GATA4,FAM58A
GATA4,NKX2-2
GATA4,TBX5
GATA4,WNT4
GATA4,TRIM71
GATA4,PUM1
GATA4,AKIRIN2
GATA4,TEAD4
GATA4,TMEM216
GATA4,ZER1
GATA4,ZFPM2
GATA4,hsa-miR-429
GATA4,hsa-miR-3198
PHRF1,EBF1
PHRF1,TP73
NKX2-5,FOXH1
NKX2-5,TBX5
NKX2-5,HIPK2
NKX2-5,TBX2
JMJD6,RNASEH2B
JMJD6,HOXD12
JMJD6,ENSG00000127150
JMJD6,HOXD9
JMY,MDM2
JMY,hsa-miR-3143
MDM2,AR
MDM2,E2F1
MDM2,YY1
MDM2,CTBP2
MDM2,CTBP1
MDM2,CDKN2A
MDM2,PML
MDM2,MDM4
MDM2,KRT2
MDM2,RB1
MDM2,ENSG00000206279
MDM2,DAXX
MDM2,PIAS1
MDM2,HIF1A
MDM2,TUBB2A
MDM2,ENSG00000206206
MDM2,PPM1D
MDM2,ESR1
MDM2,NR3C1
MDM2,SUMO1
MDM2,HIPK2
MDM2,TP73
MDM2,CCNG1
MDM2,BHLHE40
JPH1,SMAD3
JPH1,IL36RN
JPH1,PAEP
JPH1,SRY
JPH1,hsa-miR-421
SMAD3,AR
SMAD3,JUN
SMAD3,JUNB
SMAD3,ATF3
SMAD3,BRCA1
SMAD3,MEN1
SMAD3,ZEB1
SMAD3,ANK3
SMAD3,KDM2A
SMAD3,SMAD7
SMAD3,CEBPB
SMAD3,KLHL9
SMAD3,KMT2B
SMAD3,CDK4
SMAD3,PML
SMAD3,MDM4
SMAD3,IL36RN
SMAD3,PAEP
SMAD3,SRY
SMAD3,KRT2
SMAD3,ZBTB16
SMAD3,HEY1
SMAD3,HEYL
SMAD3,LEF1
SMAD3,RUNX2
SMAD3,RBL1
SMAD3,ZFYVE9
SMAD3,ZMYM2
SMAD3,SKIL
SMAD3,HIVEP1
SMAD3,TOB1
SMAD3,MECOM
SMAD3,MBD1
SMAD3,PIAS3
SMAD3,NFYC
SMAD3,C10orf118
SMAD3,MCM3AP
SMAD3,SKI
SMAD3,NCOA6
SMAD3,MTF2
SMAD3,DACH1
SMAD3,MYOD1
SMAD3,AXIN1
SMAD3,GMEB1
SMAD3,VDR
SMAD3,TFE3
SMAD3,FOXH1
SMAD3,DVL1
SMAD3,NR3C1
SMAD3,FOXO1
SMAD3,TGFBR2
SMAD3,PARD3B
SMAD3,EPAS1
SMAD3,RASD2
SMAD3,PLAGL1
SMAD3,ZFYVE16
SMAD3,PPP2R2D
SMAD3,PRDM4
SMAD3,RAB38
SMAD3,RNF111
SMAD3,SMAD6
SMAD3,BRCA2
SMAD3,RSPH3
SMAD3,CXXC5
SMAD3,EID2
SMAD3,ZNF8
SMAD3,TRIM35
SMAD3,ACVR1C
SMAD3,ST6GALNAC2
SMAD3,HIPK2
SMAD3,SVEP1
SMAD3,TGIF2
SMAD3,IL37
SMAD3,ZDHHC4
SMAD3,ZEB2
SMAD3,ZNF83
SMAD3,FOXO4
SMAD3,CSH2
SMAD3,CYP11A1
SMAD3,GTF2IRD1
JMJD1C,AR
JMJD1C,THRB
AR,JUN
AR,BRCA1
AR,FOS
AR,TTLL9
AR,NCOA1
AR,KAT7
AR,UBE2I
AR,ENSG00000206088
AR,KDM1A
AR,NCOR2
AR,NCOR1
AR,PMF1
AR,NCOA2
AR,SP1
AR,CDC25B
AR,RUNX1
AR,SRY
AR,CDK6
AR,TCF4
AR,NRIP1
AR,RUNX2
AR,HDAC3
AR,PARK7
AR,RB1
AR,TGIF1
AR,POU2F1
AR,ENSG00000206279
AR,DAXX
AR,NR5A1
AR,PIAS2
AR,PIAS1
AR,PIAS3
AR,HNF4A
AR,NCOA6
AR,ENSG00000206349
AR,AES
AR,HIF1A
AR,ENSG00000206206
AR,CCNE1
AR,NCOA4
AR,RNF14
AR,ESR1
AR,DAP3
AR,NR0B1
AR,NR0B2
AR,NSD1
AR,NR3C1
AR,BAG1
AR,TDG
AR,UBE3A
AR,TRIM24
AR,PA2G4
AR,FOXO1
AR,RNF4
AR,PNRC1
AR,POU5F1
AR,TMF1
AR,RCHY1
AR,ZMIZ1
AR,SPDEF
AR,UXT
AR,hsa-miR-421
AR,EFCAB6
AR,ENSG00000206454
AR,IFI16
THRB,NCOA1
THRB,NCOR2
THRB,NCOR1
THRB,NCOA2
THRB,HDAC3
THRB,CTCF
THRB,RXRG
THRB,ZNHIT3
THRB,COPS2
THRB,NCOA6
THRB,RXRB
THRB,ENSG00000206289
THRB,ESR1
THRB,TRIP4
THRB,NR2F6
THRB,ENSG00000206218
THRB,NRBF2
THRB,PPARGC1A
THRB,BTG1
THRB,hsa-miR-421
JUN,NFE2L2
JUN,POU1F1
JUN,JUNB
JUN,JUND
JUN,BACH2
JUN,JDP2
JUN,COPS5
JUN,DDIT3
JUN,ATF3
JUN,ATF7
JUN,BATF
JUN,BATF3
JUN,BRCA1
JUN,HLF
JUN,MAFK
JUN,ETS1
JUN,FOS
JUN,FOSB
JUN,FOSL1
JUN,FOSL2
JUN,NFE2L1
JUN,TTLL9
JUN,RFWD2
JUN,NCOA1
JUN,SUMO3
JUN,BCL3
JUN,CCND2
JUN,UBE2I
JUN,ENSG00000206088
JUN,NCOR2
JUN,NCOA2
JUN,SP1
JUN,GTF2B
JUN,PML
JUN,RUNX1
JUN,HHEX
JUN,PHOX2A
JUN,ATF4
JUN,NRIP1
JUN,RUNX2
JUN,HDAC3
JUN,RB1
JUN,TGIF1
JUN,POU2F1
JUN,MAF
JUN,MAFB
JUN,CCND3
JUN,MAFG
JUN,NR5A1
JUN,NFATC2
JUN,PIAS1
JUN,SKI
JUN,NCOA6
JUN,MOK
JUN,HIF1A
JUN,MYOD1
JUN,VDR
JUN,ETS2
JUN,ESR1
JUN,HMGA1
JUN,TRIP4
JUN,NFYA
JUN,NR3C1
JUN,TDG
JUN,SOX10
JUN,SOX8
JUN,ATF1
JUN,HOXC8
JUN,GATA2
JUN,BARX2
JUN,SUMO4
JUN,TCF20
JUN,hsa-miR-429
JUN,DBP
JUN,CEBPE
JUN,EN1
JUN,ERG
NFE2L2,JUND
NFE2L2,MAFK
NFE2L2,EIF2AK3
NFE2L2,PMF1
NFE2L2,ATF4
NFE2L2,MAFF
NFE2L2,MAFG
NFE2L2,NFE2
NFE2L2,PPARG
NFE2L2,CHD6
NFE2L2,COPS7A
POU1F1,ETS1
POU1F1,NR1I2
POU1F1,NR1I3
POU1F1,PITX1
POU1F1,NR3C1
POU1F1,GATA2
JUNB,ATF3
JUNB,ATF7
JUNB,BATF
JUNB,BATF3
JUNB,BRCA1
JUNB,MAFK
JUNB,FOS
JUNB,FOSB
JUNB,FOSL1
JUNB,FOSL2
JUNB,NFE2L1
JUNB,TTLL9
JUNB,MAFG
JUNB,ESR1
JUND,JDP2
JUND,COPS5
JUND,CREB1
JUND,CREM
JUND,DDIT3
JUND,EDF1
JUND,ATF3
JUND,ATF7
JUND,BATF
JUND,BATF3
JUND,BRCA1
JUND,HLF
JUND,MAFK
JUND,ETS1
JUND,ETV7
JUND,FOS
JUND,FOSB
JUND,FOSL1
JUND,FOSL2
JUND,MEN1
JUND,NFE2L1
JUND,MBNL1
JUND,TTLL9
JUND,RFWD2
JUND,RREB1
JUND,ZCCHC6
JUND,ESR1
BACH2,ATF7
BACH2,MAFK
BACH2,MAFB
BACH2,MAFG
BACH2,hsa-miR-421
JDP2,CREB1
JDP2,CREM
JDP2,TRNAU1AP
JDP2,PGR
JDP2,HMG20B
COPS5,NCOA1
COPS5,BCL3
COPS5,SETDB1
COPS5,EHMT1
COPS5,KMT2C
COPS5,RBPJ
COPS5,RBL2
COPS5,TDP2
COPS5,SMAD9
COPS5,COPS6
COPS5,COPS7B
COPS5,COPS4
COPS5,COPS2
COPS5,SUV39H1
COPS5,HAND2
COPS5,ERH
COPS5,HDAC11
COPS5,NSD1
COPS5,NRG3
COPS5,BTD
COPS5,DOT1L
COPS5,GFER
COPS5,CRIP1
COPS5,CCNDBP1
COPS5,CDKN1B
CREB1,CREM
CREB1,EDF1
CREB1,BRCA1
CREB1,KCNIP3
CREB1,YY1
CREB1,GLI2
CREB1,CEBPB
CREB1,C14orf1
CREB1,CHD3
CREB1,HTT
CREB1,THRA
CREB1,NR3C1
CREB1,DHFRP1
CREB1,ATF1
CREB1,BARX2
CREB1,hsa-miR-3143
CREB1,FHL5
CREM,KCNIP3
CREM,ATF1
CREM,CREB3L3
CREM,NFIL3
CREM,CREB3L1
CREM,FHL5
DDIT3,ATF3
DDIT3,ATF7
DDIT3,BATF
DDIT3,BATF3
DDIT3,HLF
DDIT3,MAFK
DDIT3,FOS
DDIT3,FOSB
DDIT3,FOSL1
DDIT3,FOSL2
DDIT3,CEBPB
DDIT3,SPOP
DDIT3,ATF4
DDIT3,MAFG
DDIT3,CREB3
DDIT3,MCMBP
DDIT3,TRIB3
DDIT3,ENSG00000180733
DDIT3,TEF
DDIT3,NFIL3
DDIT3,DBP
DDIT3,CEBPE
DDIT3,CEBPG
EDF1,NR5A2
EDF1,NR5A1
EDF1,PPARG
EDF1,ATF1
