"","V1","V2"
"1","WAPAL","PDS5B"
"2","WAPAL","SMC3"
"3","WAPAL","PDS5A"
"4","WAPAL","RAD21"
"5","WAPAL","STAG2"
"6","WAPAL","STAG1"
"7","XKR7","SAR1B"
"8","PDS5B","PSMB2"
"9","PDS5B","SMC3"
"10","PDS5B","PDS5A"
"11","PDS5B","RAD21"
"12","PDS5B","CDCA5"
"13","PDS5B","STAG2"
"14","PDS5B","STAG1"
"15","MBOAT2","AGPAT1"
"16","MBOAT2","ENSG00000206255"
"17","MBOAT2","ENSG00000206324"
"18","MBOAT2","TBC1D25"
"19","ENTPD5","AK3"
"20","ENTPD5","ATIC"
"21","ENTPD5","ADSSL1"
"22","ENTPD5","ADSS"
"23","ENTPD5","AMPD1"
"24","ENTPD5","AMPD2"
"25","TMCC2","UBA1"
"26","PSMD13","UBQLN1"
"27","PSMD13","PSAT1"
"28","PSMD13","CDT1"
"29","PSMD13","EIF4A1"
"30","PSMD13","RPSA"
"31","PSMD13","RPSAP58"
"32","PSMD13","DARS"
"33","PSMD13","EEF2"
"34","PSMD13","EIF5A"
"35","PSMD13","FDPS"
"36","PSMD13","FKBP1A"
"37","PSMD13","GAPDH"
"38","PSMD13","IARS"
"39","PSMD13","LARS"
"40","PSMD13","OLA1"
"41","PSMD13","PGK1"
"42","PSMD13","PKM"
"43","PSMD13","PSMD1"
"44","PSMD13","PSMD10"
"45","PSMD13","TARS"
"46","PSMD13","IPO5"
"47","PSMD13","KARS"
"48","PSMD13","PSMD2"
"49","PSMD13","PSMA6"
"50","PSMD13","STIP1"
"51","PSMD13","CBS"
"52","PSMD13","PGD"
"53","PSMD13","PKLR"
"54","PSMD13","PGAM2"
"55","PSMD13","PRDX2"
"56","PSMD13","ABCF3"
"57","PSMD13","AHSA1"
"58","PSMD13","ATP6V1A"
"59","PSMD13","MAT1A"
"60","PSMD13","SHFM1"
"61","PSMD13","TNPO3"
"62","PSMD13","TRIP12"
"63","PSMD13","VARS"
"64","PSMD13","VDAC3"
"65","PSMD13","ENO3"
"66","PSMD13","EPRS"
"67","PSMD13","GFPT2"
"68","PSMD13","GLUL"
