"","V1","V2"
"1","NDUFA4","VCL"
"2","NDUFA4","VDAC1"
"3","NDUFA4","ACTN2"
"4","NDUFA4","PRKCE"
"5","NDUFA4","CSRP3"
"6","NDUFA4","CHCHD3"
"7","NDUFA4","CKM"
"8","NDUFA4","HNRNPAB"
"9","NDUFA4","HNRNPDL"
"10","NDUFA4","MYH6"
"11","NDUFA4","MYOZ2"
"12","NDUFA4","CRIP2"
"13","NDUFA4","TNNC1"
"14","PTPN21","AKAP1"
"15","PTPN21","BMX"
"16","PTPN21","KIF1C"
"17","WASF3","ABI1"
"18","WASF3","NCKAP1"
"19","WASF3","PIK3R1"
"20","WASF3","PIK3R2"
"21","CDK17","YWHAG"
"22","CDK17","YWHAZ"
"23","ANK3","CNTN1"
"24","ANK3","PIK3R1"
"25","ANK3","KCNC1"
"26","ANK3","SCN1B"
"27","ANK3","SCNN1B"
"28","ANK3","SCN2A"
"29","ERRFI1","SASH1"
"30","ERRFI1","SHCBP1"
"31","ERRFI1","ANKS1A"
"32","ERRFI1","GAN"
"33","ERRFI1","PTOV1"
"34","ERRFI1","RND3"
"35","ERRFI1","NEDD4L"
"36","ERRFI1","SFN"
"37","ERRFI1","CDC42"
"38","ERRFI1","IRS1"
"39","ERRFI1","PARD3"
"40","ERRFI1","PI4KB"
"41","ERRFI1","SYNJ2"
"42","ERRFI1","PPP1R3D"
"43","ERRFI1","CGN"
"44","ERRFI1","ITCH"
"45","ERRFI1","KIF5B"
"46","ERRFI1","SH2D3A"
"47","ERRFI1","SH3BP4"
"48","ERRFI1","USP8"
"49","ERRFI1","KLHDC2"
"50","ERRFI1","RICTOR"
"51","ERRFI1","SIPA1L1"
"52","ERRFI1","WDR37"
"53","ERRFI1","ARHGEF17"
"54","ERRFI1","REEP4"
"55","ERRFI1","PDZD11"
"56","ERRFI1","ERBB2"
"57","ERRFI1","SHROOM3"
"58","ERRFI1","FAM53B"
"59","ERRFI1","KIAA0930"
"60","ERRFI1","PKP3"
"61","ERRFI1","SAMD4A"
"62","ERRFI1","CCDC101"
"63","ERRFI1","PLCG2"
"64","RPS6KB1","PDK1"
"65","RPS6KB1","MAPT"
"66","RPS6KB1","PAK1"
"67","RPS6KB1","PPP2CA"
"68","RPS6KB1","CDC42"
"69","RPS6KB1","RAC1"
"70","RPS6KB1","TSC1"
"71","RPS6KB1","AKT3"
"72","RPS6KB1","AKT1"
"73","RPS6KB1","TSC2"
"74","RPS6KB1","PPP1R9A"
"75","PTPRZ1","CNTN1"
"76","PTPRZ1","CTNNB1"
"77","PTPRZ1","ADD2"
"78","PTPRZ1","GIT1"
"79","RAP2C","RAPGEF2"
"80","RAP2C","RGL1"
"81","RAP2C","MLLT4"
"82","RAP2C","ARPP21"
"83","RAP2C","RAPGEF4"
"84","RAP2C","SHANK2"
"85","RAP2C","PRDX3"
"86","RAP2C","MAGI1"
"87","RAP2C","SCRIB"
"88","RAP2C","RGS12"
"89","RAP2C","RIN2"
"90","CLASP1","YWHAG"
"91","CLASP1","CLIP2"
"92","CLASP1","TLN1"
"93","CLASP1","KRAS"
"94","MARCKS","MAP2"
"95","MARCKS","PIKFYVE"
"96","MARCKS","SH3GL1"
"97","MARCKS","GLTP"
"98","MARCKS","KIAA1468"
"99","MARCKS","BIRC6"
"100","MARCKS","YWHAZ"
"101","MARCKS","LIN7C"
"102","MARCKS","STXBP1"
"103","MARCKS","ACTB"
"104","MARCKS","ARPC5L"
"105","MARCKS","CALM1"
"106","MARCKS","CALM2"
"107","MARCKS","CALM3"
"108","MARCKS","ACSBG1"
"109","MARCKS","3-Sep"
"110","MARCKS","ATP2B1"
"111","MARCKS","DCLK1"
"112","MARCKS","EPB41L3"
"113","MARCKS","KIF21A"
"114","MARCKS","LAPTM5"
"115","MARCKS","LIN7B"
"116","MARCKS","MAT2B"
"117","MARCKS","MOB4"
"118","MARCKS","NGEF"
"119","MARCKS","NOS1"
"120","MARCKS","NUDC"
"121","MARCKS","PAICS"
"122","MARCKS","PCSK1N"
"123","MARCKS","PDE1B"
"124","MARCKS","PLA2G12B"
"125","MARCKS","PLXNA1"
"126","MARCKS","RAB15"
"127","MARCKS","RAB3A"
"128","MARCKS","RAB3B"
"129","MARCKS","RAB3D"
"130","MARCKS","RTN3"
"131","MARCKS","5-Sep"
"132","MARCKS","SH3GL2"
"133","MARCKS","SV2A"
"134","MARCKS","SYN1"
"135","MARCKS","SYN2"
"136","MARCKS","SYT5"
"137","MARCKS","TPD52"
"138","MARCKS","TPD52L2"
"139","MARCKS","VAT1"
"140","MARCKS","DIRAS2"
"141","CSF1","MYH11"
"142","CSF1","MYO5A"
"143","CSF1","ACTB"
"144","CSF1","CLDN11"
"145","CSF1","ITM2B"
"146","CSF1","MAPK8IP2"
"147","CSF1","MKNK2"
"148","CSF1","PPP1R12C"
"149","CSF1","PPP1R3A"
"150","CSF1","SLC7A1"
"151","PPFIA1","PTPRD"
"152","PPFIA1","GIT1"
"153","PPFIA1","AGTPBP1"
"154","PPFIA1","GRIP2"
"155","PPFIA1","KIF5B"
"156","PPFIA1","GRIA2"
"157","PPFIA1","PTPRF"
"158","PPFIA1","PPFIBP2"
"159","PPFIA1","ERC2"
"160","PPFIA1","PPFIA2"
"161","PPFIA1","PPFIA3"
"162","PPFIA1","PPFIBP1"
"163","SYNJ1","PACSIN1"
"164","SYNJ1","PIKFYVE"
"165","SYNJ1","SH3GL1"
"166","SYNJ1","PLCB1"
"167","SYNJ1","ABI1"
"168","SYNJ1","NCK1"
"169","SYNJ1","BIN1"
"170","SYNJ1","PLCG1"
"171","SYNJ1","SORBS2"
"172","SYNJ1","PI4KB"
"173","SYNJ1","PIK3CA"
"174","SYNJ1","PIP5K1C"
"175","SYNJ1","SH3GL2"
"176","SYNJ1","PIP4K2A"
"177","SYNJ1","PIP4K2B"
"178","SYNJ1","PIP5K1A"
"179","SYNJ1","PIP5K1B"
"180","SYNJ1","PACSIN3"
"181","SYNJ1","PIK3R1"
"182","SYNJ1","PIK3CG"
"183","SYNJ1","PIK3CD"
"184","SYNJ1","PIK3CB"
"185","SYNJ1","PIK3R4"
"186","SYNJ1","PTEN"
"187","SYNJ1","PIK3C2B"
"188","SYNJ1","PIK3C2G"
"189","SYNJ1","PIK3R2"
"190","SYNJ1","PIK3R3"
"191","SYNJ1","PIK3R5"
"192","SYNJ1","PLCB2"
"193","SYNJ1","AMPH"
"194","SYNJ1","PLCB4"
"195","SYNJ1","PLCB3"
"196","SYNJ1","PLCD1"
"197","SYNJ1","ENSG00000133511"
"198","SYNJ1","PLCG2"
"199","SYNJ1","PLCD3"
"200","SYNJ1","PLCD4"
"201","SYNJ1","PLCE1"
"202","SYNJ1","PLCZ1"
"203","SYNJ1","SH3BP1"
"204","GIT2","PAK1"
"205","GIT2","ADRBK1"
"206","GIT2","GIT1"
"207","GIT2","ARHGEF6"
"208","GIT2","ARHGEF7"
"209","GIT2","PAK3"
"210","GIT2","EDC4"
"211","GIT2","DNAJC13"
"212","GIT2","STRIP1"
"213","NIN","PRKACA"
"214","NIN","ABI1"
"215","NIN","C14orf166"
"216","PPM1F","PAK1"
"217","PPM1F","ARHGEF7"
"218","RASSF1","HRAS"
"219","RASSF1","MAP1B"
"220","RASSF1","ATP2B4"
"221","RASSF1","CNKSR1"
"222","RASSF1","E4F1"
"223","PACSIN1","DNM1"
"224","PACSIN1","SYN1"
"225","PACSIN1","PACSIN3"
"226","RALGDS","RGL1"
"227","RALGDS","MLLT4"
"228","RALGDS","RRAS2"
"229","RALGDS","HRAS"
"230","RALGDS","RAP2A"
"231","RALGDS","ARRB1"
"232","RALGDS","ARRB2"
"233","RALGDS","ENSG00000197003"
"234","RALGDS","ENSG00000197369"
"235","RALGDS","KRAS"
"236","RALGDS","RAP1A"
"237","RALGDS","RRAS"
"238","RALGDS","MRAS"
"239","RALGDS","RAP1GAP"
"240","RALGDS","RIN1"
"241","RALGDS","RIT2"
"242","RALGDS","CNKSR1"
"243","ARHGAP32","SASH1"
"244","ARHGAP32","YWHAG"
"245","ARHGAP32","SHCBP1"
"246","ARHGAP32","ANKS1A"
"247","ARHGAP32","EDC3"
"248","ARHGAP32","KLC2"
"249","ARHGAP32","MEGF10"
"250","ARHGAP32","GAN"
"251","ARHGAP32","PTOV1"
"252","ARHGAP32","RND3"
"253","ARHGAP32","DLG4"
"254","ARHGAP32","SHROOM1"
"255","ARHGAP32","NEDD4L"
"256","ARHGAP32","NCK1"
"257","ARHGAP32","CTNNB1"
"258","ARHGAP32","PLCG1"
"259","ARHGAP32","GRIN2A"
"260","ARHGAP32","SFN"
"261","ARHGAP32","CDC42"
"262","ARHGAP32","CDH2"
"263","ARHGAP32","IRS1"
"264","ARHGAP32","PARD3"
"265","ARHGAP32","PI4KB"
"266","ARHGAP32","RAC1"
"267","ARHGAP32","GRIN2B"
"268","ARHGAP32","PIK3R1"
"269","ARHGAP32","SYNJ2"
"270","ARHGAP32","RHOA"
"271","ARHGAP32","IRS2"
"272","ARHGAP32","PIK3C2B"
"273","ARHGAP32","PPP1R3D"
"274","ARHGAP32","SHC3"
"275","ARHGAP32","CGN"
"276","ARHGAP32","CRTC2"
"277","ARHGAP32","FAM117B"
"278","ARHGAP32","ITCH"
"279","ARHGAP32","KIF5B"
"280","ARHGAP32","LAD1"
"281","ARHGAP32","REEP3"
"282","ARHGAP32","SH2D3A"
"283","ARHGAP32","SH3BP4"
"284","ARHGAP32","USP8"
"285","ARHGAP32","CDC42BPG"
"286","ARHGAP32","GPRIN2"
"287","ARHGAP32","KLHDC2"
"288","ARHGAP32","RICTOR"
"289","ARHGAP32","SIPA1L1"
"290","ARHGAP32","TNS4"
"291","ARHGAP32","TRIM32"
"292","ARHGAP32","WDR37"
"293","ARHGAP32","ENSG00000182319"
"294","ARHGAP32","ARHGEF16"
"295","ARHGAP32","ARHGEF17"
"296","ARHGAP32","REEP4"
"297","ARHGAP32","CRK"
"298","ARHGAP32","BCAR1"
"299","ARHGAP32","PACS2"
"300","ARHGAP32","SAV1"
"301","ARHGAP32","SHROOM3"
"302","ARHGAP32","GAB1"
"303","ARHGAP32","DTX2"
"304","ARHGAP32","FAM53B"
"305","ARHGAP32","KIAA0930"
"306","ARHGAP32","PKP3"
"307","ARHGAP32","PTPN3"
"308","ARHGAP32","RHPN2"
"309","ARHGAP32","C1orf106"
"310","ARHGAP32","SAMD4A"
"311","SASH1","YWHAG"
"312","SASH1","SHCBP1"
"313","SASH1","ANKS1A"
"314","SASH1","EDC3"
"315","SASH1","KLC2"
"316","SASH1","GAN"
"317","SASH1","PTOV1"
"318","SASH1","RND3"
"319","SASH1","SHROOM1"
"320","SASH1","NEDD4L"
"321","SASH1","SFN"
"322","SASH1","IRS1"
"323","SASH1","PARD3"
"324","SASH1","PI4KB"
"325","SASH1","SYNJ2"
"326","SASH1","IRS2"
"327","SASH1","PIK3C2B"
"328","SASH1","PPP1R3D"
"329","SASH1","CGN"
"330","SASH1","CRTC2"
"331","SASH1","FAM117B"
"332","SASH1","ITCH"
"333","SASH1","KIF5B"
"334","SASH1","LAD1"
"335","SASH1","REEP3"
"336","SASH1","SH2D3A"
"337","SASH1","SH3BP4"
"338","SASH1","USP8"
"339","SASH1","CDC42BPG"
"340","SASH1","GPRIN2"
"341","SASH1","KLHDC2"
"342","SASH1","RICTOR"
"343","SASH1","SIPA1L1"
"344","SASH1","TNS4"
"345","SASH1","TRIM32"
"346","SASH1","WDR37"
"347","SASH1","ENSG00000182319"
"348","SASH1","ARHGEF16"
"349","SASH1","ARHGEF17"
"350","SASH1","REEP4"
"351","SASH1","PDZD11"
"352","SASH1","BCAR1"
"353","SASH1","PACS2"
"354","SASH1","SAV1"
"355","SASH1","SHROOM3"
"356","SASH1","DTX2"
"357","SASH1","FAM53B"
"358","SASH1","KIAA0930"
"359","SASH1","PKP3"
"360","SASH1","PTPN3"
"361","SASH1","RHPN2"
"362","SASH1","C1orf106"
"363","SASH1","SAMD4A"
"364","SASH1","CCDC101"
"365","MAP2","PIKFYVE"
"366","MAP2","SH3GL1"
"367","MAP2","YWHAG"
"368","MAP2","GLTP"
"369","MAP2","PRKAR1A"
"370","MAP2","KIAA1468"
"371","MAP2","GNB4"
"372","MAP2","SNAP25"
"373","MAP2","DLG4"
"374","MAP2","BIRC6"
"375","MAP2","PRKACA"
"376","MAP2","YWHAZ"
"377","MAP2","LDHA"
"378","MAP2","LIN7C"
"379","MAP2","STX1A"
"380","MAP2","RAN"
"381","MAP2","AKT2"
"382","MAP2","CTNNB1"
"383","MAP2","HRAS"
"384","MAP2","ALDOC"
"385","MAP2","CALB2"
"386","MAP2","DLG3"
"387","MAP2","DLGAP1"
"388","MAP2","EHMT2"
"389","MAP2","GNAS"
"390","MAP2","GNB1"
"391","MAP2","GNB2"
"392","MAP2","GOT2"
"393","MAP2","GRIN1"
"394","MAP2","GRIN2A"
"395","MAP2","MBP"
"396","MAP2","MPP3"
"397","MAP2","MYH11"
"398","MAP2","MYO5A"
"399","MAP2","NEFM"
"400","MAP2","PRDX6"
"401","MAP2","RAB37"
"402","MAP2","SLC25A22"
"403","MAP2","STXBP1"
"404","MAP2","TPI1"
"405","MAP2","TUBA1A"
"406","MAP2","VDAC1"
"407","MAP2","YWHAH"
"408","MAP2","ENSG00000204633"
"409","MAP2","ENSG00000137324"
"410","MAP2","ENSG00000206376"
"411","MAP2","ACTB"
"412","MAP2","ARPC5L"
"413","MAP2","CALM1"
"414","MAP2","CALM2"
"415","MAP2","CALM3"
"416","MAP2","ACSBG1"
"417","MAP2","3-Sep"
"418","MAP2","PPP2CA"
"419","MAP2","ACTN2"
"420","MAP2","AKAP9"
"421","MAP2","ARC"
"422","MAP2","ATP1A3"
"423","MAP2","ATP2B1"
"424","MAP2","BAD"
"425","MAP2","CACNG2"
"426","MAP2","CDH2"
"427","MAP2","DCLK1"
"428","MAP2","EPB41L3"
"429","MAP2","GRIK2"
"430","MAP2","IRS1"
"431","MAP2","ITPKA"
"432","MAP2","KIF21A"
"433","MAP2","LAPTM5"
"434","MAP2","LGI1"
"435","MAP2","LIN7A"
"436","MAP2","LIN7B"
"437","MAP2","MAP2K1"
"438","MAP2","MAP2K3"
"439","MAP2","MAT2B"
"440","MAP2","MOB4"
"441","MAP2","MPP2"
"442","MAP2","NDUFV2"
"443","MAP2","NEFL"
"444","MAP2","NGEF"
"445","MAP2","NOS1"
"446","MAP2","NUDC"
"447","MAP2","PAICS"
"448","MAP2","PCSK1N"
"449","MAP2","PDE1B"
"450","MAP2","PIK3CA"
"451","MAP2","PLA2G12B"
"452","MAP2","PLXNA1"
"453","MAP2","PPP5C"
"454","MAP2","PRKAR2A"
"455","MAP2","PRKCE"
"456","MAP2","RAB11A"
"457","MAP2","RAB15"
"458","MAP2","RAB27A"
"459","MAP2","RAB2A"
"460","MAP2","RAB3A"
"461","MAP2","RAB3B"
"462","MAP2","RAB3D"
"463","MAP2","RAC1"
"464","MAP2","RALA"
"465","MAP2","RTN3"
"466","MAP2","5-Sep"
"467","MAP2","SH3GL2"
"468","MAP2","SV2A"
"469","MAP2","SYN1"
"470","MAP2","SYN2"
"471","MAP2","SYT5"
"472","MAP2","TPD52"
"473","MAP2","TPD52L2"
"474","MAP2","VAT1"
"475","MAP2","GRIN2D"
"476","MAP2","CPEB1"
"477","MAP2","DIRAS2"
"478","MAP2","MAPK8IP1"
"479","NTRK2","NTF3"
"480","NTRK2","DLG4"
"481","NTRK2","NCK1"
"482","NTRK2","PLCG1"
"483","NTRK2","GRIN1"
"484","NTRK2","GIPC1"
"485","NTRK2","SHC3"
"486","NTRK2","SH2D1A"
"487","NTRK2","PTPN1"
"488","NTRK2","BDNF"
"489","NTRK2","ENSG00000167744"
"490","NTRK2","NGFR"
"491","NTRK2","FRS3"
"492","PIKFYVE","SH3GL1"
"493","PIKFYVE","PLCB1"
"494","PIKFYVE","GLTP"
"495","PIKFYVE","KIAA1468"
"496","PIKFYVE","VCL"
"497","PIKFYVE","BIRC6"
"498","PIKFYVE","YWHAZ"
"499","PIKFYVE","LIN7C"
"500","PIKFYVE","PLCG1"
"501","PIKFYVE","STXBP1"
"502","PIKFYVE","ACTB"
"503","PIKFYVE","ARPC5L"
"504","PIKFYVE","CALM1"
"505","PIKFYVE","CALM2"
"506","PIKFYVE","CALM3"
"507","PIKFYVE","ACSBG1"
"508","PIKFYVE","3-Sep"
"509","PIKFYVE","ACTN2"
"510","PIKFYVE","ATP2B1"
"511","PIKFYVE","DCLK1"
"512","PIKFYVE","EPB41L3"
"513","PIKFYVE","KIF21A"
"514","PIKFYVE","LAPTM5"
"515","PIKFYVE","LIN7B"
"516","PIKFYVE","MAT2B"
"517","PIKFYVE","MOB4"
"518","PIKFYVE","NGEF"
"519","PIKFYVE","NOS1"
"520","PIKFYVE","NUDC"
"521","PIKFYVE","PAICS"
"522","PIKFYVE","PCSK1N"
"523","PIKFYVE","PDE1B"
"524","PIKFYVE","PI4KB"
"525","PIKFYVE","PIK3CA"
"526","PIKFYVE","PLA2G12B"
"527","PIKFYVE","PLXNA1"
"528","PIKFYVE","RAB15"
"529","PIKFYVE","RAB3A"
"530","PIKFYVE","RAB3B"
"531","PIKFYVE","RAB3D"
"532","PIKFYVE","RTN3"
"533","PIKFYVE","5-Sep"
"534","PIKFYVE","SH3GL2"
"535","PIKFYVE","SV2A"
"536","PIKFYVE","SYN1"
"537","PIKFYVE","SYN2"
"538","PIKFYVE","SYT5"
"539","PIKFYVE","TPD52"
"540","PIKFYVE","TPD52L2"
"541","PIKFYVE","VAT1"
"542","PIKFYVE","PIK3R1"
"543","PIKFYVE","SYNJ2"
"544","PIKFYVE","PIK3CG"
"545","PIKFYVE","PIK3CD"
"546","PIKFYVE","PIK3CB"
"547","PIKFYVE","PIK3R4"
"548","PIKFYVE","PTEN"
"549","PIKFYVE","PIK3C2B"
"550","PIKFYVE","PIK3C2G"
"551","PIKFYVE","PIK3R2"
"552","PIKFYVE","PIK3R3"
"553","PIKFYVE","PIK3R5"
"554","PIKFYVE","PLCB2"
"555","PIKFYVE","KRAS"
"556","PIKFYVE","PLCB4"
"557","PIKFYVE","PLCB3"
"558","PIKFYVE","PLCD1"
"559","PIKFYVE","INPP5E"
"560","PIKFYVE","ENSG00000133511"
"561","PIKFYVE","PLCG2"
"562","PIKFYVE","ROCK1"
"563","PIKFYVE","PLCD3"
"564","PIKFYVE","PLCD4"
"565","PIKFYVE","PLCE1"
"566","PIKFYVE","PLCZ1"
"567","PIKFYVE","DIRAS2"
"568","PIKFYVE","OCRL"
"569","SLC9A5","CHP1"
"570","SLC9A5","ARRB1"
"571","SLC9A5","ARRB2"
"572","SH3GL1","GLTP"
"573","SH3GL1","KIAA1468"
"574","SH3GL1","BIRC6"
"575","SH3GL1","YWHAZ"
"576","SH3GL1","LIN7C"
"577","SH3GL1","STXBP1"
"578","SH3GL1","ACTB"
"579","SH3GL1","ARPC5L"
"580","SH3GL1","CALM1"
"581","SH3GL1","CALM2"
"582","SH3GL1","CALM3"
"583","SH3GL1","ACSBG1"
"584","SH3GL1","3-Sep"
"585","SH3GL1","ATP2B1"
"586","SH3GL1","DCLK1"
"587","SH3GL1","DNM1"
"588","SH3GL1","EPB41L3"
"589","SH3GL1","KIF21A"
"590","SH3GL1","LAPTM5"
"591","SH3GL1","LIN7B"
"592","SH3GL1","MAT2B"
"593","SH3GL1","MOB4"
"594","SH3GL1","NGEF"
"595","SH3GL1","NOS1"
"596","SH3GL1","NUDC"
