"","V1","V2"
"1","RAB11FIP2","MYO5B"
"2","RAB11FIP2","RAB25"
"3","RAB11FIP2","RAB11B"
"4","AP1S2","CLTC"
"5","AP1S2","GMPPB"
"6","AP1S2","ATP6V1B2"
"7","AP1S2","EEF1A1"
"8","AP1S2","HSPA8"
"9","AP1S2","RPL4"
"10","AP1S2","ENSG00000185637"
"11","AP1S2","TUBB4A"
"12","AP1S2","TUBB4B"
"13","AP1S2","ENSG00000137379"
"14","AP1S2","ENSG00000183311"
"15","AP1S2","CAD"
"16","AP1S2","TUBA4A"
"17","AP1S2","TUBB"
"18","AP1S2","TUBB2B"
"19","AP1S2","GPI"
"20","AP1S2","HAS1"
"21","AP1S2","HAS3"
"22","AP1S2","AP1G1"
"23","AP1S2","AP1G2"
"24","AP1S2","AP1S1"
"25","AP1S2","GGA3"
"26","AP1S2","ENSG00000214320"
"27","PICALM","CLTC"
"28","PICALM","GMPPB"
"29","PICALM","EEF1A1"
"30","PICALM","HSPA8"
"31","PICALM","VAC14"
"32","PICALM","ENSG00000185637"
"33","PICALM","CAD"
"34","PICALM","EXOC2"
"35","PICALM","HIP1R"
"36","PICALM","ITSN1"
"37","PICALM","VAMP7"
"38","SLC35B4","FAXDC2"
"39","SLC35B4","SLC35G1"
"40","MAPK7","KLF6"
"41","MAPK7","UBE2R2"
"42","MAPK7","PAK2"
"43","MAPK7","MYO5B"
"44","MAPK7","EXOC2"
"45","MAPK7","EXOC6"
"46","MAPK7","BIN3"
"47","MAPK7","RAB6A"
"48","MAPK7","DIAPH1"
"49","MAPK7","DPAGT1"
"50","MAPK7","HAS1"
"51","MAPK7","HAS3"
"52","MAPK7","PFN4"
"53","MAPK7","RAB6B"
"54","MAPK7","SACM1L"
"55","MAPK7","ARHGAP21"
"56","MAPK7","ALG8"
"57","MAPK7","ENSG00000212677"
"58","MAPK7","CKS2"
"59","MAPK7","CYP51A1"
"60","MAPK7","GGA3"
"61","MAPK7","PIGT"
"62","MAPK7","RABEPK"
"63","MAPK7","SEC22A"
"64","MAPK7","PPCDC"
"65","MAPK7","POR"
"66","MAPK7","DHDDS"
"67","MAPK7","LSS"
"68","MAPK7","PIGF"
"69","MAPK7","PIGU"
"70","WIPF1","RQCD1"
"71","WIPF1","CLTC"
"72","WIPF1","PRKAA2"
"73","WIPF1","TUBB4A"
"74","WIPF1","TUBB4B"
"75","WIPF1","ENSG00000137379"
"76","WIPF1","ENSG00000183311"
"77","WIPF1","MYO5B"
"78","WIPF1","BIN3"
"79","WIPF1","NAF1"
"80","WIPF1","SV2B"
"81","WIPF1","TUBB"
"82","WIPF1","TUBB2B"
"83","WIPF1","WASL"
"84","WIPF1","TRIP10"
"85","WIPF1","RAB6A"
"86","WIPF1","ATP6V0D1"
"87","WIPF1","ESX1"
"88","WIPF1","CAPZA2"
"89","WIPF1","CORO6"
"90","WIPF1","D2HGDH"
"91","WIPF1","HAS1"
"92","WIPF1","HAS3"
"93","WIPF1","ITSN1"
"94","WIPF1","MYO1E"
"95","WIPF1","PFN4"
"96","WIPF1","RAB6B"
"97","WIPF1","SORCS2"
"98","WIPF1","SORT1"
"99","WIPF1","ARHGAP21"
"100","WIPF1","ATP13A1"
"101","WIPF1","GRAP"
"102","WIPF1","PCSK7"
"103","WIPF1","RAB7A"
"104","WIPF1","PEMT"
"105","WIPF1","SEC22A"
"106","ERMP1","NAF1"
"107","RQCD1","CNOT6"
"108","RQCD1","GMPPB"
"109","RQCD1","ATP6V1B2"
"110","RQCD1","EEF1A1"
"111","RQCD1","HSPA8"
"112","RQCD1","RPL4"
"113","RQCD1","ENSG00000185637"
"114","RQCD1","TUBB4A"
"115","RQCD1","TUBB4B"
"116","RQCD1","ENSG00000137379"
"117","RQCD1","ENSG00000183311"
"118","RQCD1","CAD"
"119","RQCD1","BIN3"
"120","RQCD1","TUBA4A"
"121","RQCD1","TUBB"
"122","RQCD1","TUBB2B"
"123","RQCD1","RAB6A"
"124","RQCD1","RAB6B"
"125","RQCD1","CNOT8"
"126","RQCD1","THG1L"
"127","RQCD1","RAB5A"
"128","RQCD1","CNOT2"
"129","RQCD1","CNOT3"
"130","RQCD1","SEC22A"
"131","PGAP3","STX16"
"132","PGAP3","TRIP10"
"133","PGAP3","RAB6A"
"134","PGAP3","ATP2C1"
"135","PGAP3","RAB6B"
"136","PGAP3","ATP13A1"
"137","PGAP3","ALG8"
"138","PGAP3","FA2H"
"139","PGAP3","PIGK"
"140","PGAP3","ERN2"
"141","PGAP3","MAGT1"
"142","PGAP3","ALG5"
"143","PGAP3","ALG6"
"144","PGAP3","POMT2"
"145","PGAP3","TBC1D22A"
"146","PGAP3","TRAPPC2"
"147","PGAP3","ENSG00000213764"
"148","PGAP3","CNIH4"
"149","PGAP3","MON2"
"150","PGAP3","NPEPL1"
"151","PGAP3","PEMT"
"152","PGAP3","CYB5R1"
"153","PGAP3","SLC11A2"
"154","PGAP3","PIGG"
"155","M6PR","AP1G1"
"156","M6PR","GGA1"
"157","M6PR","GGA3"
"158","M6PR","GGA2"
"159","M6PR","PLIN3"
"160","WDFY3","ATG3"
"161","WDFY3","ATG4B"
"162","WDFY3","MAP1A"
"163","WDFY3","ATG7"
"164","WDFY3","ENSG00000215697"
"165","WDFY3","BBS1"
"166","WDFY3","GGPS1"
"167","WDFY3","MAP1LC3B"
"168","WDFY3","RABGEF1"
"169","LPIN1","CAMKK1"
"170","LPIN1","PAK2"
"171","LPIN1","PRKAA2"
"172","LPIN1","ATP6V1B2"
"173","LPIN1","HSPA8"
"174","LPIN1","TUBB4A"
"175","LPIN1","TUBB4B"
"176","LPIN1","ENSG00000137379"
"177","LPIN1","ENSG00000183311"
"178","LPIN1","CAD"
"179","LPIN1","TUBA4A"
"180","LPIN1","TUBB"
"181","LPIN1","TUBB2B"
"182","LPIN1","CAMK1D"
"183","LPIN1","PDK4"
"184","LPIN1","ERN2"
"185","LPIN1","CTDNEP1"
"186","LPIN1","PIGZ"
"187","KLF6","TSG101"
"188","KLF6","APOM"
"189","KLF6","CHMP6"
"190","KLF6","ENSG00000100931"
"191","KLF6","SNF8"
"192","KLF6","VPS28"
"193","KLF6","ENSG00000206304"
"194","KLF6","ENSG00000206409"
"195","KLF6","CELSR2"
"196","UBE2R2","PAK2"
"197","UBE2R2","UBE2G2"
"198","UBE2R2","MECR"
"199","UBE2R2","DIAPH1"
"200","UBE2R2","HIP1R"
"201","UBE2R2","ITSN1"
"202","UBE2R2","GRAP"
"203","UBE2R2","STK38L"
"204","UBE2R2","VCP"
"205","UBE2R2","CDC27"
"206","UBE2R2","LIG1"
"207","UBE2R2","PEMT"
"208","UBE2R2","ARHGAP40"
"209","UBE2R2","HSD17B4"
"210","UBE2R2","ATP8A1"
"211","UBE2R2","SEC22A"
"212","UBE2R2","GOLPH3L"
"213","ABCG1","ABCG5"
"214","YOD1","GMPPB"
"215","YOD1","EEF1A1"
"216","YOD1","HSPA8"
"217","YOD1","ENSG00000185637"
"218","YOD1","NAF1"
"219","YOD1","FBP1"
"220","YOD1","VCP"
"221","YOD1","MRM1"
"222","YOD1","ANKZF1"
"223","YOD1","NPLOC4"
"224","YOD1","UBE4B"
"225","YOD1","UFD1L"
