"","V1","V2"
"1","ARIH1","BOP1"
"2","ARIH1","DDX24"
"3","ARIH1","PDCD11"
"4","ARIH1","NAT10"
"5","ARIH1","NOC2L"
"6","ARIH1","NOP2"
"7","ARIH1","EBNA1BP2"
"8","ARIH1","RRS1"
"9","ARIH1","YPEL4"
"10","SEC23A","SEC24A"
"11","SEC23A","EIF5B"
"12","SEC23A","EIF4E"
"13","SEC23A","BOP1"
"14","SEC23A","EIF4G1"
"15","SEC23A","GNL3"
"16","SEC23A","IMPDH1"
"17","SEC23A","NHP2"
"18","SEC23A","PDCD11"
"19","SEC23A","RPL27"
"20","SEC23A","RPL30"
"21","SEC23A","RPL5"
"22","SEC23A","RPLP0"
"23","SEC23A","RPS15A"
"24","SEC23A","RPS17"
"25","SEC23A","RPS4X"
"26","SEC23A","EIF2B1"
"27","SEC23A","RPL11"
"28","SEC23A","RPL12"
"29","SEC23A","RPL35"
"30","SEC23A","RPL35A"
"31","SEC23A","RPL7"
"32","SEC23A","AATF"
"33","SEC23A","BYSL"
"34","SEC23A","ERO1LB"
"35","SEC23A","GNB2L1"
"36","SEC23A","KRI1"
"37","SEC23A","NAT10"
"38","SEC23A","NOL6"
"39","SEC23A","PPAT"
"40","SEC23A","RBM34"
"41","SEC23A","RIOK2"
"42","SEC23A","RPL13"
"43","SEC23A","RPL18A"
"44","SEC23A","RPL26"
"45","SEC23A","RPL26L1"
"46","SEC23A","RPL3"
"47","SEC23A","RPL36"
"48","SEC23A","RPL6"
"49","SEC23A","RPL8"
"50","SEC23A","RPLP2"
"51","SEC23A","RPS13"
"52","SEC23A","RPS14"
"53","SEC23A","RPS17L"
"54","SEC23A","RPS24"
"55","SEC23A","RPS3A"
"56","SEC23A","RPS7"
"57","SEC23A","RPS7P1"
"58","SEC23A","TSR1"
"59","SEC23A","UTP3"
"60","SEC23A","ENSG00000182520"
"61","SEC23A","ENSG00000175333"
"62","SEC23A","ENSG00000204221"
"63","SEC23A","ENSG00000212695"
"64","SEC23A","ENSG00000187899"
"65","SEC23A","ENSG00000171549"
"66","SEC23A","ENSG00000212664"
"67","SEC23A","ENSG00000096150"
"68","SEC23A","ENSG00000007816"
"69","SEC23A","ENSG00000137970"
"70","SEC23A","EIF3B"
"71","SEC23A","EIF4G3"
"72","SEC23A","NOP2"
"73","SEC23A","PWP1"
"74","SEC23A","RPF2"
"75","SEC23A","RPL10"
"76","SEC23A","RPL13A"
"77","SEC23A","RPL13AP25"
"78","SEC23A","ENSG00000183093"
"79","SEC23A","RPL14"
"80","SEC23A","RPS12"
"81","SEC23A","PPP1CC"
"82","SEC23A","POLR1B"
"83","SEC23A","RGL3"
"84","SEC23A","RPL14P1"
"85","SEC23A","DCP2"
"86","SEC23A","RPS2"
"87","SEC23A","ENSG00000197149"
"88","SEC23A","RPS19"
"89","SEC23A","GMPS"
"90","SEC23A","RPS27"
"91","SEC23A","SHMT1"
"92","SEC23A","ENSG00000130041"
"93","SEC23A","WDR74"
"94","SEC23A","ASNS"
"95","SEC23A","ALAS2"
"96","SEC23A","RPS29"
"97","SEC23A","ENSG00000078872"
"98","SEC23A","ENSG00000125385"
"99","SEC23A","EIF4B"
"100","SEC23A","RPL38"
"101","SEC23A","ARFGEF2"
"102","SEC23A","PPIP5K1"
"103","SEC23A","LSM12"
"104","SEC23A","ATXN2"
"105","SEC23A","MAP3K19"
"106","SEC23A","RPL29"
"107","SEC23A","RPL34"
"108","SEC23A","RPL37A"
"109","SEC23A","SEC31A"
"110","SEC23A","SARS2"
"111","SEC23A","TMED5"
"112","IP6K1","LARP1B"
"113","IP6K1","RPLP0"
"114","IP6K1","RPS15A"
"115","IP6K1","RPS4X"
"116","IP6K1","RPS6"
"117","IP6K1","RPL11"
"118","IP6K1","RPL10A"
"119","IP6K1","RPL13"
"120","IP6K1","RPL15"
"121","IP6K1","RPL15P3"
"122","IP6K1","RPL19"
"123","IP6K1","RPL3"
"124","IP6K1","RPL7A"
"125","IP6K1","RPLP2"
"126","IP6K1","RPS13"
"127","IP6K1","RPS14"
"128","IP6K1","RPS24"
"129","IP6K1","RPS3"
"130","IP6K1","RPS3A"
"131","IP6K1","RPS8"
"132","IP6K1","ENSG00000175333"
"133","IP6K1","ENSG00000187899"
"134","IP6K1","ENSG00000212664"
"135","IP6K1","ENSG00000096150"
"136","IP6K1","ENSG00000174766"
"137","IP6K1","RPL10"
"138","IP6K1","RPL13A"
"139","IP6K1","RPL13AP25"
"140","IP6K1","RPL14"
"141","IP6K1","SMARCA2"
"142","IP6K1","RPL14P1"
"143","IP6K1","RPS2"
"144","IP6K1","ENSG00000197149"
"145","IP6K1","RPS19"
"146","IP6K1","ENSG00000146677"
"147","IP6K1","CHIA"
"148","IP6K1","RPL32"
"149","IP6K1","RPL9"
"150","IP6K1","RPS15"
"151","IP6K1","ENSG00000182754"
"152","IP6K1","ENSG00000138396"
"153","IP6K1","EXOSC7"
"154","SEC24A","EIF4E"
"155","SEC24A","EIF4G1"
"156","SEC24A","LARP1B"
"157","SEC24A","RPL30"
"158","SEC24A","RPL5"
"159","SEC24A","RPLP0"
"160","SEC24A","RPS15A"
"161","SEC24A","RPS17"
"162","SEC24A","RPS4X"
"163","SEC24A","RPS6"
"164","SEC24A","RPL11"
"165","SEC24A","RPL7"
"166","SEC24A","ERO1LB"
"167","SEC24A","GNB2L1"
"168","SEC24A","PPAT"
"169","SEC24A","RPL13"
"170","SEC24A","RPL15"
"171","SEC24A","RPL15P3"
"172","SEC24A","RPL19"
"173","SEC24A","RPL3"
"174","SEC24A","RPL7A"
"175","SEC24A","RPS13"
"176","SEC24A","RPS14"
"177","SEC24A","RPS17L"
"178","SEC24A","RPS24"
"179","SEC24A","RPS3"
"180","SEC24A","RPS3A"
"181","SEC24A","RPS8"
"182","SEC24A","ENSG00000182520"
"183","SEC24A","ENSG00000175333"
"184","SEC24A","ENSG00000187899"
"185","SEC24A","ENSG00000171549"
"186","SEC24A","ENSG00000212664"
"187","SEC24A","ENSG00000096150"
"188","SEC24A","ENSG00000174766"
"189","SEC24A","ENSG00000137970"
"190","SEC24A","EIF4G3"
"191","SEC24A","RPL10"
"192","SEC24A","SMARCA2"
"193","SEC24A","TEX261"
"194","SEC24A","RPS2"
"195","SEC24A","ENSG00000197149"
"196","SEC24A","RPS19"
"197","SEC24A","ENSG00000146677"
"198","SEC24A","CHIA"
"199","SEC24A","GMPS"
"200","SEC24A","RPL32"
"201","SEC24A","RPL9"
"202","SEC24A","RPS15"
"203","SEC24A","SHMT1"
"204","SEC24A","UGP2"
"205","SEC24A","ENSG00000182754"
"206","SEC24A","ENSG00000138396"
"207","SEC24A","ASNS"
"208","SEC24A","ALAS2"
"209","SEC24A","RPS29"
"210","SEC24A","ENSG00000078872"
"211","SEC24A","ENSG00000125385"
"212","SEC24A","ARFGEF2"
"213","SEC24A","SEC31A"
"214","SEC24A","TMED5"
"215","EIF5B","EIF2S1"
"216","EIF5B","EIF4E"
"217","EIF5B","EIF3C"
"218","EIF5B","BOP1"
"219","EIF5B","BRIX1"
"220","EIF5B","CEBPZ"
"221","EIF5B","DDX10"
"222","EIF5B","DDX18"
"223","EIF5B","DDX24"
"224","EIF5B","DDX27"
"225","EIF5B","DDX56"
"226","EIF5B","DKC1"
"227","EIF5B","DRG1"
"228","EIF5B","EIF2S2P4"
"229","EIF5B","EIF4G1"
"230","EIF5B","GAR1"
"231","EIF5B","GNL3"
"232","EIF5B","IMPDH1"
"233","EIF5B","KIAA0020"
"234","EIF5B","KRR1"
"235","EIF5B","LARP1B"
"236","EIF5B","LARP7"
"237","EIF5B","PABPN1L"
"238","EIF5B","PDCD11"
"239","EIF5B","PES1"
"240","EIF5B","RBM28"
"241","EIF5B","RPL27"
"242","EIF5B","RPL30"
"243","EIF5B","RPL5"
"244","EIF5B","RPLP0"
"245","EIF5B","RPS15A"
"246","EIF5B","RPS17"
"247","EIF5B","RPS4X"
"248","EIF5B","RPS6"
"249","EIF5B","WDR12"
"250","EIF5B","EIF1B"
"251","EIF5B","EIF2S3"
"252","EIF5B","EIF3G"
"253","EIF5B","EIF3H"
"254","EIF5B","RPL11"
"255","EIF5B","RPL12"
"256","EIF5B","RPL35"
"257","EIF5B","RPL35A"
"258","EIF5B","RPL7"
"259","EIF5B","DDX3Y"
"260","EIF5B","GNL1"
"261","EIF5B","ENSG00000206492"
"262","EIF5B","BMS1"
"263","EIF5B","DCAF13"
"264","EIF5B","DDX49"
"265","EIF5B","EIF2A"
"266","EIF5B","EMG1"
"267","EIF5B","ERO1LB"
"268","EIF5B","ESF1"
"269","EIF5B","GNB2L1"
"270","EIF5B","HEATR1"
"271","EIF5B","IMP3"
"272","EIF5B","KRI1"
"273","EIF5B","MPHOSPH10"
"274","EIF5B","MVD"
"275","EIF5B","NAT10"
"276","EIF5B","NOC2L"
"277","EIF5B","NOL10"
"278","EIF5B","NOL6"
"279","EIF5B","RBM34"
"280","EIF5B","RCL1"
"281","EIF5B","RPL10A"
"282","EIF5B","RPL13"
"283","EIF5B","RPL15"
"284","EIF5B","RPL15P3"
"285","EIF5B","RPL18A"
"286","EIF5B","RPL19"
"287","EIF5B","RPL26"
"288","EIF5B","RPL26L1"
"289","EIF5B","RPL3"
"290","EIF5B","RPL36"
"291","EIF5B","RPL6"
"292","EIF5B","RPL7A"
"293","EIF5B","RPL8"
"294","EIF5B","RPLP2"
"295","EIF5B","RPS10"
"296","EIF5B","RPS13"
"297","EIF5B","RPS14"
"298","EIF5B","RPS16"
"299","EIF5B","RPS17L"
"300","EIF5B","RPS21"
"301","EIF5B","RPS24"
"302","EIF5B","RPS3"
"303","EIF5B","RPS3A"
"304","EIF5B","RPS7"
"305","EIF5B","RPS7P1"
"306","EIF5B","RPS8"
"307","EIF5B","RRP12"
"308","EIF5B","RRP9"
"309","EIF5B","TSR1"
"310","EIF5B","UTP15"
"311","EIF5B","UTP20"
"312","EIF5B","WDR36"
"313","EIF5B","ENSG00000182520"
"314","EIF5B","ENSG00000175333"
"315","EIF5B","ENSG00000182953"
"316","EIF5B","ENSG00000204221"
"317","EIF5B","ENSG00000212695"
"318","EIF5B","ENSG00000187899"
"319","EIF5B","ENSG00000171549"
"320","EIF5B","ENSG00000160220"
"321","EIF5B","ENSG00000212664"
"322","EIF5B","ENSG00000096150"
"323","EIF5B","ENSG00000174766"
"324","EIF5B","ENSG00000007816"
"325","EIF5B","ENSG00000137970"
"326","EIF5B","ABCE1"
"327","EIF5B","ATG9A"
