"","V1","V2"
"1","RECK","MMP9"
"2","GABBR2","GABBR1"
"3","GABBR2","ENSG00000206466"
"4","GABBR2","ENSG00000206511"
"5","ITGA1","ITGB1"
"6","ITGA1","AUP1"
"7","ITGA1","COL13A1"
"8","ITGA1","MATN1"
"9","ITGA1","COL6A3"
"10","ITGA1","LAMA1"
"11","FN1","IGFBP5"
"12","FN1","TGFBI"
"13","FN1","CDH12"
"14","FN1","TLN2"
"15","FN1","TGM4"
"16","FN1","ZNF292"
"17","FN1","TNFRSF11B"
"18","FN1","PKHD1"
"19","FN1","RTKN2"
"20","FN1","PHC3"
"21","FN1","TIAM1"
"22","FN1","F2"
"23","FN1","KLK3"
"24","FN1","MYOC"
"25","FN1","NUP214"
"26","FN1","SETX"
"27","FN1","SKIV2L2"
"28","FN1","APOA1"
"29","FN1","ENSG00000215756"
"30","FN1","ABCA6"
"31","FN1","C1QA"
"32","FN1","FAM169A"
"33","FN1","LECT1"
"34","FN1","MOCOS"
"35","FN1","ENSG00000215755"
"36","FN1","ETF1"
"37","FN1","SPP1"
"38","FN1","FASN"
"39","FN1","CHKB"
"40","FN1","ACPP"
"41","FN1","APOL1"
"42","FN1","BAZ1B"
"43","FN1","CTR9"
"44","FN1","IGHM"
"45","FN1","IGKC"
"46","FN1","KRT9"
"47","FN1","ENSG00000188170"
"48","FN1","ALB"
"49","FN1","COL1A1"
"50","FN1","COL4A3"
"51","FN1","GFAP"
"52","FN1","KRT10"
"53","FN1","CTGF"
"54","FN1","ITGA9"
"55","FN1","ITGA5"
"56","FN1","ITGA4"
"57","FN1","ITGB1"
"58","FN1","ITGA6"
"59","FN1","ITGAV"
"60","FN1","ITGB5"
"61","FN1","ADAMTS4"
"62","FN1","PDE4B"
"63","FN1","APOA2"
"64","FN1","KRT14"
"65","FN1","CFH"
"66","FN1","ADRA1B"
"67","FN1","AOAH"
"68","FN1","APOC1"
"69","FN1","ARMC2"
"70","FN1","CACNA1I"
"71","FN1","CDCP1"
"72","FN1","CLU"
"73","FN1","CP"
"74","FN1","CTSL"
"75","FN1","ELN"
"76","FN1","FGA"
"77","FN1","GABBR1"
"78","FN1","GJC2"
"79","FN1","ICAM4"
"80","FN1","IGHG1"
"81","FN1","IGHG2"
"82","FN1","IGHV3-23"
"83","FN1","IGKV2-40"
"84","FN1","IGLC2"
"85","FN1","IGLC3"
"86","FN1","IGLL1"
"87","FN1","IGLV3-21"
"88","FN1","KCNMA1"
"89","FN1","KRT1"
"90","FN1","KRT16"
"91","FN1","KRT5"
"92","FN1","KRT6A"
"93","FN1","LTBP4"
"94","FN1","OR2T6"
"95","FN1","OR8D2"
"96","FN1","PAPPA"
"97","FN1","PLAG1"
"98","FN1","QTRTD1"
"99","FN1","RFX7"
"100","FN1","RLF"
"101","FN1","SAA4"
"102","FN1","SCAF1"
"103","FN1","SERPIND1"
"104","FN1","SETDB2"
"105","FN1","SLC48A1"
"106","FN1","SLC6A9"
"107","FN1","TNS3"
