V1,V2
SAE1,PCDH9
SAE1,POU2F3
SAE1,TRAF3IP3
SAE1,UTP6
SAE1,SUMO1
SAE1,UBE2E3
SAE1,BCL11A
SAE1,CACNA1A
SAE1,E2F3
SAE1,EPHB6
SAE1,KMT2B
SAE1,LPAR2
SAE1,OSBPL1A
SAE1,PANX3
SAE1,SENP7
SAE1,SMO
SAE1,ZNF443
SAE1,HMOX2
SAE1,MFAP3
SAE1,SUMO4
SAE1,EBF1
SAE1,TRIB3
SAE1,PPARGC1A
G6PC,PRKAG1
G6PC,FOXO1
G6PC,LCT
G6PC,PRKAG3
NCAPG2,TAL1
USP45,BMPR1B
USP45,SMURF1
C1GALT1,GALNT2
C1GALT1,B4GALT2
C1GALT1,A4GNT
C1GALT1,B3GNT6
C1GALT1,GALNT1
C1GALT1,GALNT10
C1GALT1,GALNT11
C1GALT1,GALNT12
C1GALT1,GALNT14
C1GALT1,GALNT15
C1GALT1,GALNT5
C1GALT1,GALNT6
C1GALT1,GALNT8
C1GALT1,GALNT9
C1GALT1,WBSCR17
C1GALT1,B3GALT1
C1GALT1,OGT
C1GALT1,B3GALT2
C1GALT1,B3GNT3
C1GALT1,B4GALT1
C1GALT1,GALNT16
C1GALT1,GALNT18
C1GALT1,GALNT3
C1GALT1,GALNT7
C1GALT1,B4GALT3
C1GALT1,B4GALT4
C1GALT1,B4GALT6
C1GALT1,FUT4
C1GALT1,FUT7
C1GALT1,GALNTL5
C1GALT1,UGGT2
C1GALT1,ST6GALNAC1
PRDM2,RB1
PRDM2,ESR1
ARHGAP18,PAX9
ARHGAP18,MPHOSPH6
DHX33,FUBP1
CNOT7,RBL2
CNOT7,CDK4
CNOT7,CDK6
CNOT7,BTG3
CNOT7,BTG1
CNOT7,BTG2
RAG1,HMGB2
RAG1,KPNA1
RAG1,RAG2
FUBP1,VIM
FUBP1,TLE1
FUBP1,CRMP1
FUBP1,CHD3
SNX16,CALU
SNX16,ATG13
SNX16,FSTL1
SNX16,KRT19
SNX16,CIAO1
SNX16,TGM2
SNX16,CCND2
SNX16,RABGGTB
SNX16,ALS2
SNX16,ANXA5
SNX16,BLOC1S5
SNX16,CAMK1
SNX16,CRTAP
SNX16,FCER2
SNX16,GDAP1L1
SNX16,GP2
SNX16,MIOX
SNX16,PALM
SNX16,RAD51B
SNX16,SDC3
SNX16,SELPLG
SNX16,TNFRSF10B
SNX16,HMOX2
SNX16,MFAP3
MTF2,SUZ12
MTF2,HOXA6
MTF2,SMAD3
MTF2,EZH2
MTF2,TTLL9
MTF2,RBBP4
MTF2,CBX2
MTF2,GPRASP1
MTF2,ENSG00000153807
MTF2,HOXA5
MTF2,ENSG00000120087
MTF2,VOPP1
MAPK1IP1L,ENSG00000206088
MEF2C,GATA4
MEF2C,NCOA2
MEF2C,EP300
MEF2C,SP1
MEF2C,NOTCH1
MEF2C,ASCL1
MEF2C,TCF3
MEF2C,SMAD2
MEF2C,HDAC4
MEF2C,HDAC5
MEF2C,ZNF512B
MEF2C,MEF2D
MEF2C,VGLL2
MEF2C,VGLL4
NRIP1,PPARA
NRIP1,AR
NRIP1,HDAC3
NRIP1,AHR
NRIP1,RXRB
NRIP1,ENSG00000206289
NRIP1,ENSG00000206218
NRIP1,CTBP2
NRIP1,HDAC5
NRIP1,CTBP1
NRIP1,NR2C1
NRIP1,HDAC9
NRIP1,RARA
NRIP1,PPARG
NRIP1,NR1H3
NRIP1,ESR1
NRIP1,PPARD
NRIP1,NR5A1
NRIP1,NR1I2
NRIP1,NR0B1
BMPR2,BMP2
BMPR2,BMP7
BMPR2,BMPR1B
BMPR2,GDF5
BMPR2,GDF9
BMPR2,BMP6
BMPR2,CTBP1
BMPR2,ARSA
BMPR2,BMP4
BMPR2,SULT1E1
BMPR2,NBEA
BMPR2,LMX1A
BMPR2,GCGR
GATA4,NCOA2
GATA4,EP300
GATA4,BMP2
GATA4,CBX2
GATA4,SRF
GATA4,KLF11
GATA4,PUM1
GATA4,CDC25B
GATA4,PIAS1
GATA4,C2orf47
GATA4,WWC1
GATA4,ZER1
GATA4,HAND2
GATA4,KLF13
GATA4,TEAD4
GATA4,LMO1
GATA4,NR5A1
GATA4,LDB2
GATA4,ZFPM1
GATA4,FOS
GATA4,NKX2-2
GATA4,NKX2-5
GATA4,TBX5
GATA4,TRIM71
GATA4,TMEM216
CALU,ATG13
CALU,FSTL1
CALU,KRT19
CALU,CIAO1
CALU,TGM2
CALU,CCND2
CALU,RABGGTB
CALU,ALS2
CALU,ANXA5
CALU,BLOC1S5
CALU,CAMK1
CALU,CRTAP
CALU,FCER2
CALU,GDAP1L1
CALU,GP2
CALU,MIOX
CALU,PALM
CALU,RAD51B
CALU,SDC3
CALU,SELPLG
CALU,TNFRSF10B
CALU,CSTB
CALU,HMOX2
CALU,MFAP3
RBL1,RB1
RBL1,RBBP8
RBL1,SP1
RBL1,RBL2
RBL1,BRCA1
RBL1,CCNA2
RBL1,SMAD3
RBL1,CDK4
RBL1,BMPR1B
RBL1,SMAD4
RBL1,SMAD2
RBL1,ENSG00000188223
RBL1,CCNA1
RBL1,CCND2
RBL1,CDK6
RBL1,CCND1
RBL1,TTLL9
RBL1,RBBP4
RBL1,E2F4
RBL1,TFDP1
RBL1,TFDP2
RBL1,E2F1
RBL1,E2F5
RBL1,LIN52
RBL1,LIN54
RBL1,LIN9
RBL1,MYBL2
RBL1,SUV39H1
RBL1,CREG1
RBL1,CDKN1C
RBL1,CCNE1
RBL1,NR2E3
RBL1,DHX30
RBL1,NEUROD1
RBL1,ID2
RBL1,USP4
RBL1,RBBP9
RBL1,VSX2
KLF10,SP1
KLF10,ZNF512B
GNE,ZBTB16
GNE,CRMP1
GNE,RIF1
ELK4,BRCA1
ELK4,SRF
ELK4,ELK1
ELK4,ELK3
ELK4,FOS
ELK4,ID1
ELK4,ID2
ELK4,ID3
RASSF2,TDG
RASSF2,DNAJA4
RASSF2,PAX3
RASSF2,MIER1
PTAR1,RABGGTB
USF2,NFYA
USF2,EP300
USF2,BRCA1
USF2,MAF
USF2,S100A8
USF2,PTP4A2
USF2,USF1
USF2,FOS
USF2,PPRC1
GALNT2,B4GALT2
GALNT2,A4GNT
GALNT2,B3GNT6
GALNT2,B3GALT1
GALNT2,OGT
GALNT2,B3GALT2
GALNT2,B3GNT3
GALNT2,B4GALT1
GALNT2,B4GALT3
GALNT2,B4GALT4
GALNT2,B4GALT6
GALNT2,FUT4
GALNT2,FUT7
GALNT2,GALNTL5
GALNT2,UGGT2
GALNT2,ST6GALNAC1
NOG,BMP2
NOG,BMP7
NOG,GDF5
NOG,AMH
NOG,BMP6
NOG,GDF7
NOG,BMP4
NOG,BMP8B
NFYA,SP1
NFYA,BRCA1
NFYA,ZHX1
NFYA,RABGGTB
NFYA,TP53
NFYA,SUB1
NFYA,HMGA1
NFYA,SRF
NFYA,NFYB
NFYA,ZHX3
NFYA,POU2F1
NFYA,NR5A1
NFYA,USF1
NFYA,ZHX2
SUZ12,SETDB1
SUZ12,EZH2
SUZ12,RBBP4
SUZ12,EED
THSD7A,SKIL
ZNF148,EP300
ZNF148,TP53
ALX4,ALX1
ALX4,LEF1
ALX4,SOX10
TUBB2A,DLEU1
TUBB2A,CHGB
TUBB2A,TGM2
TUBB2A,MDM2
TUBB2A,SAT1
TUBB2A,SDC3
TUBB2A,LAMA4
TUBB2A,SERPINB9
TUBB2A,PAFAH1B3
TUBB2A,TK1
TUBB2A,PTPRS
STK40,COPS6
HDAC11,CDKN1A
HDAC11,GSC
HDAC11,COPS5
LRCH4,SIN3A
LRCH4,SIN3B
LRCH4,GTF2B
LRCH4,CDK4
LRCH4,OGT
LRCH4,BRMS1
LRCH4,CDKN2A
LRCH4,IFIT1
LRCH4,SAP25
LRCH4,SAP30
LRCH4,TTLL12
LRCH4,CA8
LRCH4,LPCAT1
LRCH4,SAP130
LRCH4,ZC3HAV1
LRCH4,IFIT3
TGFBR2,SMAD3
TGFBR2,SMAD4
TGFBR2,SMURF1
TGFBR2,ACVR1C
TGFBR2,SMAD2
TGFBR2,DAXX
TGFBR2,ENSG00000206279
TGFBR2,ZFYVE9
TGFBR2,TTLL9
TGFBR2,ENSG00000206206
TGFBR2,SMAD7
TGFBR2,TGFB1I1
KIF14,STAU2
NCOA2,CREBBP
NCOA2,EP300
NCOA2,BRCA1
NCOA2,AR
NCOA2,VDR
NCOA2,CDK4
NCOA2,THRB
NCOA2,ARNT
NCOA2,AHR
NCOA2,CCND3
NCOA2,NR4A1
NCOA2,ANKRD11
NCOA2,GMEB1
NCOA2,PIAS3
NCOA2,NCOA1
NCOA2,RARA
NCOA2,PPARG
NCOA2,NKX2-1
NCOA2,DLX2
NCOA2,ESR1
NCOA2,TRIM21
NCOA2,DLX5
NCOA2,HNF4A
NCOA2,ESRRB
NCOA2,HIF1A
NCOA2,RORA
NCOA2,OPN1LW
ZNF423,SMAD1
ZNF423,SMAD4
ZNF423,EBF1
ZNF423,PARP1
DDIT4L,HINFP
CHD2,INO80B
CHD2,ADARB2
CHD2,PARP12
CHD2,ALPP
CHD2,ARID5B
CHD2,CHD8
CHD2,FAM120C
CHD2,OGT
CHD2,STOM
CHD2,ZMYND11
CHD2,ZNF317
CHD2,ZNF592
CHD2,ZSCAN12
CHD2,SUMO1
CHD2,BEND3
CHD2,ZNF106
CHD2,BCKDK
CHD2,RBAK
CHD2,RSBN1
CHD2,ZNF174
CHD2,ZNF362
CHD2,ZNF687
CHD2,ZNF768
CHD2,ENSG00000206407
CHD2,ENSG00000206489
CHD2,CENPV
CHD2,RREB1
CHD2,DHX30
CHD2,ZNF462
MDM4,EP300
MDM4,RB1
MDM4,MDM2
MDM4,SMAD3
MDM4,TP53
MDM4,TTLL9
MDM4,E2F1
MDM4,UBE2D1
MDM4,TP73
MSX2,RUNX2
MSX2,PIAS2
MSX2,SPEN
MSX2,DLX2
MSX2,ZBTB17
MSX2,DLX5
MSX2,MSX1
ATG13,FSTL1
ATG13,KRT19
ATG13,CIAO1
ATG13,TGM2
ATG13,CCND2
ATG13,RABGGTB
ATG13,ALS2
ATG13,ANXA5
ATG13,BLOC1S5
ATG13,CAMK1
ATG13,CRTAP
ATG13,FCER2
ATG13,GDAP1L1
ATG13,GP2
ATG13,MIOX
ATG13,PALM
ATG13,RAD51B
ATG13,SDC3
ATG13,SELPLG
ATG13,TNFRSF10B
ATG13,HMOX2
ATG13,MFAP3
TES,ZYX
TES,PARP1
TES,SPOCK2
CHN2,SUMO3
CHN2,SUMO2
CHN2,SUMO4
NBR1,FEZ1
KMT2C,NCOA6
KMT2C,ASH2L
KMT2C,KMT2D
KMT2C,COPS5
KMT2C,OTUB1
KMT2C,PRSS16
KMT2C,SPCS1
KMT2C,OTUB2
UBTD1,ENSG00000206419
UBTD1,TRIM39
UBTD1,ENSG00000206495
MYCL,MXD1
ZBTB44,NOTCH1
ZBTB44,PMS2
ZBTB44,PMS2CL
ZBTB44,SUMO3
ZBTB44,ENSG00000206088
ZBTB44,SMAD1
ZBTB44,DLL1
ZBTB44,SIAH1
ZBTB44,CTBP2
ZBTB44,SNIP1
ZBTB44,EBF1
ZBTB44,TBL1X
ZBTB44,NACC1
HOXC4,SOX10
HOXC4,POU2AF1
CARF,CDKN2A
MKL2,SMAD1
MKL2,SIAH1
MKL2,SRF
MKL2,SMAD7
MKL2,MKL1
FSTL1,KRT19
FSTL1,CIAO1
FSTL1,TGM2
FSTL1,CCND2
FSTL1,RABGGTB
FSTL1,ALS2
FSTL1,ANXA5
FSTL1,BLOC1S5
FSTL1,CAMK1
FSTL1,CRTAP
FSTL1,FCER2
FSTL1,GDAP1L1
FSTL1,GP2
FSTL1,MIOX
FSTL1,PALM
FSTL1,RAD51B
FSTL1,SDC3
FSTL1,SELPLG
FSTL1,TNFRSF10B
FSTL1,HMOX2
FSTL1,MFAP3
B4GALT2,B3GNT6
B4GALT2,GALNT1
B4GALT2,GALNT10
B4GALT2,GALNT11
B4GALT2,GALNT12
B4GALT2,GALNT14
B4GALT2,GALNT15
B4GALT2,GALNT5
B4GALT2,GALNT6
B4GALT2,GALNT8
B4GALT2,GALNT9
B4GALT2,GBA
B4GALT2,GMPPA
B4GALT2,PIGM
B4GALT2,PIGN
B4GALT2,UGCG
B4GALT2,WBSCR17
B4GALT2,GALNT16
B4GALT2,GALNT18
B4GALT2,GALNT3
B4GALT2,GALNT7
B4GALT2,GMDS
B4GALT2,LCT
B4GALT2,ST6GAL1
B4GALT2,FUT8
B4GALT2,ST6GALNAC1
TAL1,EP300
TAL1,SP1
TAL1,SIN3A
TAL1,TCF3
TAL1,ZHX1
TAL1,GATA1
TAL1,GATA2
TAL1,TCF12
TAL1,CBFA2T2
TAL1,CHD3
TAL1,TCF4
TAL1,CBFA2T3
TAL1,LMO2
TAL1,LMO1
TAL1,ELSPBP1
TAL1,GATA3
TAL1,LDB1
TAL1,SSBP2
FOSL2,ATF7
FOSL2,DDIT3
FOSL2,JUNB
FOSL2,TEF
FOSL2,CEBPG
FOSL2,JUND
FOSL2,FOS
FOSL2,MAFB
DCUN1D1,RBL2
DCUN1D1,RBX1
DCUN1D1,SMAD2
DCUN1D1,CUL5
DCUN1D1,CRELD1
DCUN1D1,ENSG00000206419
DCUN1D1,TRIM39
DCUN1D1,ENSG00000206495
DCUN1D1,RNF11
SBF1,SUV39H1
GADD45G,PPARA
GADD45G,PTN
GADD45G,GDF9
GADD45G,CDKN1A
GADD45G,KIAA1377
GADD45G,LRIF1
GADD45G,PIAS4
GADD45G,TSNAX
GADD45G,RARA
GADD45G,HAP1
GADD45G,PPARG
GADD45G,RBM48
GADD45G,GADD45B
GADD45G,ESR1
GADD45G,PPARD
GADD45G,ENSG00000212678
GADD45G,ENSG00000141342
GADD45G,HNF4A
ASH1L,SMAD7
KLF4,CREBBP
KLF4,SP1
KLF4,TP53
CREBBP,EP300
CREBBP,ABCC9
CREBBP,PPARA
CREBBP,WRB
CREBBP,CREB1
CREBBP,PROX1
CREBBP,BRCA1
CREBBP,CDX2
CREBBP,RUNX1
CREBBP,AR
CREBBP,MDM2
CREBBP,SMAD3
CREBBP,TCF3
CREBBP,VDR
CREBBP,GTF2B
CREBBP,SMAD1
CREBBP,SMAD4
CREBBP,SMAD2
CREBBP,DAXX
CREBBP,ENSG00000206279
CREBBP,HDAC3
CREBBP,THRA
CREBBP,CDKN1A
CREBBP,FOXO1
CREBBP,GATA1
CREBBP,HTT
CREBBP,ALX1
CREBBP,NPAS2
CREBBP,GMEB1
CREBBP,PIAS3
CREBBP,CTBP1
CREBBP,TCF7L2
CREBBP,TDG
CREBBP,TP53
CREBBP,TTLL9
CREBBP,ZNF639
CREBBP,WT1
CREBBP,HNF1A
CREBBP,RBBP4
CREBBP,POU2F3
CREBBP,E2F1
CREBBP,NCOA1
CREBBP,NCOA6
CREBBP,TRIP4
CREBBP,TCF12
CREBBP,ATF1
CREBBP,CEBPB
CREBBP,HMGA1
CREBBP,NFE2L2
CREBBP,SRF
CREBBP,MAF
CREBBP,ENSG00000206206
CREBBP,SREBF1
CREBBP,SERTAD1
CREBBP,CDC25B
CREBBP,PIAS1
CREBBP,E2F5
CREBBP,MYBL1
CREBBP,MYBL2
CREBBP,RARA
CREBBP,PELP1
CREBBP,BCL3
CREBBP,HLF
CREBBP,ENSG00000180733
CREBBP,E2F3
CREBBP,SUV39H1
CREBBP,N4BP2
CREBBP,ELK1
CREBBP,KMT2A
CREBBP,DACH1
CREBBP,PPARG
CREBBP,SNIP1
CREBBP,NKX2-1
CREBBP,CREM
CREBBP,ENSG00000153807
CREBBP,PAX5
CREBBP,GCM1
CREBBP,ETS2
CREBBP,MAML1
CREBBP,ZBTB17
CREBBP,SPI1
CREBBP,MAFG
CREBBP,RXRG
CREBBP,ESR1
CREBBP,TRIM21
CREBBP,STAT4
CREBBP,STAT6
CREBBP,CITED1
CREBBP,CITED2
CREBBP,NFE2
CREBBP,HOXD4
CREBBP,KLF13
CREBBP,NMI
CREBBP,POU1F1
CREBBP,SERTAD2
CREBBP,TGS1
CREBBP,TRERF1
CREBBP,CRX
CREBBP,SPIB
CREBBP,HIPK2
CREBBP,MBD2
CREBBP,EBF1
CREBBP,NFATC2
CREBBP,ENSG00000120087
CREBBP,HOXB3
CREBBP,HOXB6
CREBBP,FOXO4
CREBBP,HNF4A
CREBBP,SREBF2
CREBBP,ONECUT1
CREBBP,NFIC
CREBBP,HOXA11
CREBBP,HOXD10
CREBBP,GPBP1
CREBBP,HIF1A
CREBBP,HNF1B
CREBBP,HOXB2
CREBBP,HOXB1
CREBBP,HOXB4
CREBBP,MECOM
CREBBP,MGMT
CREBBP,MSX1
CREBBP,MYOD1
CREBBP,NEUROG1
CREBBP,SS18L1
CREBBP,TP73
AP2A2,AFTPH
AP2A2,SP1
AP2A2,TCF3
AP2A2,SMAD1
AP2A2,SMAD4
AP2A2,SETDB1
AP2A2,HTT
AP2A2,EPN1
AP2A2,CEP250
AP2A2,GMEB1
AP2A2,LAMA4
AP2A2,MBD1
AP2A2,PEX6
AP2A2,PIAS3
AP2A2,PRSS8
AP2A2,RRBP1
AP2A2,TTC3
AP2A2,ZBTB6
AP2A2,ENSG00000171032
AP2A2,ENSG00000189231
AP2A2,NUMB
AP2A2,SENP3
AP2A2,MCAM
PAEP,SMAD3
PAEP,JPH1
PAEP,SRY
PAEP,RIF1
PAEP,LRIF1
PAEP,TTLL9
PAEP,COPS6
PAEP,UBE2E1
PAEP,IGSF21
PAEP,IL36RN
A4GNT,B3GNT6
A4GNT,GALNT1
A4GNT,GALNT10
A4GNT,GALNT11
A4GNT,GALNT12
A4GNT,GALNT14
A4GNT,GALNT15
A4GNT,GALNT5
A4GNT,GALNT6
A4GNT,GALNT8
A4GNT,GALNT9
A4GNT,GBA
A4GNT,GMPPA
A4GNT,PIGM
A4GNT,PIGN
A4GNT,UGCG
A4GNT,WBSCR17
A4GNT,GALNT16
A4GNT,GALNT18
A4GNT,GALNT3
A4GNT,GALNT7
A4GNT,GMDS
A4GNT,ST6GALNAC1
B3GNT6,GALNT1
B3GNT6,GALNT10
B3GNT6,GALNT11
B3GNT6,GALNT12
B3GNT6,GALNT14
B3GNT6,GALNT15
B3GNT6,GALNT5
B3GNT6,GALNT6
B3GNT6,GALNT8
B3GNT6,GALNT9
B3GNT6,WBSCR17
B3GNT6,B3GALT1
B3GNT6,OGT
B3GNT6,B3GALT2
B3GNT6,B3GNT3
B3GNT6,B4GALT1
B3GNT6,GALNT16
B3GNT6,GALNT18
B3GNT6,GALNT3
B3GNT6,GALNT7
B3GNT6,B4GALT3
B3GNT6,B4GALT4
B3GNT6,B4GALT6
B3GNT6,FUT4
B3GNT6,FUT7
B3GNT6,GALNTL5
B3GNT6,UGGT2
B3GNT6,ST6GALNAC1
GALNT1,B3GALT1
GALNT1,OGT
GALNT1,B3GALT2
GALNT1,B3GNT3
GALNT1,B4GALT1
GALNT1,B4GALT3
GALNT1,B4GALT4
GALNT1,B4GALT6
GALNT1,FUT4
GALNT1,FUT7
GALNT1,GALNTL5
GALNT1,UGGT2
GALNT1,ST6GALNAC1
GALNT10,B3GALT1
GALNT10,OGT
GALNT10,B3GALT2
GALNT10,B3GNT3
GALNT10,B4GALT1
GALNT10,B4GALT3
GALNT10,B4GALT4
GALNT10,B4GALT6
GALNT10,FUT4
GALNT10,FUT7
GALNT10,GALNTL5
GALNT10,MXD1
GALNT10,UGGT2
GALNT10,MUC5AC
GALNT10,ST6GALNAC1
GALNT11,B3GALT1
GALNT11,OGT
GALNT11,B3GALT2
GALNT11,B3GNT3
GALNT11,B4GALT1
GALNT11,B4GALT3
GALNT11,B4GALT4
GALNT11,B4GALT6
GALNT11,FUT4
GALNT11,FUT7
GALNT11,GALNTL5
GALNT11,MUC4
GALNT11,UGGT2
GALNT11,ST6GALNAC1
GALNT12,B3GALT1
GALNT12,OGT
GALNT12,B3GALT2
GALNT12,B3GNT3
GALNT12,B4GALT1
GALNT12,B4GALT3
GALNT12,B4GALT4
GALNT12,B4GALT6
GALNT12,FUT4
GALNT12,FUT7
GALNT12,GALNTL5
GALNT12,UGGT2
GALNT12,MUC5AC
GALNT12,ST6GALNAC1
GALNT14,B3GALT1
GALNT14,OGT
GALNT14,B3GALT2
GALNT14,B3GNT3
GALNT14,B4GALT1
GALNT14,B4GALT3
GALNT14,B4GALT4
GALNT14,B4GALT6
GALNT14,FUT4
GALNT14,FUT7
GALNT14,GALNTL5
GALNT14,UGGT2
GALNT14,MUC5AC
GALNT14,ST6GALNAC1
GALNT15,B3GALT1
GALNT15,OGT
GALNT15,B3GALT2
GALNT15,B3GNT3
GALNT15,B4GALT1
GALNT15,B4GALT3
GALNT15,B4GALT4
GALNT15,B4GALT6
GALNT15,FUT4
GALNT15,FUT7
GALNT15,GALNTL5
GALNT15,UGGT2
GALNT15,ST6GALNAC1
GALNT5,B3GALT1
GALNT5,OGT
GALNT5,B3GALT2
GALNT5,B3GNT3
GALNT5,B4GALT1
GALNT5,B4GALT3
GALNT5,B4GALT4
GALNT5,B4GALT6
GALNT5,FUT4
GALNT5,FUT7
GALNT5,GALNTL5
GALNT5,UGGT2
GALNT5,ST6GALNAC1
GALNT6,B3GALT1
GALNT6,OGT
GALNT6,B3GALT2
GALNT6,B3GNT3
GALNT6,B4GALT1
GALNT6,B4GALT3
GALNT6,B4GALT4
GALNT6,B4GALT6
GALNT6,FUT4
GALNT6,FUT7
GALNT6,GALNTL5
GALNT6,UGGT2
GALNT6,ST6GALNAC1
GALNT8,B3GALT1
GALNT8,OGT
GALNT8,B3GALT2
GALNT8,B3GNT3
GALNT8,B4GALT1
GALNT8,B4GALT3
GALNT8,B4GALT4
GALNT8,B4GALT6
GALNT8,FUT4
GALNT8,FUT7
GALNT8,GALNTL5
GALNT8,UGGT2
GALNT8,ST6GALNAC1
GALNT9,B3GALT1
GALNT9,OGT
GALNT9,B3GALT2
GALNT9,B3GNT3
GALNT9,B4GALT1
GALNT9,B4GALT3
GALNT9,B4GALT4
GALNT9,B4GALT6
GALNT9,FUT4
GALNT9,FUT7
GALNT9,GALNTL5
GALNT9,UGGT2
GALNT9,ST6GALNAC1
GBA,DEGS1
GBA,B3GALT1
GBA,OGT
GBA,GALC
GBA,ASAH1
GBA,ENPP7
GBA,PTDSS1
GBA,PTDSS2
GBA,SGMS1
GBA,SGMS2
GBA,SMPD1
GBA,B3GALT2
GBA,B3GNT3
GBA,B4GALT1
GBA,LCT
GBA,B4GALT3
GBA,B4GALT4
GBA,B4GALT6
GBA,FUT4
GBA,FUT7
GBA,GALNTL5
GBA,CERK
GBA,SMPD3
GBA,GLB1
GBA,UGGT2
GMPPA,B3GALT1
GMPPA,OGT
GMPPA,B3GALT2
GMPPA,B3GNT3
GMPPA,B4GALT1
GMPPA,GMDS
GMPPA,B4GALT3
GMPPA,B4GALT4
GMPPA,B4GALT6
GMPPA,FUT4
GMPPA,FUT7
GMPPA,GALNTL5
GMPPA,UGGT2
PIGM,PIGN
PIGM,B3GALT1
PIGM,OGT
PIGM,PIAS4
PIGM,B3GALT2
PIGM,B3GNT3
PIGM,B4GALT1
PIGM,B4GALT3
PIGM,B4GALT4
PIGM,B4GALT6
PIGM,FUT4
PIGM,FUT7
PIGM,GALNTL5
PIGM,UGGT2
PIGM,PIGX
PIGN,B3GALT1
PIGN,OGT
PIGN,B3GALT2
PIGN,B3GNT3
PIGN,B4GALT1
PIGN,B4GALT3
PIGN,B4GALT4
PIGN,B4GALT6
PIGN,FUT4
PIGN,FUT7
PIGN,GALNTL5
PIGN,UGGT2
PIGN,PIGX
PIGN,PIGV
UGCG,DEGS1
UGCG,B3GALT1
UGCG,OGT
UGCG,GALC
UGCG,ASAH1
UGCG,ENPP7
UGCG,PTDSS1
UGCG,PTDSS2
UGCG,SGMS1
UGCG,SGMS2
UGCG,SMPD1
UGCG,B3GALT2
UGCG,B3GNT3
UGCG,B4GALT1
UGCG,LCT
UGCG,B4GALT3
UGCG,B4GALT4
UGCG,B4GALT6
UGCG,FUT4
UGCG,FUT7
UGCG,GALNTL5
UGCG,CERK
UGCG,SMPD3
UGCG,GLB1
UGCG,UGGT2
WBSCR17,B3GALT1
WBSCR17,OGT
WBSCR17,B3GALT2
WBSCR17,B3GNT3
WBSCR17,B4GALT1
WBSCR17,B4GALT3
WBSCR17,B4GALT4
WBSCR17,B4GALT6
WBSCR17,FUT4
WBSCR17,FUT7
WBSCR17,GALNTL5
WBSCR17,UGGT2
WBSCR17,ST6GALNAC1
EP300,RB1
EP300,SP1
EP300,ABCC9
EP300,PPARA
EP300,WRB
EP300,RBL2
EP300,NOTCH1
EP300,CREB1
EP300,PROX1
EP300,BRCA1
EP300,CDX2
EP300,ZBTB16
EP300,RUNX1
EP300,ASCL1
EP300,AR
EP300,MDM2
EP300,SMAD3
EP300,TCF3
EP300,ENSG00000206088
EP300,GTF2B
EP300,BMP2
EP300,SMAD1
EP300,SMAD4
EP300,SMAD2
EP300,ARNT
EP300,AHR
EP300,CCND1
EP300,GATA2
EP300,NR4A1
EP300,RUNX2
EP300,CTBP2
EP300,ALX1
EP300,LEF1
EP300,NPAS2
EP300,PIAS3
EP300,CTBP1
EP300,TCF7L2
EP300,APEX1
EP300,EPAS1
EP300,TDG
EP300,TP53
EP300,TTLL9
EP300,SUB1
EP300,BCL6
EP300,HNF1A
EP300,YY1
EP300,NCOA1
EP300,ARNTL
EP300,CLOCK
EP300,NCOA6
EP300,TRIP4
EP300,TCF12
EP300,CEBPB
EP300,MAF
EP300,NFYB
EP300,SMAD7
EP300,E2F5
EP300,MYBL2
EP300,PELP1
EP300,ING5
EP300,ENSG00000215693
EP300,DBP
EP300,ENSG00000180733
EP300,NR2F2
EP300,SUV39H1
EP300,N4BP2
EP300,TCF4
EP300,ELK1
EP300,PPARG
EP300,COPS6
EP300,SNIP1
EP300,MEF2A
EP300,DLX2
EP300,ENSG00000153807
EP300,PAX8
EP300,ETS2
EP300,HOXC6
EP300,MAML1
EP300,ZBTB17
EP300,GPS2
EP300,ESR1
EP300,STAT4
EP300,STAT6
EP300,CITED1
EP300,CITED2
EP300,CITED4
EP300,HAND2
EP300,PAX6
EP300,HOXD4
EP300,TGS1
EP300,TRERF1
EP300,GATA6
EP300,CRX
EP300,HIPK2
EP300,NEUROD1
EP300,DTX1
EP300,PPARD
EP300,EBF1
EP300,HDAC7
EP300,NFATC2
EP300,ENSG00000120087
EP300,HOXB3
EP300,HOXB6
EP300,ENSG00000173959
EP300,POU3F2
EP300,SP3
EP300,ETV4
EP300,SREBF2
EP300,MITF
EP300,TWIST1
EP300,GPBP1
EP300,IRF1
EP300,HIF1A
EP300,HOXB2
EP300,HOXB1
EP300,HOXB4
EP300,OLIG2
EP300,JMY
EP300,KLF2
EP300,SENP3
EP300,RORA
EP300,MEF2D
EP300,MGMT
EP300,MYOD1
EP300,NUPR1
EP300,RUNX3
EP300,SS18L1
EP300,ZNF76
EP300,TP73
AAGAB,AFTPH
AAGAB,UNC119
UNC119,TMSB4X
UNC119,ENSG00000206088
UNC119,ADAMTS9
UNC119,SAT1
UNC119,ANKRD24
UNC119,ANXA3
UNC119,LAMA4
UNC119,ARL2
UNC119,ARL3
UNC119,ARL4D
UNC119,ASH2L
UNC119,ATPAF2
UNC119,HSPB3
UNC119,FXYD6
UNC119,ZFP64
UNC119,SEPHS1
UNC119,CBX8
UNC119,SERPINB9
UNC119,BTBD2
UNC119,CCL18
UNC119,COX17
UNC119,MRPS12
UNC119,PAFAH1B3
UNC119,PCDHA4
UNC119,S100A8
UNC119,SULT1E1
UNC119,TK1
UNC119,ZNF24
UNC119,ENSG00000206282
UNC119,ENSG00000206210
UNC119,ENSG00000204218
UNC119,ENSG00000206239
UNC119,CDKN2C
UNC119,PTPRS
