"","V1","V2"
"1","CRKL","ARID4B"
"2","CRKL","CBL"
"3","CRKL","LCORL"
"4","CRKL","PAK6"
"5","CRKL","ZNF655"
"6","CRKL","CHKA"
"7","CRKL","INHBE"
"8","CRKL","ADIPOR1"
"9","CRKL","AMHR2"
"10","CRKL","ARHGAP26"
"11","CRKL","CARD6"
"12","CRKL","CASP8"
"13","CRKL","CENPC"
"14","CRKL","CFHR4"
"15","CRKL","GFRA2"
"16","CRKL","HOXA3"
"17","CRKL","LEPREL4"
"18","CRKL","MAP2K6"
"19","CRKL","NPAS3"
"20","CRKL","OR10H2"
"21","CRKL","PATZ1"
"22","CRKL","PINK1"
"23","CRKL","PKN2"
"24","CRKL","PRDM15"
"25","CRKL","QRFPR"
"26","CRKL","RBBP6"
"27","CRKL","RPH3AL"
"28","CRKL","SLC5A12"
"29","CRKL","STAB2"
"30","CRKL","SYNE1"
"31","CRKL","TP53BP2"
"32","CRKL","TTBK2"
"33","CRKL","WWP2"
"34","CRKL","GAB2"
"35","CRKL","MAP2K4"
"36","CRKL","BLNK"
"37","CRKL","MAP4K1"
"38","CRKL","STAT5A"
"39","CRKL","IFNAR1"
"40","CRKL","EPOR"
"41","CRKL","CD34"
"42","CRKL","STAT5B"
"43","CRKL","PDLIM5"
"44","CRKL","GAS2L2"
"45","CRKL","TCEB3C"
"46","CRKL","TLX3"
"47","CRKL","ZAP70"
"48","ARID4B","MSN"
"49","ARID4B","HIP1"
"50","ARID4B","LCORL"
"51","ARID4B","CASP10"
"52","ARID4B","PAK6"
"53","ARID4B","ZNF655"
"54","ARID4B","FADD"
"55","ARID4B","PEA15"
"56","ARID4B","BCL2L1"
"57","ARID4B","CHKA"
"58","ARID4B","CASP3"
"59","ARID4B","BID"
"60","ARID4B","EZR"
"61","ARID4B","ARHGDIA"
"62","ARID4B","INHBE"
"63","ARID4B","ADIPOR1"
"64","ARID4B","AMHR2"
"65","ARID4B","ARHGAP26"
"66","ARID4B","CARD6"
"67","ARID4B","CASP8"
"68","ARID4B","CENPC"
"69","ARID4B","CFHR4"
"70","ARID4B","GFRA2"
"71","ARID4B","HOXA3"
"72","ARID4B","LEPREL4"
"73","ARID4B","MAP2K6"
"74","ARID4B","NPAS3"
