"","V1","V2"
"1","INHA","TGFBR3"
"2","INHA","INHBA"
"3","INHA","INHBB"
"4","INHA","FST"
"5","TGFBR3","INHBA"
"6","TGFBR3","TGFB3"
"7","TGFBR3","TGFB1"
"8","TGFBR3","SDC2"
"9","TGFBR3","TGFB2"
"10","INHBA","INHBB"
"11","INHBA","INHBC"
"12","INHBA","NODAL"
"13","INHBA","FST"
"14","INHBA","FSTL3"
"15","INHBA","IGFBP7"
"16","INHBA","TGFB3"
"17","INHBA","TGFB1"
"18","INHBA","TGFB2"
"19","INHBB","INHBC"
"20","INHBB","NODAL"
"21","INHBB","FST"
"22","INHBB","TGFB3"
"23","INHBB","TGFB1"
"24","INHBB","TGFB2"
"25","INHBC","NODAL"
"26","INHBC","FST"
"27","INHBC","TGFB3"
"28","INHBC","TGFB1"
"29","INHBC","TGFB2"
"30","NODAL","LEFTY2"
"31","NODAL","ENSG00000143787"
"32","FST","FN1"
"33","FST","ANG"
"34","FSTL3","FN1"
"35","IGFBP7","SDC1"
"36","IGFBP7","COL2A1"
"37","IGFBP7","COL4A1"
"38","IGFBP7","IGF2"
"39","IGFBP7","COL5A1"
"40","KRT14","KRT10"
"41","KRT14","DCD"
"42","KRT14","ST13"
"43","KRT14","NUP214"
"44","KRT14","SKIV2L2"
"45","KRT14","CTR9"
"46","KRT14","APOA1"
"47","KRT14","APOA2"
"48","KRT14","ALB"
"49","KRT14","ENSG00000215756"
"50","KRT14","FN1"
"51","KRT14","SETX"
"52","KRT14","ENSG00000215755"
"53","KRT14","ICAM4"
"54","KRT14","CFH"
"55","KRT14","GFAP"
"56","KRT14","IGHG1"
"57","KRT14","IGKC"
"58","KRT14","IGLV3-21"
"59","KRT14","KRT9"
"60","KRT14","ITIH1"
"61","KRT14","CHKB"
"62","KRT14","F7"
"63","KRT14","PHC3"
"64","KRT14","PLA2G4F"
"65","KRT14","ENSG00000166285"
"66","KRT14","LTBP4"
"67","KRT14","JARID2"
"68","KRT14","APOC3"
"69","KRT14","APOA4"
"70","KRT14","APOC1"
"71","KRT14","KRT1"
"72","KRT14","QTRTD1"
"73","KRT14","ENSG00000215754"
"74","KRT14","TIAM1"
"75","KRT14","TLN2"
"76","KRT14","PDE4B"
"77","KRT14","NCOA3"
"78","KRT14","KCNMA1"
"79","KRT14","CDC45"
"80","KRT14","CDCP1"
"81","KRT14","CTSL"
"82","KRT14","CACNA1I"
"83","KRT14","IGHG2"
"84","KRT14","IGKV2-40"
"85","KRT14","FGA"
"86","KRT14","GABBR1"
"87","KRT14","GJC2"
"88","KRT14","OR2T6"
"89","KRT14","OR8D2"
"90","KRT14","PLAG1"
"91","KRT14","PNMA1"
"92","KRT14","KLK3"
"93","KRT14","TTR"
"94","KRT14","RLF"
"95","KRT14","ZNF232"
"96","KRT14","ENSG00000206511"
"97","KRT14","ENSG00000197711"
"98","KRT14","ENSG00000206466"
"99","KRT14","KIAA0232"
"100","KRT14","CFD"
"101","KRT14","AMPD3"
"102","KRT14","AP1M1"
"103","KRT14","KRT5"
"104","KRT14","KRT6B"
"105","KRT14","OBSL1"
"106","KRT14","ETF1"
"107","KRT14","HPX"
"108","KRT14","IGDCC4"
"109","KRT14","ENSG00000204319"
"110","KRT14","ENSG00000204359"
"111","KRT14","ENSG00000206340"
"112","KRT14","ENSG00000205813"
"113","KRT14","PF4V1"
"114","KRT14","PRSS1"
"115","KRT14","SH3BP5"
"116","KRT14","ENSG00000171362"
"117","KRT14","CDH12"
"118","KRT14","ELN"
"119","KRT14","AOAH"
"120","KRT14","ARMC2"
"121","KRT14","IGHV3-23"
"122","KRT14","IGLC2"
"123","KRT14","IGLC3"
"124","KRT14","IGLL1"
"125","KRT14","RTKN2"
"126","KRT14","SAA4"
"127","KRT14","RFX7"
"128","KRT14","SERPIND1"
"129","KRT14","TGM4"
"130","KRT14","AHSG"
"131","KRT14","CACNA2D2"
"132","KRT14","CHMP4C"
"133","KRT14","CKAP2"
"134","KRT14","GTPBP3"
"135","KRT14","PKHD1"
"136","KRT14","SPEF2"
"137","KRT14","TBC1D19"
"138","KRT14","UNC79"
"139","KRT14","ENSG00000213044"
"140","KRT14","KRT13"
"141","KRT14","DERL1"
