"","V1","V2"
"1","PLCB4","INPP5J"
"2","PLCB4","INPP5A"
"3","PLCB4","IPMK"
"4","PLCB4","PIK3R1"
"5","PLCB4","MINPP1"
"6","PLCB4","PIK3CD"
"7","PLCB4","PIK3R4"
"8","PLCB4","PTEN"
"9","PLCB4","INPP5E"
"10","PLCB4","PIP4K2A"
"11","PLCB4","PIP5K1C"
"12","PLCB4","INPP5K"
"13","PLCB4","DGKZ"
"14","PLCB4","PIK3R2"
"15","PLCB4","PIK3R3"
"16","PLCB4","PIK3CA"
"17","PLCB4","PIK3R5"
"18","PLCB4","PIK3C2G"
"19","PLCB4","PIK3CG"
"20","PLCB4","DGKB"
"21","PLCB4","DGKE"
"22","PLCB4","DGKI"
"23","PLCB4","DGKQ"
"24","PLCB4","DGKH"
"25","PLCB4","PIP5K1A"
"26","PLCB4","OCRL"
"27","PLCB4","PIP4K2B"
"28","PLCB4","SYNJ1"
"29","PLCB4","PIP5K1B"
"30","PLCB4","PIK3CB"
"31","PLCB4","DGKD"
"32","PLCB4","DGKA"
"33","INPP1","INPP5J"
"34","INPP1","INPP4B"
"35","INPP1","INPP5A"
"36","INPP1","INPP4A"
"37","INPP1","INPP5K"
"38","INPP5J","IPMK"
"39","INPP5J","PLCE1"
"40","INPP5J","PLCG1"
"41","INPP5J","PLCG2"
"42","INPP5J","PLCZ1"
"43","INPP5J","MINPP1"
"44","INPP5J","PLCB1"
"45","INPP5J","PLCB2"
"46","INPP5J","PLCB3"
"47","INPP5J","PLCD1"
"48","INPP5J","PLCD3"
"49","INPP5J","PLCD4"
"50","INPP5J","C4orf27"
"51","INPP5J","ATP7A"
"52","INPP4B","IMPA2"
"53","INPP4B","IMPA1"
"54","IMPA2","INPP4A"
"55","IMPA2","CDIPT"
"56","INPP5A","IPMK"
"57","INPP5A","PLCE1"
"58","INPP5A","PLCG1"
"59","INPP5A","PLCG2"
"60","INPP5A","PLCZ1"
"61","INPP5A","MINPP1"
"62","INPP5A","PLCB1"
"63","INPP5A","PLCB2"
"64","INPP5A","PLCB3"
"65","INPP5A","PLCD1"
"66","INPP5A","PLCD3"
"67","INPP5A","PLCD4"
"68","IPMK","PLCE1"
"69","IPMK","PLCG1"
"70","IPMK","PLCG2"
"71","IPMK","PLCZ1"
"72","IPMK","MINPP1"
"73","IPMK","PLCB1"
"74","IPMK","PLCB2"
"75","IPMK","PLCB3"
"76","IPMK","PLCD1"
"77","IPMK","PLCD3"
"78","IPMK","PLCD4"
"79","IPMK","INPP5K"
"80","INPP4A","IMPA1"
"81","INPP4A","PIK3R1"
"82","IMPA1","CDIPT"
"83","PIK3R1","PLCE1"
"84","PIK3R1","PLCG1"
"85","PIK3R1","PLCG2"
"86","PIK3R1","PLCZ1"
"87","PIK3R1","PLCB1"
"88","PIK3R1","PLCB2"
"89","PIK3R1","PLCB3"
"90","PIK3R1","PLCD1"
"91","PIK3R1","PLCD3"
"92","PIK3R1","PLCD4"
"93","PIK3R1","CSF1R"
"94","PIK3R1","CD22"
"95","PIK3R1","EPOR"
"96","PIK3R1","MET"
"97","PIK3R1","PIK3CD"
"98","PIK3R1","PTEN"
"99","PIK3R1","INPP5E"
"100","PIK3R1","PIP4K2A"
"101","PIK3R1","PIP5K1C"
"102","PIK3R1","ENSG00000198802"
"103","PIK3R1","GAB1"
"104","PIK3R1","INS-IGF2"
"105","PIK3R1","PDGFRA"
"106","PIK3R1","JAK3"
"107","PIK3R1","PTPN6"
"108","PIK3R1","RASA1"
"109","PIK3R1","RAC3"
