"","V1","V2"
"1","INA","CDC42"
"2","INA","DLG3"
"3","INA","DLG4"
"4","INA","DLGAP1"
"5","INA","DYNC1I1"
"6","INA","GRIN1"
"7","INA","GRIN2A"
"8","INA","APPL1"
"9","INA","ATG16L1"
"10","INA","BSN"
"11","INA","PAXBP1"
"12","INA","PFKL"
"13","INA","RAC1"
"14","INA","MAPT"
"15","INA","MYH1"
"16","INA","MYH11"
"17","INA","MYO5A"
"18","INA","TP53BP1"
"19","INA","TUBA1A"
"20","INA","ACTN2"
"21","INA","PPP2R1A"
"22","INA","ACTB"
"23","INA","ATP1A3"
"24","INA","FMR1"
"25","INA","STAU1"
"26","INA","GRIN2D"
"27","CDC42","DYNC1I1"
"28","CDC42","RAC1"
"29","CDC42","MAPT"
"30","CDC42","MYH1"
"31","CDC42","TUBA1A"
"32","CDC42","BAIAP2"
"33","CDC42","PPP2CB"
"34","CDC42","PRKCI"
"35","CDC42","PRKCZ"
"36","CDC42","STX1A"
"37","CDC42","ENSG00000115953"
"38","CDC42","SNAP25"
"39","CDC42","PIH1D1"
"40","CDC42","DOCK7"
"41","CDC42","FNTA"
"42","CDC42","YWHAH"
"43","CDC42","PARD6B"
"44","CDC42","PPP2R1A"
"45","CDC42","ARHGAP29"
"46","CDC42","PDRG1"
"47","CDC42","ACTB"
"48","CDC42","MYO18A"
"49","CDC42","PARD6A"
"50","CDC42","PARD6G"
"51","CDC42","SUGT1"
"52","CDC42","PAK3"
"53","CDC42","NCF2"
"54","CDC42","WASF1"
"55","CDC42","ROBO2"
"56","CDC42","FMR1"
"57","CDC42","OPHN1"
"58","CDC42","ARHGEF7"
"59","CDC42","ARHGEF6"
"60","CDC42","DMBT1"
"61","CDC42","PLEKHG2"
"62","CDC42","STAU1"
"63","CDC42","ENSG00000174115"
"64","CDC42","ARHGAP24"
"65","CDC42","DEF6"
"66","CDC42","MCF2L"
"67","CDC42","ARHGDIB"
"68","CDC42","DIAPH3"
"69","CDC42","SLC26A10"
"70","CDC42","CDC42EP2"
"71","CDC42","DOCK8"
"72","CDC42","RNF41"
"73","CDC42","SRGAP1"
"74","CDC42","CDC42EP4"
"75","CDC42","CDC42EP3"
"76","CDC42","FGD1"
"77","CDC42","CSPG4"
"78","CDC42","FGD3"
"79","CDC42","DOCK9"
"80","CDC42","ENSG00000185602"
"81","CDC42","ENSG00000206156"
"82","CDC42","FARP2"
"83","DLG3","DLG4"
"84","DLG3","DLGAP1"
"85","DLG3","GRIN1"
"86","DLG3","GRIN2A"
"87","DLG3","APPL1"
"88","DLG3","ATG16L1"
"89","DLG3","BSN"
