"","V1","V2"
"1","TFDP1","MTA1"
"2","TFDP1","CBX8"
"3","TFDP1","RNF2"
"4","TFDP1","CBX2"
"5","TFDP1","CBX3"
"6","TFDP1","ENSG00000206215"
"7","TFDP1","ENSG00000206287"
"8","TFDP1","PHC2"
"9","TFDP1","SCMH1"
"10","TFDP1","PHC1"
"11","TFDP1","PHC1P1"
"12","TFDP1","PCGF1"
"13","TFDP1","YAF2"
"14","TFDP1","PCGF6"
"15","TFDP1","TOX4"
"16","TFDP1","ZBTB33"
"17","TFDP1","E2F6"
"18","TFDP1","RING1"
"19","TFDP1","TTC19"
"20","TFDP1","BMI1"
"21","MTA1","CBX8"
"22","MTA1","RNF2"
"23","MTA1","CBX2"
"24","MTA1","CBX3"
"25","MTA1","ENSG00000206215"
"26","MTA1","ENSG00000206287"
"27","MTA1","PHC2"
"28","MTA1","SCMH1"
"29","MTA1","PHC1"
"30","MTA1","PHC1P1"
"31","MTA1","PCGF1"
"32","MTA1","YAF2"
"33","MTA1","PCGF6"
"34","MTA1","TOX4"
"35","MTA1","ZBTB33"
"36","MTA1","RING1"
"37","MTA1","BMI1"
"38","CBX8","CBX4"
"39","CBX8","RNF2"
"40","CBX8","CBX2"
"41","CBX8","CBX3"
"42","CBX8","ENSG00000206215"
"43","CBX8","ENSG00000206287"
"44","CBX8","PHC2"
"45","CBX8","SCMH1"
"46","CBX8","PHC1"
"47","CBX8","PHC1P1"
"48","CBX8","PCGF1"
"49","CBX8","YAF2"
"50","CBX8","PCGF6"
"51","CBX8","TOX4"
"52","CBX8","ZBTB33"
"53","CBX8","RING1"
"54","CBX8","CBX7"
"55","CBX8","BMI1"
"56","KCNB1","KCNG3"
"57","KCNB1","KCNV1"
"58","KCNB1","KCNG4"
"59","KCNB1","KCNV2"
"60","KCNG3","KCNC1"
"61","KCNG3","KCNF1"
"62","KCNG4","KCNF1"
"63","KCNV2","KCNC1"
"64","KCNV2","KCNF1"
"65","ENSG00000151514","CBX2"
"66","ENSG00000151514","PHC1"
"67","ENSG00000151514","PHC1P1"
"68","CBX4","RNF2"
"69","CBX4","CBX2"
"70","CBX4","ENSG00000206215"
"71","CBX4","ENSG00000206287"
"72","CBX4","SCMH1"
"73","CBX4","PHC1"
"74","CBX4","RING1"
"75","CBX4","BMI1"
"76","RNF2","CBX2"
"77","RNF2","CBX3"
"78","RNF2","ENSG00000206215"
"79","RNF2","ENSG00000206287"
"80","RNF2","PHC2"
"81","RNF2","SCMH1"
"82","RNF2","PHC1"
"83","RNF2","PHC1P1"
"84","RNF2","PCGF1"
"85","RNF2","YAF2"
"86","RNF2","PCGF6"
"87","RNF2","TOX4"
"88","RNF2","ZBTB33"
"89","RNF2","PCGF2"
"90","RNF2","TFCP2"
"91","RNF2","RING1"
"92","RNF2","BMI1"
"93","MED12L","CBX2"
"94","MED12L","EZH2"
"95","SEC61B","SPC25"
"96","CBX2","CBX3"
"97","CBX2","ENSG00000206215"
"98","CBX2","ENSG00000206287"
"99","CBX2","PHC2"
"100","CBX2","SCMH1"
"101","CBX2","PHC1"
"102","CBX2","PHC1P1"
"103","CBX2","PCGF1"
"104","CBX2","YAF2"
"105","CBX2","PCGF6"
"106","CBX2","TOX4"
"107","CBX2","ZBTB33"
"108","CBX2","RING1"
"109","CBX2","EZH2"
"110","CBX2","RYBP"
"111","CBX2","BMI1"
"112","ATXN7L2","CBX3"
"113","CBX3","CBX5"
"114","CBX3","ENSG00000206215"
"115","CBX3","ENSG00000206287"
"116","CBX3","PHC2"
"117","CBX3","SCMH1"
"118","CBX3","PHC1"
"119","CBX3","PHC1P1"
"120","CBX3","PCGF1"
"121","CBX3","YAF2"
"122","CBX3","MIS12"
"123","CBX3","ZWINT"
"124","CBX3","CASC5"
"125","CBX3","DSN1"
"126","CBX3","NDC80"
"127","CBX3","PCGF6"
"128","CBX3","TOX4"
"129","CBX3","ZBTB33"
"130","CBX3","NSL1"
"131","CBX3","RING1"
"132","CBX3","BMI1"
"133","CBX5","MIS12"
"134","CBX5","ZWINT"
"135","CBX5","CASC5"
"136","CBX5","DSN1"
"137","CBX5","NDC80"
"138","CBX5","NSL1"
"139","ENSG00000206215","ENSG00000206287"
"140","ENSG00000206215","PHC2"
