"","V1","V2"
"1","TM9SF1","VDAC2"
"2","TM9SF1","ZMPSTE24"
"3","TM9SF1","TUBB8"
"4","TM9SF1","UBAC2"
"5","TM9SF1","UTRN"
"6","TM9SF1","ENSG00000212866"
"7","TM9SF1","ENSG00000215727"
"8","TM9SF1","ENSG00000215328"
"9","TM9SF1","INPP5D"
"10","TM9SF1","CLEC4M"
"11","TM9SF1","DNAJB12"
"12","TM9SF1","ATP12A"
"13","TM9SF1","CDK5RAP3"
"14","TM9SF1","FLOT2"
"15","TM9SF1","FOLH1"
"16","TM9SF1","FAAH"
"17","TM9SF1","FAHD1"
"18","TM9SF1","FAM83F"
"19","TM9SF1","FECH"
"20","TM9SF1","IRAK2"
"21","TM9SF1","ITFG3"
"22","TM9SF1","LAMTOR1"
"23","TM9SF1","HSPA1A"
"24","TM9SF1","HSPA1B"
"25","TM9SF1","HSPB1"
"26","TM9SF1","NDUFA10"
"27","TM9SF1","NDUFA9"
"28","TM9SF1","NDUFB4"
"29","TM9SF1","NNT"
"30","TM9SF1","NUCKS1"
"31","TM9SF1","OPA1"
"32","TM9SF1","METTL7A"
"33","TM9SF1","MME"
"34","TM9SF1","MRPL44"
"35","TM9SF1","MRPS25"
"36","TM9SF1","MRVI1"
"37","TM9SF1","MTDH"
"38","TM9SF1","MTHFD1"
"39","TM9SF1","RAP2B"
"40","TM9SF1","SDF4"
"41","TM9SF1","PDIA5"
"42","TM9SF1","POTEH"
"43","TM9SF1","SLC16A1"
"44","TM9SF1","SLC9A3R1"
"45","TM9SF1","TNPO1"
"46","TM9SF1","ENSG00000212860"
"47","TM9SF1","ENSG00000215292"
"48","TM9SF1","KBTBD3"
"49","TM9SF1","ARMC10"
"50","VDAC2","ZMPSTE24"
"51","VDAC2","TUBB8"
"52","VDAC2","UBAC2"
"53","VDAC2","UTRN"
"54","VDAC2","ENSG00000212866"
"55","VDAC2","ENSG00000215727"
"56","VDAC2","ENSG00000215328"
"57","VDAC2","INPP5D"
"58","VDAC2","CLEC4M"
"59","VDAC2","DNAJB12"
"60","VDAC2","ATP12A"
"61","VDAC2","CDK5RAP3"
"62","VDAC2","FLOT2"
"63","VDAC2","FOLH1"
"64","VDAC2","FAAH"
"65","VDAC2","FAHD1"
"66","VDAC2","FAM83F"
"67","VDAC2","FECH"
"68","VDAC2","IRAK2"
"69","VDAC2","ITFG3"
"70","VDAC2","LAMTOR1"
"71","VDAC2","HSPA1A"
"72","VDAC2","HSPA1B"
"73","VDAC2","HSPB1"
"74","VDAC2","NDUFA10"
"75","VDAC2","NDUFA9"
"76","VDAC2","NDUFB4"
"77","VDAC2","NNT"
"78","VDAC2","NUCKS1"
"79","VDAC2","OPA1"
"80","VDAC2","METTL7A"
"81","VDAC2","MME"
"82","VDAC2","MRPL44"
"83","VDAC2","MRPS25"
"84","VDAC2","MRVI1"
"85","VDAC2","MTDH"
"86","VDAC2","MTHFD1"
"87","VDAC2","RAP2B"
"88","VDAC2","SDF4"
"89","VDAC2","PDIA5"
"90","VDAC2","POTEH"
"91","VDAC2","SLC16A1"
"92","VDAC2","SLC9A3R1"
"93","VDAC2","TNPO1"
"94","VDAC2","ENSG00000212860"
"95","VDAC2","ENSG00000215292"
"96","VDAC2","HSPD1"
"97","VDAC2","HSP90AB1"
"98","VDAC2","KBTBD3"
"99","VDAC2","GNAI2"
"100","VDAC2","PHB"
