"","V1","V2"
"1","PABPC1","RPL4"
"2","PABPC1","PIN1"
"3","PABPC1","ETV6"
"4","PABPC1","TBC1D4"
"5","PABPC1","KIAA1429"
"6","PABPC1","KLHDC4"
"7","PABPC1","WRNIP1"
"8","PABPC1","EIF4BP6"
"9","PABPC1","HCCS"
"10","PABPC1","PRRC1"
"11","PABPC1","TLE3"
"12","PABPC1","TUT1"
"13","PABPC1","CHAMP1"
"14","PABPC1","G3BP2"
"15","RPL4","PIN1"
"16","RPL4","ETV6"
"17","RPL4","TBC1D4"
"18","RPL4","KIAA1429"
"19","RPL4","WRNIP1"
"20","RPL4","HCCS"
"21","RPL4","PRRC1"
"22","RPL4","TLE3"
"23","RPL4","TUT1"
"24","RPL4","CHAMP1"
"25","RPL4","COX15"
"26","RPL4","VWA9"
"27","RPL4","G3BP2"
"28","PIN1","ETV6"
"29","PIN1","TBC1D4"
"30","PIN1","KIAA1429"
"31","PIN1","WRNIP1"
"32","PIN1","IDI1"
"33","PIN1","PRRC1"
"34","PIN1","TLE3"
"35","PIN1","TUT1"
"36","PIN1","ZC3H12A"
"37","PIN1","CHAMP1"
"38","PIN1","GRHPR"
"39","PIN1","G3BP2"
"40","ETV6","TBC1D4"
"41","ETV6","KIAA1429"
"42","ETV6","WRNIP1"
"43","ETV6","PRRC1"
"44","ETV6","TLE3"
"45","ETV6","TUT1"
"46","ETV6","CHAMP1"
"47","ETV6","G3BP2"
"48","GSTO1","GGT1"
"49","GSTO1","GGT3P"
"50","GSTO1","GGT5"
"51","GSTO1","ENSG00000079782"
"52","GSTO1","GGT7"
"53","GSTO1","GGTLC2"
"54","GSTO1","GPX4"
"55","GSTO1","GPX7"
"56","GSTO1","GSR"
"57","GSTO1","GSS"
"58","GGT1","GSTM4"
"59","GGT1","MGST1"
"60","GGT1","ENSG00000079782"
"61","GGT1","MGST2"
"62","GGT1","GPX4"
"63","GGT1","GPX7"
"64","GGT1","GSR"
"65","GGT1","GSS"
"66","GGT1","MGST3"
"67","GGT1","GSTT1"
"68","GGT1","ANPEP"
"69","GGT1","BAAT"
"70","GGT1","GSTA3"
"71","GGT1","GSTA5"
"72","GGT1","GSTA4"
"73","GGT1","GSTM5"
"74","GGT1","GSTZ1"
"75","GGT1","GSTT2B"
"76","GGT1","ENSG00000096087"
"77","GGT1","ENSG00000187919"
"78","GGT1","GSTO2"
"79","TBC1D4","KIAA1429"
"80","TBC1D4","WRNIP1"
"81","TBC1D4","PRRC1"
"82","TBC1D4","TLE3"
"83","TBC1D4","TUT1"
"84","TBC1D4","CHAMP1"
"85","TBC1D4","G3BP2"
"86","TBC1D4","FAM208A"
"87","KIAA1429","WRNIP1"
"88","KIAA1429","PRRC1"
"89","KIAA1429","TLE3"
"90","KIAA1429","TUT1"
"91","KIAA1429","CHAMP1"
"92","KIAA1429","C6orf57"
"93","KIAA1429","G3BP2"
"94","KLHDC4","MFF"
"95","GSTM4","GGT3P"
"96","GSTM4","GGT5"
"97","GSTM4","ENSG00000079782"
"98","GSTM4","GGT7"
"99","GSTM4","GGTLC2"
"100","GSTM4","GPX4"
"101","GSTM4","GPX7"
"102","GSTM4","GSR"
"103","GSTM4","GSS"
"104","WDR44","WRNIP1"
"105","WRNIP1","PRRC1"
"106","WRNIP1","TLE3"
"107","WRNIP1","TUT1"
"108","WRNIP1","CHAMP1"
"109","WRNIP1","G3BP2"
"110","MGST1","GGT3P"
"111","MGST1","GGT5"
"112","MGST1","ENSG00000079782"
"113","MGST1","GGT7"
"114","MGST1","GGTLC2"
"115","MGST1","GPX4"
"116","MGST1","GPX7"
"117","MGST1","GSR"
"118","MGST1","GSS"
"119","GGT3P","ENSG00000079782"
"120","GGT3P","MGST2"
"121","GGT3P","GPX4"
"122","GGT3P","GPX7"
"123","GGT3P","GSR"
"124","GGT3P","GSS"
"125","GGT3P","MGST3"
"126","GGT3P","GSTT1"
"127","GGT3P","ANPEP"
"128","GGT3P","BAAT"
"129","GGT3P","GSTA3"
"130","GGT3P","GSTA5"
"131","GGT3P","GSTA4"
"132","GGT3P","GSTM5"
"133","GGT3P","GSTZ1"
"134","GGT3P","GSTT2B"
"135","GGT3P","ENSG00000096087"
"136","GGT3P","ENSG00000187919"
"137","GGT3P","GSTO2"
"138","GGT5","ENSG00000079782"
"139","GGT5","MGST2"
"140","GGT5","GPX4"
"141","GGT5","GPX7"
"142","GGT5","GSR"
"143","GGT5","GSS"
"144","GGT5","MGST3"
"145","GGT5","GSTT1"
"146","GGT5","ANPEP"
"147","GGT5","BAAT"
"148","GGT5","GSTA3"
"149","GGT5","GSTA5"
"150","GGT5","GSTA4"
"151","GGT5","GSTM5"
"152","GGT5","GSTZ1"
"153","GGT5","GSTT2B"
"154","GGT5","ENSG00000096087"
"155","GGT5","ENSG00000187919"
"156","GGT5","GSTO2"
"157","ENSG00000079782","MGST2"
"158","ENSG00000079782","GGT7"
"159","ENSG00000079782","GGTLC2"
"160","ENSG00000079782","GSS"
"161","ENSG00000079782","MGST3"
"162","ENSG00000079782","GSTT1"
"163","ENSG00000079782","GSTA3"
"164","ENSG00000079782","GSTA5"
"165","ENSG00000079782","GSTA4"
"166","ENSG00000079782","GSTM5"
"167","ENSG00000079782","GSTZ1"
"168","ENSG00000079782","GSTT2B"
"169","ENSG00000079782","ENSG00000096087"
"170","ENSG00000079782","ENSG00000187919"
"171","ENSG00000079782","GSTO2"
"172","MGST2","GGT7"
"173","MGST2","GGTLC2"
"174","MGST2","GPX4"
"175","MGST2","GPX7"
"176","MGST2","GSR"
"177","MGST2","GSS"
"178","GGT7","GPX4"
"179","GGT7","GPX7"
"180","GGT7","GSR"
"181","GGT7","GSS"
"182","GGT7","MGST3"
"183","GGT7","GSTT1"
"184","GGT7","ANPEP"
"185","GGT7","BAAT"
"186","GGT7","GSTA3"
"187","GGT7","GSTA5"
"188","GGT7","GSTA4"
"189","GGT7","GSTM5"
"190","GGT7","GSTZ1"
"191","GGT7","GSTT2B"
"192","GGT7","ENSG00000096087"
"193","GGT7","ENSG00000187919"
"194","GGT7","GSTO2"
"195","GGTLC2","GPX4"
"196","GGTLC2","GPX7"
"197","GGTLC2","GSR"
"198","GGTLC2","GSS"
"199","GGTLC2","MGST3"
"200","GGTLC2","GSTT1"
"201","GGTLC2","ANPEP"
"202","GGTLC2","BAAT"
"203","GGTLC2","GSTA3"
"204","GGTLC2","GSTA5"
"205","GGTLC2","GSTA4"
"206","GGTLC2","GSTM5"
"207","GGTLC2","GSTZ1"
"208","GGTLC2","GSTT2B"
"209","GGTLC2","ENSG00000096087"
"210","GGTLC2","ENSG00000187919"
"211","GGTLC2","GSTO2"
"212","GPX4","GSS"
"213","GPX4","MGST3"
"214","GPX4","GSTT1"
"215","GPX4","GSTA3"
"216","GPX4","GSTA5"
"217","GPX4","GSTA4"
"218","GPX4","GSTM5"
"219","GPX4","GSTZ1"
"220","GPX4","GSTT2B"
"221","GPX4","ENSG00000096087"
"222","GPX4","ENSG00000187919"
"223","GPX4","GSTO2"
"224","GPX7","GSS"
"225","GPX7","MGST3"
"226","GPX7","GSTT1"
"227","GPX7","GSTA3"
"228","GPX7","GSTA5"
"229","GPX7","GSTA4"
"230","GPX7","GSTM5"
"231","GPX7","GSTZ1"
"232","GPX7","GSTT2B"
"233","GPX7","ENSG00000096087"
"234","GPX7","ENSG00000187919"
"235","GPX7","GSTO2"
"236","GSR","GSS"
"237","GSR","MGST3"
"238","GSR","GSTT1"
"239","GSR","OCM2"
"240","GSR","OCM"
"241","GSR","GSTA3"
"242","GSR","GSTA5"
"243","GSR","GSTA4"
"244","GSR","GSTM5"
"245","GSR","GSTZ1"
"246","GSR","GSTT2B"
"247","GSR","ENSG00000096087"
"248","GSR","ENSG00000187919"
"249","GSR","GSTO2"
"250","GSS","MGST3"
"251","GSS","GSTT1"
"252","GSS","ANPEP"
"253","GSS","GSTA3"
"254","GSS","GSTA5"
"255","GSS","GSTA4"
"256","GSS","GSTM5"
"257","GSS","GSTZ1"
"258","GSS","GSTT2B"
"259","GSS","ENSG00000096087"
"260","GSS","ENSG00000187919"
"261","GSS","GSTO2"
"262","MYL2","USP6"
"263","OCM2","OCM"
"264","HCCS","COX15"
"265","PRRC1","TLE3"
"266","PRRC1","TUT1"
"267","PRRC1","CHAMP1"
"268","PRRC1","G3BP2"
"269","TLE3","TUT1"
"270","TLE3","CHAMP1"
"271","TLE3","G3BP2"
"272","TUT1","CHAMP1"
"273","TUT1","G3BP2"
"274","PSD","HEXDC"
"275","HEXDC","RILPL2"
"276","HEXDC","ADPRHL2"
"277","CHAMP1","G3BP2"
"278","ENSG00000096087","ENSG00000187919"
