"","V1","V2"
"1","IRS1","IRS2"
"2","IRS1","RICTOR"
"3","IRS1","CDC42BPG"
"4","IRS1","CGN"
"5","IRS1","CRTC2"
"6","IRS1","FAM117B"
"7","IRS1","ANKS1A"
"8","IRS1","ARHGAP32"
"9","IRS1","ITCH"
"10","IRS1","KIF5B"
"11","IRS1","KLC2"
"12","IRS1","LAD1"
"13","IRS1","GPRIN2"
"14","IRS1","PPP1R3D"
"15","IRS1","NEDD4L"
"16","IRS1","REEP3"
"17","IRS1","SH2D3A"
"18","IRS1","TRIM32"
"19","IRS1","USP8"
"20","IRS1","WDR37"
"21","IRS1","SH3BP4"
"22","IRS1","SHROOM1"
"23","IRS1","SIPA1L1"
"24","IRS1","SYNJ2"
"25","IRS1","TNS4"
"26","IRS1","BCAR1"
"27","IRS1","C1orf106"
"28","IRS1","FAM53B"
"29","IRS1","ENSG00000182319"
"30","IRS1","ARHGEF16"
"31","IRS1","ARHGEF17"
"32","IRS1","KLHDC2"
"33","IRS1","GAN"
"34","IRS1","PARD3"
"35","IRS1","PI4KB"
"36","IRS1","PACS2"
"37","IRS1","REEP4"
"38","IRS1","RHPN2"
"39","IRS1","RND3"
"40","IRS1","SAMD4A"
"41","IRS1","SASH1"
"42","IRS1","SAV1"
"43","IRS1","PKP3"
"44","IRS1","PTOV1"
"45","IRS1","SFN"
"46","IRS1","SHCBP1"
"47","IRS1","SHROOM3"
"48","IRS1","PIK3C2B"
"49","IRS1","KIAA0930"
"50","IRS1","ERRFI1"
"51","IRS1","PDZD11"
"52","IRS1","DTX2"
"53","IRS1","CCDC101"
"54","IRS1","EDC3"
"55","IRS1","PTPN3"
"56","IRS2","RICTOR"
"57","IRS2","CDC42BPG"
"58","IRS2","CRTC2"
"59","IRS2","FAM117B"
"60","IRS2","ANKS1A"
"61","IRS2","ARHGAP32"
"62","IRS2","ITCH"
"63","IRS2","KIF5B"
"64","IRS2","KLC2"
"65","IRS2","LAD1"
"66","IRS2","NEDD4L"
"67","IRS2","REEP3"
