"","V1","V2"
"1","INHBE","CFHR4"
"2","INHBE","NPAS3"
"3","INHBE","QRFPR"
"4","INHBE","STAB2"
"5","INHBE","AMHR2"
"6","INHBE","ARID4B"
"7","INHBE","CASP8"
"8","INHBE","ZNF655"
"9","INHBE","CRKL"
"10","INHBE","ARHGAP26"
"11","INHBE","CHKA"
"12","INHBE","GFRA2"
"13","INHBE","HOXA3"
"14","INHBE","MAP2K6"
"15","INHBE","LCORL"
"16","INHBE","LEPREL4"
"17","INHBE","PINK1"
"18","INHBE","PKN2"
"19","INHBE","OR10H2"
"20","INHBE","PAK6"
"21","INHBE","PATZ1"
"22","INHBE","PRDM15"
"23","INHBE","RBBP6"
"24","INHBE","RPH3AL"
"25","INHBE","SYNE1"
"26","INHBE","SLC5A12"
"27","INHBE","TTBK2"
"28","INHBE","TP53BP2"
"29","INHBE","WWP2"
"30","INHBE","CARD6"
"31","INHBE","ADIPOR1"
"32","INHBE","CENPC"
"33","INHBE","PDLIM5"
"34","INHBE","TCEB3C"
"35","INHBE","TLX3"
"36","INHBE","GAS2L2"
"37","CFHR4","NPAS3"
"38","CFHR4","QRFPR"
"39","CFHR4","STAB2"
"40","CFHR4","AMHR2"
"41","CFHR4","ARID4B"
"42","CFHR4","CASP8"
"43","CFHR4","ZNF655"
"44","CFHR4","CRKL"
"45","CFHR4","ARHGAP26"
"46","CFHR4","CHKA"
"47","CFHR4","GFRA2"
"48","CFHR4","HOXA3"
"49","CFHR4","MAP2K6"
"50","CFHR4","LCORL"
"51","CFHR4","LEPREL4"
"52","CFHR4","PINK1"
"53","CFHR4","PKN2"
"54","CFHR4","OR10H2"
"55","CFHR4","PAK6"
"56","CFHR4","PATZ1"
"57","CFHR4","PRDM15"
"58","CFHR4","RBBP6"
"59","CFHR4","RPH3AL"
"60","CFHR4","SYNE1"
"61","CFHR4","SLC5A12"
"62","CFHR4","TTBK2"
"63","CFHR4","TP53BP2"
"64","CFHR4","WWP2"
"65","CFHR4","CARD6"
"66","CFHR4","ADIPOR1"
"67","CFHR4","CENPC"
"68","CFHR4","PDLIM5"
"69","CFHR4","TCEB3C"
"70","CFHR4","TLX3"
"71","CFHR4","GAS2L2"
"72","NPAS3","QRFPR"
"73","NPAS3","STAB2"
"74","NPAS3","AMHR2"
"75","NPAS3","ARID4B"
"76","NPAS3","CASP8"
"77","NPAS3","ZNF655"
"78","NPAS3","CRKL"
"79","NPAS3","ARHGAP26"
"80","NPAS3","CHKA"
"81","NPAS3","GFRA2"
"82","NPAS3","HOXA3"
"83","NPAS3","MAP2K6"
"84","NPAS3","LCORL"
"85","NPAS3","LEPREL4"
"86","NPAS3","PINK1"
"87","NPAS3","PKN2"
"88","NPAS3","OR10H2"
"89","NPAS3","PAK6"
"90","NPAS3","PATZ1"
"91","NPAS3","PRDM15"
"92","NPAS3","RBBP6"
