"","V1","V2"
"1","TNFRSF10D","PDIA3"
"2","TNFRSF10D","HSPE1"
"3","TNFRSF10D","CALR"
"4","TNFRSF10D","ENSG00000099964"
"5","TNFRSF10D","RANBP1"
"6","TNFRSF10D","TKT"
"7","TNFRSF10D","ACLY"
"8","TNFRSF10D","MTPN"
"9","TNFRSF10D","HYOU1"
"10","VHL","ENSG00000215694"
"11","VHL","ARF6"
"12","VHL","HSPE1"
"13","VHL","PPIB"
"14","VHL","RHOC"
"15","VHL","UCHL1"
"16","VHL","ENSG00000099964"
"17","VHL","PDCD5"
"18","VHL","LYZ"
"19","VHL","RANBP1"
"20","VHL","PITPNB"
"21","VHL","MALT1"
"22","VHL","PEBP1"
"23","VHL","STMN1"
"24","VHL","ICT1"
"25","VHL","TAGLN2"
"26","VHL","MCC"
"27","VHL","CUTA"
"28","VHL","SAR1A"
"29","VHL","TKT"
"30","VHL","ACLY"
"31","VHL","ACP1"
"32","VHL","BTF3"
"33","VHL","MNF1"
"34","VHL","COTL1"
"35","VHL","COX5A"
"36","VHL","MTPN"
"37","VHL","TMEM189-UBE2V1"
"38","VHL","DTYMK"
"39","VHL","HPRT1"
"40","VHL","RAB14"
"41","VHL","PAPSS2"
"42","VHL","PHF17"
"43","VHL","PLP2"
"44","VHL","UQCRFS1"
"45","VHL","VMA21"
"46","VHL","RAB1B"
"47","VHL","RAB5C"
"48","VHL","HYOU1"
"49","VHL","ATE1"
"50","VHL","C19orf70"
"51","VHL","DDT"
"52","VHL","FABP5"
"53","ENSG00000206452","PDIA3"
"54","ENSG00000206452","CALR"
"55","ENSG00000206452","ENSG00000204523"
"56","ENSG00000206452","KIR3DL1"
"57","ENSG00000206452","KLRD1"
"58","ENSG00000206452","CD8A"
"59","ENSG00000206452","LILRB1"
"60","ENSG00000206452","ENSG00000206450"
"61","ENSG00000206452","ENSG00000206441"
"62","ENSG00000206452","LILRB2"
"63","ENSG00000206452","LTA4H"
"64","ENSG00000206452","MAGEA1"
"65","ENSG00000206452","UGGT1"
"66","ENSG00000206452","ENSG00000206281"
"67","ENSG00000206452","ENSG00000112493"
"68","ENSG00000206452","ENSG00000206208"
"69","ENSG00000206452","ENSG00000206235"
"70","ENSG00000206452","TAP2"
"71","ENSG00000206452","ENSG00000183291"
"72","ENSG00000206452","B2M"
"73","ENSG00000206452","HLA-H"
"74","ENSG00000206452","ENSG00000206299"
"75","ENSG00000206452","ENSG00000215758"
"76","ENSG00000206452","ENSG00000215757"
"77","PDIA3","ARF6"
"78","PDIA3","CALR"
"79","PDIA3","IKBKE"
"80","PDIA3","ENSG00000204523"
"81","PDIA3","HLA-G"
"82","PDIA3","ENSG00000206506"
"83","PDIA3","ENSG00000206493"
"84","PDIA3","ENSG00000206413"
"85","PDIA3","HLA-E"
"86","PDIA3","TAP1"
"87","PDIA3","ENSG00000206297"
"88","PDIA3","ENSG00000206233"
"89","PDIA3","PDIA4"
"90","PDIA3","HLA-A"
"91","PDIA3","HLA-F"
"92","PDIA3","ENSG00000206450"
"93","PDIA3","ENSG00000206441"
"94","PDIA3","ENSG00000206509"
"95","PDIA3","ENSG00000137403"
"96","PDIA3","MFI2"
"97","PDIA3","ENSG00000206281"
"98","PDIA3","ENSG00000112493"
"99","PDIA3","ENSG00000206208"
"100","PDIA3","ENSG00000206235"
"101","PDIA3","TAP2"
"102","PDIA3","ENSG00000206505"
"103","PDIA3","B2M"
"104","PDIA3","ENSG00000206299"
"105","PDIA3","ENSG00000206443"
"106","PDIA3","GYPC"
"107","ENSG00000215694","SMPDL3B"
"108","ENSG00000215694","DTYMK"
"109","ENSG00000215694","G6PD"
"110","ARF6","ENSG00000204523"
"111","ARF6","RTCA"
"112","ARF6","APEX1"
"113","ARF6","CLIC1"
"114","ARF6","CACYBP"
"115","ARF6","PCBP3"
"116","ARF6","ENSG00000206394"
"117","ARF6","ENSG00000096238"
"118","ARF6","ACLY"
"119","ARF6","BTF3"
"120","ARF6","UQCRC2"
"121","ARF6","HYOU1"
"122","ARF6","TRAPPC9"
"123","HSPE1","IKBKE"
"124","HSPE1","ENSG00000204523"
"125","HSPE1","EPB41"
"126","HSPE1","MPG"
"127","HSPE1","TKT"
"128","HSPE1","TRAF6"
"129","HSPE1","MYEF2"
"130","HSPE1","ST13P5"
"131","HSPE1","ERI1"
"132","HSPE1","TROVE2"
"133","HSPE1","DSTYK"
"134","SDHB","IKBKE"
"135","SDHB","CDA"
"136","SDHB","MCC"
"137","SDHB","SDHA"
"138","SDHB","FXN"
"139","SDHB","SUCLA2"
"140","SDHB","SDHD"
"141","SDHB","SDHC"
"142","IRAK3","TMED7"
"143","IRAK3","TRAF6"
"144","TLR4","HSP90B1"
"145","TLR4","TLR5"
"146","TLR4","SIGIRR"
"147","TLR4","TIRAP"
"148","TLR4","TLR1"
"149","TLR4","LY96"
"150","TLR4","DEFB4B"
"151","TLR4","DEFB4A"
"152","TMED7","TRAF6"
"153","TMED7","TICAM1"
"154","TMED7","TIRAP"
"155","IL1RL1","TRAF6"
"156","IL1RL1","TIRAP"
"157","IRF5","IKBKE"
"158","IRF5","TRAF6"
"159","PPIB","IKBKE"
"160","PPIB","ENSG00000204523"
"161","PPIB","ENSG00000104637"
"162","PPIB","MRPL38"
"163","PPIB","FTSJ1"
"164","PPIB","TRAF6"
"165","PPIB","CAMLG"
"166","CALR","ENSG00000204523"
"167","CALR","HLA-G"
"168","CALR","ENSG00000206506"
"169","CALR","SCARF1"
"170","CALR","ENSG00000206493"
"171","CALR","ENSG00000206413"
"172","CALR","HLA-E"
