"","V1","V2"
"1","SSR4","XRCC5"
"2","SSR4","XRCC6"
"3","SSR4","ATP1A1"
"4","SSR4","NCL"
"5","SSR4","HIST1H2BL"
"6","SSR4","TOP1"
"7","SSR4","PSMD4"
"8","SSR4","KPNB1"
"9","SSR4","TRRAP"
"10","SSR4","YWHAE"
"11","SSR4","PTPN14"
"12","SSR4","SLIT2"
"13","SSR4","SKP1"
"14","SSR4","MAX"
"15","SSR4","ARL1"
"16","SSR4","LMNA"
"17","SSR4","LONP1"
"18","SSR4","ENSG00000160916"
"19","SSR4","BCR"
"20","SSR4","HDAC1"
"21","SSR4","RAF1"
"22","SSR4","TRIM28"
"23","SSR4","IPO13"
"24","SSR4","CCT3"
"25","SSR4","CEPT1"
"26","SSR4","COPG1"
"27","SSR4","COPG2"
"28","SSR4","CSE1L"
"29","SSR4","DDX52"
"30","SSR4","AASS"
"31","SSR4","ABCB7"
"32","SSR4","ACOT8"
"33","SSR4","ARF4"
"34","SSR4","ARHGEF2"
"35","SSR4","FBXW8"
"36","SSR4","GANAB"
"37","SSR4","GTF3C1"
"38","SSR4","GTF3C2"
"39","SSR4","HNRNPF"
"40","SSR4","HUWE1"
"41","SSR4","DHX15"
"42","SSR4","DYNC1H1"
"43","SSR4","EEF1GP1"
"44","SSR4","EFTUD2"
"45","SSR4","EIF3I"
"46","SSR4","ERCC3"
"47","SSR4","ETFA"
"48","SSR4","MRPS34"
"49","SSR4","NDUFA8"
"50","SSR4","NUP133"
"51","SSR4","PELO"
"52","SSR4","PSMA3"
"53","SSR4","PSMB1"
"54","SSR4","IDH3A"
"55","SSR4","IDH3G"
"56","SSR4","ILVBL"
"57","SSR4","MAPKAP1"
"58","SSR4","MARS"
"59","SSR4","RANBP2"
"60","SSR4","RNH1"
"61","SSR4","SARS"
"62","SSR4","SMC4"
"63","SSR4","PSMB4"
"64","SSR4","PSMB5"
"65","SSR4","PSMC1"
"66","SSR4","PSMC3"
"67","SSR4","PTGES2"
"68","SSR4","ZNF121"
"69","SSR4","ZNF281"
"70","SSR4","ENSG00000215769"
"71","SSR4","IPO4"
"72","SSR4","SNRNP200"
"73","SSR4","SQRDL"
"74","SSR4","TOP2A"
"75","SSR4","U2SURP"
"76","SSR4","XPO5"
"77","SSR4","GCDH"
"78","SSR4","GTF3C3"
"79","SSR4","PSMA2"
"80","SSR4","SLC25A11"
"81","SSR4","IPO7"
"82","SSR4","AKAP8L"
"83","SSR4","CYR61"
"84","SSR4","CCT6A"
"85","SSR4","CHD4"
"86","SSR4","DNAJA2"
"87","SSR4","DDX3X"
"88","SSR4","EIF3E"
"89","SSR4","EIF4ENIF1"
"90","SSR4","FBXW7"
"91","SSR4","GTF3C4"
"92","SSR4","HADHB"
"93","SSR4","HDAC2"
"94","SSR4","HELLS"
"95","SSR4","HNRNPK"
"96","SSR4","IPO9"
"97","SSR4","IQGAP3"
"98","SSR4","IRAK1"
"99","SSR4","IGF2BP1"
"100","SSR4","IGF2BP2"
"101","SSR4","LRPPRC"
"102","SSR4","MCM7"
"103","SSR4","MRPS22"
"104","SSR4","MSH3"
"105","SSR4","OAT"
"106","SSR4","NUP153"
"107","SSR4","PLK1"
"108","SSR4","POLE"
"109","SSR4","PSMC4"
"110","SSR4","PSMC6"
"111","SSR4","PSMA1"
"112","SSR4","PSMA4"
"113","SSR4","PSMA5"
"114","SSR4","RFC2"
"115","SSR4","RFC3"
"116","SSR4","RNGTT"
"117","SSR4","SHOC2"
"118","SSR4","SLC25A1"
"119","SSR4","SLC25A12"
"120","SSR4","SMARCC1"
"121","SSR4","SUCLG1"
"122","SSR4","TCP1"
"123","SSR4","SPTLC1"
"124","SSR4","TTC27"
"125","SSR4","TMPO"
"126","SSR4","WDR77"
"127","SSR4","XPO1"
"128","SSR4","TUBG1"
"129","SSR4","TUBGCP2"
"130","SSR4","UBR2"
"131","SSR4","XRN1"
"132","SSR4","YWHAQ"
"133","SSR4","ENSG00000214133"
"134","SSR4","IQGAP2"
"135","SSR4","C1QBP"
"136","SSR4","CCT2"
"137","SSR4","ALDH18A1"
"138","SSR4","ATP2A2"
"139","SSR4","DDX1"
"140","SSR4","CCT8"
"141","SSR4","CHTF18"
"142","SSR4","EP400"
"143","SSR4","FANCD2"
"144","SSR4","DIMT1"
"145","SSR4","DNAJA3"
"146","SSR4","HIGD1A"
"147","SSR4","GSG2"
"148","SSR4","IKBKAP"
"149","SSR4","HSPH1"
"150","SSR4","MMS19"
"151","SSR4","MOGS"
"152","SSR4","KPNA2"
"153","SSR4","KPNA4"
"154","SSR4","NOP56"
"155","SSR4","P4HA1"
"156","SSR4","PCBP1"
"157","SSR4","MSH2"
"158","SSR4","MYBBP1A"
"159","SSR4","MYO9A"
"160","SSR4","PSMA7"
"161","SSR4","PLOD3"
"162","SSR4","PSME4"
"163","SSR4","PSMB3"
"164","SSR4","RPN1"
"165","SSR4","RPP30"
"166","SSR4","SEC61A1"
"167","SSR4","RFC5"
"168","SSR4","SQSTM1"
"169","SSR4","IRS4"
"170","SSR4","YWHAB"
"171","SSR4","DPM1"
"172","SSR4","MYC"
"173","SSR4","POLD1"
"174","SSR4","PSMD3"
"175","SSR4","UBE3C"
"176","SSR4","PPP6C"
"177","SSR4","KIAA1967"
"178","SSR4","ASS1"
"179","SSR4","ALDH1B1"
"180","SSR4","DDX20"
"181","SSR4","HNRNPA0"
"182","SSR4","GCN1L1"
"183","SSR4","MSH6"
"184","SSR4","AKAP8"
"185","SSR4","ACTL6A"
"186","SSR4","CCT4"
"187","SSR4","CCT5"
"188","SSR4","DNAJB6"
"189","SSR4","GTF2I"
"190","SSR4","IDH3B"
"191","SSR4","NDUFA5"
"192","SSR4","NDUFS1"
"193","SSR4","NDUFS2"
"194","SSR4","NDUFS3"
"195","SSR4","MYO5C"
"196","SSR4","MYO9B"
"197","SSR4","NONO"
"198","SSR4","PPP1CA"
"199","SSR4","PRPF6"
"200","SSR4","RPN2"
"201","SSR4","SLC25A13"
"202","SSR4","SMARCA5"
"203","SSR4","SMC2"
"204","SSR4","TRMT1L"
"205","SSR4","XPOT"
"206","SSR4","PSMC2"
"207","SSR4","PPT1"
"208","XRCC5","XRCC6"
"209","XRCC5","ATP1A1"
"210","XRCC5","NCL"
"211","XRCC5","HIST1H2BL"
"212","XRCC5","TOP1"
"213","XRCC5","PSMD4"
"214","XRCC5","KPNB1"
"215","XRCC5","TRRAP"
"216","XRCC5","YWHAE"
"217","XRCC5","PTPN14"
"218","XRCC5","SLIT2"
"219","XRCC5","SKP1"
"220","XRCC5","MAX"
"221","XRCC5","ARL1"
"222","XRCC5","LMNA"
"223","XRCC5","LONP1"
"224","XRCC5","ENSG00000160916"
"225","XRCC5","BCR"
"226","XRCC5","HDAC1"
"227","XRCC5","RAF1"
"228","XRCC5","TRIM28"
"229","XRCC5","IPO13"
"230","XRCC5","CCT3"
"231","XRCC5","CEPT1"
"232","XRCC5","COPG1"
"233","XRCC5","COPG2"
"234","XRCC5","CSE1L"
"235","XRCC5","DDX52"
"236","XRCC5","AASS"
"237","XRCC5","ABCB7"
"238","XRCC5","ACOT8"
"239","XRCC5","ARF4"
"240","XRCC5","ARHGEF2"
"241","XRCC5","FBXW8"
"242","XRCC5","GANAB"
"243","XRCC5","GTF3C1"
"244","XRCC5","GTF3C2"
"245","XRCC5","HNRNPF"
"246","XRCC5","HUWE1"
"247","XRCC5","DHX15"
"248","XRCC5","DYNC1H1"
"249","XRCC5","EEF1GP1"
"250","XRCC5","EFTUD2"
"251","XRCC5","EIF3I"
"252","XRCC5","ERCC3"
"253","XRCC5","ETFA"
"254","XRCC5","MRPS34"
"255","XRCC5","NDUFA8"
"256","XRCC5","NUP133"
"257","XRCC5","PELO"
"258","XRCC5","PSMA3"
"259","XRCC5","PSMB1"
"260","XRCC5","IDH3A"
"261","XRCC5","IDH3G"
"262","XRCC5","ILVBL"
"263","XRCC5","MAPKAP1"
"264","XRCC5","MARS"
"265","XRCC5","RANBP2"
"266","XRCC5","RNH1"
"267","XRCC5","SARS"
"268","XRCC5","SMC4"
"269","XRCC5","PSMB4"
"270","XRCC5","PSMB5"
"271","XRCC5","PSMC1"
"272","XRCC5","PSMC3"
"273","XRCC5","PTGES2"
"274","XRCC5","ZNF121"
"275","XRCC5","ZNF281"
"276","XRCC5","ENSG00000215769"
"277","XRCC5","IPO4"
"278","XRCC5","SNRNP200"
"279","XRCC5","SQRDL"
"280","XRCC5","TOP2A"
"281","XRCC5","U2SURP"
"282","XRCC5","XPO5"
"283","XRCC5","GCDH"
"284","XRCC5","GTF3C3"
"285","XRCC5","PSMA2"
"286","XRCC5","SLC25A11"
"287","XRCC5","IPO7"
"288","XRCC5","AKAP8L"
"289","XRCC5","CYR61"
"290","XRCC5","CCT6A"
"291","XRCC5","CHD4"
"292","XRCC5","DNAJA2"
"293","XRCC5","DDX3X"
"294","XRCC5","EIF3E"
"295","XRCC5","EIF4ENIF1"
"296","XRCC5","FBXW7"
"297","XRCC5","GTF3C4"
"298","XRCC5","HADHB"
"299","XRCC5","HDAC2"
"300","XRCC5","HELLS"
"301","XRCC5","HNRNPK"
"302","XRCC5","IPO9"
"303","XRCC5","IQGAP3"
"304","XRCC5","IRAK1"
"305","XRCC5","IGF2BP1"
"306","XRCC5","IGF2BP2"
"307","XRCC5","LRPPRC"
"308","XRCC5","MCM7"
"309","XRCC5","MRPS22"
"310","XRCC5","MSH3"
"311","XRCC5","OAT"
"312","XRCC5","NUP153"
"313","XRCC5","PLK1"
"314","XRCC5","POLE"
"315","XRCC5","PSMC4"
"316","XRCC5","PSMC6"
"317","XRCC5","PSMA1"
"318","XRCC5","PSMA4"
"319","XRCC5","PSMA5"
"320","XRCC5","RFC2"
"321","XRCC5","RFC3"
"322","XRCC5","RNGTT"
"323","XRCC5","SHOC2"
"324","XRCC5","SLC25A1"
"325","XRCC5","SLC25A12"
"326","XRCC5","SMARCC1"
"327","XRCC5","SUCLG1"
"328","XRCC5","TCP1"
"329","XRCC5","SPTLC1"
"330","XRCC5","TTC27"
"331","XRCC5","TMPO"
"332","XRCC5","WDR77"
"333","XRCC5","XPO1"
"334","XRCC5","TUBG1"
"335","XRCC5","TUBGCP2"
"336","XRCC5","UBR2"
"337","XRCC5","XRN1"
"338","XRCC5","YWHAQ"
"339","XRCC5","ENSG00000214133"
"340","XRCC5","IQGAP2"
"341","XRCC5","C1QBP"
"342","XRCC5","CCT2"
"343","XRCC5","ALDH18A1"
"344","XRCC5","ATP2A2"
"345","XRCC5","DDX1"
"346","XRCC5","CCT8"
"347","XRCC5","CHTF18"
"348","XRCC5","EP400"
"349","XRCC5","FANCD2"
"350","XRCC5","DIMT1"
"351","XRCC5","DNAJA3"
"352","XRCC5","HIGD1A"
"353","XRCC5","GSG2"
"354","XRCC5","IKBKAP"
"355","XRCC5","HSPH1"
"356","XRCC5","MMS19"
"357","XRCC5","MOGS"
"358","XRCC5","KPNA2"
"359","XRCC5","KPNA4"
"360","XRCC5","NOP56"
"361","XRCC5","P4HA1"
"362","XRCC5","PCBP1"
"363","XRCC5","MSH2"
"364","XRCC5","MYBBP1A"
"365","XRCC5","MYO9A"
"366","XRCC5","PSMA7"
"367","XRCC5","PLOD3"
"368","XRCC5","PSME4"
"369","XRCC5","PSMB3"
"370","XRCC5","RPN1"
"371","XRCC5","RPP30"
"372","XRCC5","SEC61A1"
"373","XRCC5","RFC5"
"374","XRCC5","SQSTM1"
"375","XRCC5","IRS4"
"376","XRCC5","YWHAB"
"377","XRCC5","DPM1"
