"","V1","V2"
"1","IMPDH2","TPM1"
"2","IMPDH2","TPM2"
"3","IMPDH2","TTLL3"
"4","IMPDH2","SRP14"
"5","IMPDH2","SRP9P1"
"6","IMPDH2","SRSF10"
"7","IMPDH2","SVIL"
"8","IMPDH2","SYNPO"
"9","IMPDH2","TAOK2"
"10","IMPDH2","THRAP3"
"11","IMPDH2","VAV2"
"12","IMPDH2","VAV3"
"13","IMPDH2","UACA"
"14","IMPDH2","UBB"
"15","IMPDH2","UGDH"
"16","IMPDH2","ENSG00000112727"
"17","IMPDH2","ENSG00000173534"
"18","IMPDH2","ENSG00000213555"
"19","IMPDH2","ENSG00000206212"
"20","IMPDH2","ENSG00000182498"
"21","IMPDH2","ENSG00000013455"
"22","IMPDH2","ENSG00000215412"
"23","IMPDH2","ENSG00000196656"
"24","IMPDH2","ENSG00000170847"
"25","IMPDH2","ENSG00000215425"
"26","IMPDH2","PPP3CA"
"27","IMPDH2","HNRNPU"
"28","IMPDH2","IQGAP1"
"29","IMPDH2","MYH10"
"30","IMPDH2","HIST2H2AA3"
"31","IMPDH2","HIST2H2AA4"
"32","IMPDH2","ACTG1"
"33","IMPDH2","HIST1H2BH"
"34","IMPDH2","RUVBL2"
"35","IMPDH2","HIST1H3C"
"36","IMPDH2","HIST1H3H"
"37","IMPDH2","HIST1H3I"
"38","IMPDH2","HIST1H3J"
"39","IMPDH2","SPTBN1"
"40","IMPDH2","GRB2"
"41","IMPDH2","MYH9"
"42","IMPDH2","RPS23"
"43","IMPDH2","PTPN11"
"44","IMPDH2","EGFR"
"45","IMPDH2","ITPR3"
"46","IMPDH2","NPM1"
"47","IMPDH2","KRT18"
"48","IMPDH2","RPS25"
"49","IMPDH2","RPL18"
"50","IMPDH2","RPL21"
"51","IMPDH2","RPL27A"
"52","IMPDH2","ACTR3"
"53","IMPDH2","CAPZB"
"54","IMPDH2","HSPA1L"
"55","IMPDH2","HSPA5"
"56","IMPDH2","PLS3"
"57","IMPDH2","ACTC1"
"58","IMPDH2","ACTG2"
"59","IMPDH2","ARPC3"
"60","IMPDH2","ATAD3A"
"61","IMPDH2","AP2S1"
"62","IMPDH2","CBLB"
"63","IMPDH2","CCM2L"
"64","IMPDH2","C7orf55-LUC7L2"
"65","IMPDH2","CORO1C"
"66","IMPDH2","CTTN"
"67","IMPDH2","DAPK3"
"68","IMPDH2","CD59"
"69","IMPDH2","CFL1"
"70","IMPDH2","CFL2"
"71","IMPDH2","DYNLL1"
"72","IMPDH2","DBN1"
"73","IMPDH2","DDX5"
"74","IMPDH2","DLST"
"75","IMPDH2","EIF4A3"
"76","IMPDH2","FLII"
"77","IMPDH2","FLNA"
"78","IMPDH2","FSCN1"
"79","IMPDH2","GMFB"
"80","IMPDH2","GRWD1"
"81","IMPDH2","GSN"
"82","IMPDH2","GSTP1"
"83","IMPDH2","HNRNPA1"
"84","IMPDH2","HNRNPH2"
"85","IMPDH2","ILF3"
"86","IMPDH2","LRRFIP2"
"87","IMPDH2","KRT17P2"
"88","IMPDH2","KRT7"
"89","IMPDH2","KRT8"
"90","IMPDH2","LMO7"
"91","IMPDH2","MYL12A"
"92","IMPDH2","MYO1A"
"93","IMPDH2","MYO1B"
"94","IMPDH2","MYO3B"
"95","IMPDH2","MYO6"
"96","IMPDH2","MPRIP"
"97","IMPDH2","MYH14"
"98","IMPDH2","PAWR"
"99","IMPDH2","PCMT1"
"100","IMPDH2","PDLIM7"
"101","IMPDH2","NEXN"
"102","IMPDH2","PPIA"
"103","IMPDH2","PPP1CB"
"104","IMPDH2","PPP1R12A"
"105","IMPDH2","PPP1R9B"
"106","IMPDH2","PHGDH"
"107","IMPDH2","RAI14"
"108","IMPDH2","RCC2"
"109","IMPDH2","RPL23"
"110","IMPDH2","RPS20"
"111","IMPDH2","RPS26"
"112","IMPDH2","RPS9"
"113","IMPDH2","SHMT2"
"114","IMPDH2","S100A6"
"115","IMPDH2","SOS1"
"116","IMPDH2","SPECC1"
"117","IMPDH2","SPECC1L"
"118","IMPDH2","SLC25A3"
"119","IMPDH2","SLC25A4"
"120","IMPDH2","RACGAP1"
"121","IMPDH2","RPL23A"
"122","IMPDH2","FLNB"
"123","IMPDH2","PLEC"
"124","IMPDH2","DUT"
"125","IMPDH2","SNRPD2"
"126","IMPDH2","PPP6R3"
"127","IMPDH2","PRMT5"
"128","IMPDH2","TUFM"
"129","IMPDH2","HIST1H3B"
"130","IMPDH2","HIST1H3D"
"131","IMPDH2","HIST1H3E"
"132","IMPDH2","H3F3AP6"
"133","IMPDH2","HIST1H3A"
"134","IMPDH2","RPL24"
"135","IMPDH2","RPS5"
"136","IMPDH2","SPDYA"
"137","IMPDH2","SPTAN1"
"138","IMPDH2","WDR1"
"139","IMPDH2","ACTR2"
"140","IMPDH2","RPS11"
"141","IMPDH2","ENSG00000197303"
"142","IMPDH2","SAFB2"
"143","IMPDH2","PRDX1"
"144","IMPDH2","HNRNPA2B1"
"145","IMPDH2","PPIAP22"
"146","IMPDH2","TMOD3"
"147","IMPDH2","ABLIM1"
"148","IMPDH2","ARPC2"
"149","IMPDH2","LIMA1"
"150","IMPDH2","LUZP1"
"151","IMPDH2","GSTM3"
"152","IMPDH2","SRP9"
"153","IMPDH2","ACTN1"
"154","IMPDH2","AHRR"
"155","IMPDH2","ANXA6"
"156","IMPDH2","BCLAF1"
"157","IMPDH2","CORO1B"
"158","IMPDH2","GSTM1"
"159","IMPDH2","HTRA1"
"160","IMPDH2","MATR3"
"161","IMPDH2","MYL6"
"162","IMPDH2","SERPINH1"
"163","IMPDH2","SSBP1"
"164","IMPDH2","DDX6"
"165","IMPDH2","RPL31"
"166","IMPDH2","HNRNPH1"
"167","IMPDH2","CBR1"
"168","IMPDH2","DLD"
"169","IMPDH2","RPL27AP"
"170","IMPDH2","ABLIM3"
"171","IMPDH2","DHX9"
"172","IMPDH2","MYO1C"
"173","IMPDH2","SCIN"
"174","IMPDH2","SMU1"
"175","IMPDH2","ENSG00000215699"
"176","IMPDH2","TUBB3"
"177","IMPDH2","DDX39B"
"178","IMPDH2","RBBP7"
"179","IMPDH2","ARPC5"
"180","TPM1","TPM2"
"181","TPM1","TTLL3"
"182","TPM1","SRP14"
"183","TPM1","SRP9P1"
"184","TPM1","SRSF10"
"185","TPM1","SVIL"
"186","TPM1","SYNPO"
"187","TPM1","TAOK2"
"188","TPM1","THRAP3"
"189","TPM1","VAV2"
"190","TPM1","VAV3"
"191","TPM1","UACA"
"192","TPM1","UBB"
"193","TPM1","UGDH"
"194","TPM1","ENSG00000112727"
"195","TPM1","ENSG00000173534"
"196","TPM1","ENSG00000213555"
"197","TPM1","ENSG00000206212"
