"","V1","V2"
"1","HDLBP","EIF4A1"
"2","HDLBP","ACO2"
"3","HDLBP","CNDP2"
"4","HDLBP","PGD"
"5","HDLBP","PSMD12"
"6","HDLBP","TARS"
"7","HDLBP","CBS"
"8","HDLBP","OLA1"
"9","HDLBP","RPSA"
"10","HDLBP","RPSAP58"
"11","HDLBP","IARS"
"12","HDLBP","MDH2"
"13","HDLBP","NME2"
"14","HDLBP","KARS"
"15","HDLBP","AARS"
"16","HDLBP","ACAT1"
"17","HDLBP","ACSS2"
"18","HDLBP","AIFM3"
"19","HDLBP","ATIC"
"20","HDLBP","DARS"
"21","HDLBP","EIF5A"
"22","HDLBP","FDPS"
"23","HDLBP","FKBP1A"
"24","HDLBP","GARS"
"25","HDLBP","NARS"
"26","HDLBP","MPI"
"27","HDLBP","PGM1"
"28","HDLBP","SOD1"
"29","HDLBP","THNSL2"
"30","HDLBP","UBA1"
"31","HDLBP","CLUH"
"32","HDLBP","PFKP"
"33","HDLBP","SYVN1"
"34","HDLBP","KPNA6"
"35","HDLBP","KPNA5"
"36","HDLBP","HMGCS1"
"37","HDLBP","THOC2"
"38","HDLBP","GOT1"
"39","HDLBP","LCAT"
"40","HDLBP","AIMP1"
"41","HDLBP","PRDX5"
"42","HDLBP","ATP6V1E1"
"43","HDLBP","PPIF"
"44","HDLBP","TPT1"
"45","HDLBP","CMPK1"
"46","HDLBP","AHCY"
"47","HDLBP","PYGL"
"48","HDLBP","FARSA"
"49","HDLBP","RRM2"
"50","HDLBP","NUTF2"
"51","HDLBP","ATP6V1C1"
"52","HDLBP","SRM"
"53","HDLBP","CTH"
"54","HDLBP","PMM2"
"55","HDLBP","AKR1A1"
"56","HDLBP","ADAR"
"57","EEF2","USP14"
"58","EEF2","SHFM1"
"59","EEF2","CTPS1"
"60","EEF2","GAPDH"
"61","EEF2","IPO5"
"62","EEF2","EIF4A1"
"63","EEF2","PSMD2"
"64","EEF2","ACO2"
"65","EEF2","AHSA1"
"66","EEF2","COPB2"
"67","EEF2","LARS"
"68","EEF2","PDHB"
"69","EEF2","PGAM2"
"70","EEF2","PGD"
"71","EEF2","PGK1"
"72","EEF2","PKM"
"73","EEF2","PSMD6"
"74","EEF2","PSMD7"
"75","EEF2","PSMB6"
"76","EEF2","PSMB7"
"77","EEF2","PSMD1"
"78","EEF2","PSMD10"
"79","EEF2","PSMD12"
"80","EEF2","TNPO3"
"81","EEF2","TALDO1"
"82","EEF2","TARS"
"83","EEF2","UBQLN1"
"84","EEF2","VDAC3"
"85","EEF2","CBS"
"86","EEF2","COPB1"
"87","EEF2","MAT1A"
"88","EEF2","OLA1"
"89","EEF2","PSMD13"
"90","EEF2","PSMD8"
"91","EEF2","PYCRL"
"92","EEF2","RPSA"
"93","EEF2","RPSAP58"
"94","EEF2","TRIP12"
"95","EEF2","VARS"
"96","EEF2","COPA"
"97","EEF2","PPM1G"
"98","EEF2","IARS"
"99","EEF2","ATP6V1A"
"100","EEF2","GFPT2"
"101","EEF2","SRR"
"102","EEF2","NME2"
"103","EEF2","KARS"
"104","EEF2","AARS"
"105","EEF2","ACSS2"
"106","EEF2","ATIC"
"107","EEF2","CYCS"
