"","V1","V2"
"1","SEC23A","SEC24A"
"2","SEC23A","EIF5B"
"3","SEC23A","EIF4E"
"4","SEC23A","BOP1"
"5","SEC23A","EIF4G1"
"6","SEC23A","GNL3"
"7","SEC23A","IMPDH1"
"8","SEC23A","NHP2"
"9","SEC23A","PDCD11"
"10","SEC23A","RPL27"
"11","SEC23A","RPL30"
"12","SEC23A","RPL5"
"13","SEC23A","RPLP0"
"14","SEC23A","RPS15A"
"15","SEC23A","RPS17"
"16","SEC23A","RPS4X"
"17","SEC23A","EIF2B1"
"18","SEC23A","RPL11"
"19","SEC23A","RPL12"
"20","SEC23A","RPL35"
"21","SEC23A","RPL35A"
"22","SEC23A","RPL7"
"23","SEC23A","AATF"
"24","SEC23A","BYSL"
"25","SEC23A","ERO1LB"
"26","SEC23A","GNB2L1"
"27","SEC23A","KRI1"
"28","SEC23A","NAT10"
"29","SEC23A","NOL6"
"30","SEC23A","PPAT"
"31","SEC23A","RBM34"
"32","SEC23A","RIOK2"
"33","SEC23A","RPL13"
"34","SEC23A","RPL18A"
"35","SEC23A","RPL26"
"36","SEC23A","RPL26L1"
"37","SEC23A","RPL3"
"38","SEC23A","RPL36"
"39","SEC23A","RPL6"
"40","SEC23A","RPL8"
"41","SEC23A","RPLP2"
"42","SEC23A","RPS13"
"43","SEC23A","RPS14"
"44","SEC23A","RPS17L"
"45","SEC23A","RPS24"
"46","SEC23A","RPS3A"
"47","SEC23A","RPS5"
"48","SEC23A","RPS7"
"49","SEC23A","RPS7P1"
"50","SEC23A","TSR1"
"51","SEC23A","UTP3"
"52","SEC23A","ENSG00000182520"
"53","SEC23A","ENSG00000175333"
"54","SEC23A","ENSG00000204221"
"55","SEC23A","ENSG00000212695"
"56","SEC23A","ENSG00000187899"
"57","SEC23A","ENSG00000171549"
"58","SEC23A","ENSG00000212664"
"59","SEC23A","ENSG00000096150"
"60","SEC23A","ENSG00000007816"
"61","SEC23A","ENSG00000137970"
"62","SEC23A","EIF3B"
"63","SEC23A","EIF4G3"
"64","SEC23A","NOP2"
"65","SEC23A","PWP1"
"66","SEC23A","RPF2"
"67","SEC23A","RPL10"
"68","SEC23A","RPL13A"
"69","SEC23A","RPL13AP25"
"70","SEC23A","ENSG00000183093"
"71","SEC23A","RPL14"
"72","SEC23A","RPS12"
"73","SEC23A","PPP1CC"
"74","SEC23A","POLR1B"
"75","SEC23A","RGL3"
"76","SEC23A","RPL14P1"
"77","SEC23A","DCP2"
"78","SEC23A","RPS2"
"79","SEC23A","ENSG00000197149"
"80","SEC23A","RPS19"
"81","SEC23A","GMPS"
"82","SEC23A","RPS27"
"83","SEC23A","SHMT1"
"84","SEC23A","ENSG00000130041"
"85","SEC23A","WDR74"
"86","SEC23A","ASNS"
"87","SEC23A","NACA"
"88","SEC23A","ALAS2"
"89","SEC23A","RPS29"
"90","SEC23A","ENSG00000078872"
"91","SEC23A","ENSG00000125385"
"92","SEC23A","EIF4B"
"93","SEC23A","RPL38"
"94","SEC23A","ARFGEF2"
"95","SEC23A","PPIP5K1"
"96","SEC23A","LSM12"
"97","SEC23A","MAP3K19"
"98","SEC23A","RPL29"
"99","SEC23A","RPL34"
"100","SEC23A","RPL37A"
"101","SEC23A","SEC31A"
"102","SEC23A","SARS2"
"103","SEC23A","TMED5"
"104","IP6K1","LARP1B"
"105","IP6K1","RPLP0"
"106","IP6K1","RPS15A"
"107","IP6K1","RPS4X"
"108","IP6K1","RPS6"
"109","IP6K1","RPL11"
"110","IP6K1","RPL10A"
"111","IP6K1","RPL13"
"112","IP6K1","RPL15"
"113","IP6K1","RPL15P3"
"114","IP6K1","RPL19"
"115","IP6K1","RPL3"
"116","IP6K1","RPL7A"
"117","IP6K1","RPLP2"
"118","IP6K1","RPS13"
"119","IP6K1","RPS14"
"120","IP6K1","RPS24"
"121","IP6K1","RPS3"
"122","IP6K1","RPS3A"
