"","V1","V2"
"1","OAZ2","ODC1"
"2","OAZ2","AZIN1"
"3","OAZ2","OAZ1"
"4","ARIH1","BRAP"
"5","ARIH1","UBE2L6"
"6","ARIH1","UBE2L3"
"7","TROVE2","PCCB"
"8","TROVE2","TKT"
"9","TROVE2","HSPE1"
"10","TROVE2","ERI1"
"11","TROVE2","MYEF2"
"12","TROVE2","ST13P5"
"13","AGFG1","RNF216"
"14","AGFG1","PTS"
"15","AGFG1","STMN1"
"16","RAB21","ENSG00000204523"
"17","RAB21","IKBKE"
"18","RAB21","MCC"
"19","FHL1","ENSG00000204523"
"20","FHL1","IKBKE"
"21","FHL1","MCC"
"22","FHL1","EPB41"
"23","FHL1","GK"
"24","FHL1","GK2"
"25","CYP2C18","ALDH1A3"
"26","CYP2C18","PON2"
"27","CYP2C18","PON3"
"28","CYP2C18","ALDH7A1"
"29","CYP2C18","ALDH9A1"
"30","CYP2C18","ALDH2"
"31","CYP2C18","ALDH3A1"
"32","CYP2C18","CYP4A11"
"33","CYP2C18","ALDH3A2"
"34","CYP2C18","PON1"
"35","ENTPD5","ADSSL1"
"36","ENTPD5","ADSS"
"37","ENTPD5","AMPD1"
"38","ENTPD5","AMPD2"
"39","UBE3A","SHBG"
"40","UBE3A","ALDH1A3"
"41","UBE3A","ALDH7A1"
"42","UBE3A","ALDH9A1"
"43","UBE3A","ALDH2"
"44","UBE3A","ALDH3A1"
"45","UBE3A","ASMT"
"46","UBE3A","ALDH3A2"
"47","UBE3A","AOX1"
"48","UBE3A","UBE2L6"
"49","UBE3A","UBE2L3"
"50","UBE3A","PHF17"
"51","ACSS1","ALDH1A3"
"52","ACSS1","ACOT12"
"53","ACSS1","ACYP2"
"54","ACSS1","ALDH7A1"
"55","ACSS1","ALDH3B2"
"56","ACSS1","ALDH9A1"
"57","ACSS1","ACYP1"
"58","ACSS1","ALDH2"
"59","ACSS1","ALDH3A1"
"60","ACSS1","ALDH3A2"
"61","ACSS1","ALDH3B1"
"62","GXYLT1","TRAF6"
"63","GXYLT1","ATG5"
"64","GXYLT1","FBXO11"
"65","RNF216","UBE2L6"
"66","RNF216","UBE2L3"
"67","RNF216","TLR4"
"68","RNF216","TLR5"
"69","RNF216","TLR3"
"70","SEC14L1","EPB41"
"71","PCBP3","MCC"
"72","PCBP3","ARF6"
"73","PCBP3","SAP18"
"74","MIB1","ALDH1A3"
"75","MIB1","ALDH7A1"
"76","MIB1","ALDH9A1"
"77","MIB1","ALDH2"
"78","MIB1","ALDH3A1"
"79","MIB1","ASMT"
"80","MIB1","ALDH3A2"
"81","MIB1","AOX1"
"82","RAB1B","ENSG00000204523"
"83","RAB1B","MCC"
"84","RAB1B","VHL"
"85","APOLD1","PTS"
"86","APOLD1","ALPI"
"87","APOLD1","ALPL"
"88","APOLD1","ALPPL2"
"89","APOLD1","SI"
"90","UBE2O","SHBG"
"91","C17orf70","FANCL"
"92","C17orf70","FANCA"
"93","C17orf70","FANCB"
"94","WDR55","DBT"
"95","WDR55","KLHL8"
"96","WDR55","THUMPD1"
"97","KIAA1191","ENSG00000100101"
"98","WWC3","FTSJ1"
"99","WWC3","ENSG00000104637"
"100","TK2","TYMS"
"101","TK2","DTYMK"
"102","TK2","TYMP"
"103","DCUN1D1","MCC"
"104","DCUN1D1","ARF6"
"105","DCUN1D1","NEDD8"
"106","SEC24C","HSD17B10"
"107","SEC24C","TMEM91"
"108","SEC24C","KRTCAP2"
"109","SEC24C","SEC23B"
"110","MYD88","PELI2"
"111","MYD88","TLR4"
"112","MYD88","TLR10"
"113","MYD88","IRAK4"
"114","MYD88","IRF5"
"115","MYD88","IL1RL1"
"116","MYD88","IRAK3"
"117","MYD88","TLR5"
"118","MYD88","TLR2"
"119","MYD88","TIRAP"
"120","MYD88","TLR3"
"121","MYD88","TLR8"
"122","NADK","ENPP1"
"123","NADK","ENPP3"
"124","NADK","ENPP2"
"125","NADK","NADSYN1"
"126","NADK","BST1"
"127","NADK","PHPT1"
"128","NADK","NMNAT1"
"129","NADK","NMNAT2"
"130","NADK","NMNAT3"
"131","NADK","NUDT12"
"132","NADK","CD38"
"133","NADK","MTMR1"
"134","NADK","MTMR2"
"135","hsa-mir-940","TRAP1"
"136","TRAP1","ENSG00000204523"
"137","TRAP1","TLR6"
"138","TRAP1","EXT1"
"139","TRAP1","EXT2"
"140","TRAP1","TLR1"
"141","C11orf58","ENSG00000204523"
"142","C11orf58","IKBKE"
"143","C11orf58","MCC"
"144","SHBG","DSTN"
"145","SHBG","MT2A"
"146","SHBG","SORD"
"147","SHBG","APEH"
"148","SHBG","PLP2"
"149","SHBG","ENSG00000215361"
"150","SHBG","FYTTD1"
"151","SHBG","MXD4"
"152","SHBG","RMND5B"
"153","AACS","ACAT2"
"154","AACS","BDH1"
"155","AACS","EHHADH"
"156","AACS","HADH"
"157","AACS","HMGCL"
"158","AACS","HMGCS2"
"159","AACS","HSD17B10"
"160","ACAT2","EHHADH"
"161","ACAT2","HADH"
"162","ACAT2","HMGCL"
"163","ACAT2","HMGCS2"
"164","ACAT2","ENSG00000204523"
"165","ACAT2","ACAA1"
"166","ACAT2","HSD17B10"
"167","ACAT2","ACAA2"
"168","ACAT2","ACOT12"
"169","ACAT2","OXCT1"
"170","ACAT2","OXCT2"
"171","ACAT2","FTSJ1"
"172","ACAT2","MCC"
"173","ACAT2","TRAF6"
"174","ACAT2","ATG5"
"175","BDH1","HMGCL"
"176","BDH1","OXCT1"
"177","BDH1","OXCT2"
"178","EHHADH","HADH"
"179","EHHADH","HMGCS2"
"180","EHHADH","ECHS1"
"181","EHHADH","ACAA1"
"182","EHHADH","HADHA"
"183","EHHADH","HSD17B10"
"184","EHHADH","ACAA2"
"185","EHHADH","SCP2"
"186","EHHADH","ACADL"
"187","EHHADH","ACADM"
"188","EHHADH","ACADS"
"189","EHHADH","OXCT1"
"190","EHHADH","OXCT2"
"191","EHHADH","ACOX1"
"192","EHHADH","ACOX2"
"193","EHHADH","NPHP3"
"194","EHHADH","SLC27A2"
"195","EHHADH","SLC27A3"
"196","EHHADH","DHCR24"
"197","HADH","HMGCS2"
"198","HADH","ECHS1"
"199","HADH","ACAA1"
"200","HADH","HADHA"
"201","HADH","ACAA2"
"202","HADH","OXCT1"
"203","HADH","OXCT2"
"204","HMGCL","HMGCS2"
"205","HMGCL","ACAA1"
"206","HMGCL","ACAA2"
"207","HMGCL","OXCT1"
