"","V1","V2"
"1","hsa-miR-147b","NDUFA4"
"2","hsa-miR-147b","C11orf87"
"3","NDUFA4","VCL"
"4","NDUFA4","VIM"
"5","NDUFA4","CSRP3"
"6","NDUFA4","CHCHD3"
"7","NDUFA4","CKM"
"8","NDUFA4","HNRNPAB"
"9","NDUFA4","HNRNPDL"
"10","NDUFA4","MYH6"
"11","NDUFA4","MYOZ2"
"12","NDUFA4","CDC5L"
"13","NDUFA4","CRIP2"
"14","NDUFA4","PDLIM5"
"15","NDUFA4","TNNC1"
"16","hsa-miR-429","RECK"
"17","hsa-miR-429","WASF3"
"18","hsa-miR-429","ATP11C"
"19","hsa-miR-429","ELMOD2"
"20","hsa-miR-429","GOLGA7"
"21","hsa-miR-429","KIAA1432"
"22","hsa-miR-429","FEZ2"
"23","hsa-miR-429","CRKL"
"24","hsa-miR-429","RANBP9"
"25","hsa-miR-429","SGIP1"
"26","hsa-miR-429","NOVA1"
"27","hsa-miR-429","OSTM1"
"28","hsa-miR-429","ERMP1"
"29","hsa-miR-429","VASH1"
"30","hsa-miR-429","ARID4B"
"31","hsa-miR-429","EIF5A2"
"32","hsa-miR-429","CLASP1"
"33","hsa-miR-429","GPM6A"
"34","hsa-miR-429","RBFOX1"
"35","hsa-miR-429","PHACTR2"
"36","hsa-miR-429","TOR1AIP2"
"37","hsa-miR-429","C21orf91"
"38","hsa-miR-429","RNF169"
"39","hsa-miR-429","POLK"
"40","hsa-miR-429","BAG5"
"41","hsa-miR-429","MCFD2"
"42","hsa-miR-429","PKD1"
"43","hsa-miR-429","MSN"
"44","hsa-miR-429","SLC6A1"
"45","hsa-miR-429","GIT2"
"46","hsa-miR-429","PHTF2"
"47","hsa-miR-429","PPM1F"
"48","hsa-miR-429","RASSF8"
"49","hsa-miR-429","ATL2"
"50","hsa-miR-429","C11orf87"
"51","hsa-miR-429","YPEL2"
"52","hsa-miR-429","NTRK2"
"53","hsa-miR-429","RIMKLB"
"54","hsa-miR-429","PHACTR3"
"55","hsa-miR-429","GOLGA1"
"56","hsa-miR-429","CASP2"
"57","hsa-miR-429","ELAVL2"
"58","hsa-miR-429","USP25"
"59","hsa-miR-429","CNN3"
"60","hsa-miR-429","PPHLN1"
"61","hsa-miR-429","DLC1"
"62","hsa-miR-429","ZBTB8A"
"63","hsa-miR-429","HCCS"
"64","hsa-miR-429","BLCAP"
"65","hsa-miR-429","PTBP3"
"66","hsa-miR-429","MTUS1"
"67","hsa-miR-429","NANOS1"
"68","hsa-miR-429","SPTSSA"
"69","hsa-miR-429","KCTD15"
"70","hsa-miR-429","RNASEL"
"71","hsa-miR-429","CCSER1"
"72","hsa-miR-429","TTC14"
"73","hsa-miR-429","CHRDL1"
"74","hsa-miR-429","PTHLH"
"75","hsa-miR-429","SUPT20H"
"76","hsa-miR-429","GEM"
"77","hsa-miR-429","UBE2W"
"78","hsa-miR-429","CELF1"
"79","hsa-miR-429","CNTN4"
"80","hsa-miR-429","PRDM1"
"81","hsa-miR-429","ADIPOR2"
"82","hsa-miR-429","NAB1"
"83","hsa-miR-429","ANLN"
"84","hsa-miR-429","USP6NL"
"85","hsa-miR-429","NTF3"
"86","hsa-miR-429","B3GNT2"
"87","hsa-miR-429","PPM1E"
"88","hsa-miR-429","INPP4A"
"89","hsa-miR-429","C2orf72"
"90","hsa-miR-429","CAMSAP2"
"91","hsa-miR-429","FXR2"
"92","hsa-miR-429","IPO8"
"93","hsa-miR-429","EXD2"
"94","hsa-miR-429","DHX33"
"95","hsa-miR-429","KANK1"
"96","hsa-miR-429","CDR2"
"97","hsa-miR-429","GPATCH8"
"98","hsa-miR-429","ASPH"
"99","hsa-miR-429","FUBP1"
"100","hsa-miR-429","RNF38"
"101","hsa-miR-429","MAPK1IP1L"
"102","hsa-miR-429","AMOTL2"
"103","hsa-miR-429","DZIP1"
"104","hsa-miR-429","NPNT"
"105","hsa-miR-429","LOC285556"
"106","hsa-miR-429","HOOK1"
"107","hsa-miR-429","PHEX"
"108","hsa-miR-429","SIRPA"
"109","hsa-miR-429","CEP19"
"110","hsa-miR-429","LATS2"
"111","hsa-miR-429","MXD3"
"112","hsa-miR-429","SLC15A2"
"113","hsa-miR-429","PTPN13"
