"","V1","V2"
"1","ERRFI1","SASH1"
"2","ERRFI1","SHCBP1"
"3","ERRFI1","ANKS1A"
"4","ERRFI1","GAN"
"5","ERRFI1","PTOV1"
"6","ERRFI1","RND3"
"7","ERRFI1","NEDD4L"
"8","ERRFI1","SFN"
"9","ERRFI1","IRS1"
"10","ERRFI1","PARD3"
"11","ERRFI1","PI4KB"
"12","ERRFI1","SYNJ2"
"13","ERRFI1","PPP1R3D"
"14","ERRFI1","CGN"
"15","ERRFI1","ITCH"
"16","ERRFI1","KIF5B"
"17","ERRFI1","SH2D3A"
"18","ERRFI1","SH3BP4"
"19","ERRFI1","USP8"
"20","ERRFI1","KLHDC2"
"21","ERRFI1","RICTOR"
"22","ERRFI1","SIPA1L1"
"23","ERRFI1","WDR37"
"24","ERRFI1","ARHGEF17"
"25","ERRFI1","REEP4"
"26","ERRFI1","PDZD11"
"27","ERRFI1","SHROOM3"
"28","ERRFI1","FAM53B"
"29","ERRFI1","KIAA0930"
"30","ERRFI1","PKP3"
"31","ERRFI1","SAMD4A"
"32","ERRFI1","CCDC101"
"33","ARHGAP32","SASH1"
"34","ARHGAP32","SHCBP1"
"35","ARHGAP32","ANKS1A"
"36","ARHGAP32","EDC3"
"37","ARHGAP32","KLC2"
"38","ARHGAP32","GAN"
"39","ARHGAP32","PTOV1"
"40","ARHGAP32","RND3"
"41","ARHGAP32","SHROOM1"
"42","ARHGAP32","NEDD4L"
"43","ARHGAP32","SFN"
"44","ARHGAP32","IRS1"
"45","ARHGAP32","PARD3"
"46","ARHGAP32","PI4KB"
"47","ARHGAP32","SYNJ2"
"48","ARHGAP32","IRS2"
"49","ARHGAP32","PIK3C2B"
"50","ARHGAP32","PPP1R3D"
"51","ARHGAP32","CGN"
"52","ARHGAP32","CRTC2"
"53","ARHGAP32","FAM117B"
"54","ARHGAP32","ITCH"
"55","ARHGAP32","KIF5B"
"56","ARHGAP32","LAD1"
"57","ARHGAP32","REEP3"
