"","V1","V2"
"1","hsa-miR-3183","CDH11"
"2","hsa-miR-3183","GMEB2"
"3","hsa-miR-3183","AGAP1"
"4","hsa-miR-3183","ABCG1"
"5","hsa-miR-3183","EHD3"
"6","hsa-miR-3183","RLIM"
"7","hsa-miR-3183","GABPA"
"8","hsa-miR-3183","RXRA"
"9","hsa-miR-3183","CREB5"
"10","hsa-miR-3183","PITPNC1"
"11","hsa-miR-3183","ETS1"
"12","hsa-miR-3183","TBL1XR1"
"13","hsa-miR-3183","SPR"
"14","hsa-miR-3183","MAN1A1"
"15","hsa-miR-3183","SETD3"
"16","hsa-miR-3183","MMP19"
"17","hsa-miR-3183","ZFYVE26"
"18","hsa-miR-3183","IGLON5"
"19","hsa-miR-3183","AFF1"
"20","hsa-miR-3183","RTN4RL1"
"21","hsa-miR-3183","APOBEC2"
"22","hsa-miR-3183","SAE1"
"23","hsa-miR-3183","MAML3"
"24","hsa-miR-3183","RAB11FIP1"
"25","hsa-miR-3183","PRDM2"
"26","hsa-miR-3183","VPS13D"
"27","hsa-miR-3183","MEF2C"
"28","hsa-miR-3183","TAGLN3"
"29","hsa-miR-3183","SH2D5"
"30","hsa-miR-3183","RASSF2"
"31","hsa-miR-3183","USF2"
"32","hsa-miR-3183","ALX4"
"33","hsa-miR-3183","SLC24A4"
"34","hsa-miR-3183","HIF1AN"
"35","hsa-miR-3183","EZH1"
"36","hsa-miR-3183","LRCH4"
"37","hsa-miR-3183","TGFBR2"
"38","hsa-miR-3183","LRRC16A"
"39","hsa-miR-3183","MYCL"
"40","hsa-miR-3183","ZBTB44"
"41","hsa-miR-3183","HOXC4"
"42","hsa-miR-3183","H6PD"
"43","hsa-miR-3183","MLLT6"
"44","hsa-miR-3183","RNF185"
"45","hsa-miR-3183","ASH1L"
"46","HIPK3","AR"
"47","HIPK3","DAXX"
"48","HIPK3","ENSG00000206279"
"49","HIPK3","SIAH1"
"50","HIPK3","MBD1"
"51","HIPK3","ENSG00000206206"
"52","HIPK3","NR2F2"
"53","HIPK3","TOX4"
"54","HIPK3","TGFB1I1"
"55","HIPK3","LIMD1"
"56","HIPK3","HEYL"
"57","HIPK3","ZNF107"
"58","TRIM33","NCOR1"
"59","TRIM33","TRIM24"
"60","ZEB2","SMAD3"
"61","ZEB2","SMAD9"
"62","ZEB2","SMAD1"
"63","ZEB2","SMAD2"
"64","ZEB2","SMAD5"
"65","ZEB1","NFYA"
"66","ZEB1","EP300"
"67","ZEB1","SMAD3"
"68","ZEB1","SMAD1"
"69","ZEB1","SMAD2"
"70","ZEB1","CTBP2"
"71","ZEB1","CTBP1"
"72","ZEB1","TTLL9"
"73","ZEB1","DRAP1"
"74","ZEB1","EVX1"
"75","ZEB1","NKX2-2"
"76","NR5A2","SETD3"
"77","NR5A2","UBE2I"
"78","NR5A2","PROX1"
"79","NR5A2","GLI2"
"80","NR5A2","ENSG00000206088"
"81","NR5A2","SPSB1"
"82","NR5A2","ANKRD17"
"83","NR5A2","ROS1"
"84","NR5A2","EDF1"
"85","NR5A2","TRIM24"
"86","NR5A2","NR0B2"
"87","CCNJ","AGAP1"
"88","CCNJ","RAD51"
"89","CCNJ","CCNK"
"90","CCNJ","CKS1B"
