"","V1","V2"
"1","LRP6","ANTXR1"
"2","LRP6","DVL3"
"3","LRP6","FZD4"
"4","LRP6","WNT4"
"5","LRP6","FZD1"
"6","LRP6","WNT3A"
"7","LRP6","DKK1"
"8","LRP6","DKK4"
"9","LRP6","FZD10"
"10","LRP6","FZD2"
"11","LRP6","FZD5"
"12","LRP6","FZD6"
"13","LRP6","FZD7"
"14","LRP6","FZD8"
"15","LRP6","FZD9"
"16","LRP6","FZD3"
"17","LRP6","WNT1"
"18","NKAIN1","PRICKLE2"
"19","NKAIN1","PRICKLE3"
"20","PPP1R10","CHD2"
"21","PPP1R10","SART1"
"22","PPP1R10","WDR33"
"23","PPP1R10","INO80B"
"24","PPP1R10","ADARB2"
"25","PPP1R10","ALPP"
"26","PPP1R10","ARID5B"
"27","PPP1R10","CHD8"
"28","PPP1R10","FAM120C"
"29","PPP1R10","OGT"
"30","PPP1R10","STOM"
"31","PPP1R10","ZMYND11"
"32","PPP1R10","ZNF317"
"33","PPP1R10","ZNF592"
"34","PPP1R10","ZSCAN12"
"35","PPP1R10","SUMO1"
"36","PPP1R10","BEND3"
"37","PPP1R10","ZNF106"
"38","PPP1R10","BCKDK"
"39","PPP1R10","RBAK"
"40","PPP1R10","RSBN1"
"41","PPP1R10","ZNF174"
"42","PPP1R10","ZNF362"
"43","PPP1R10","ZNF687"
"44","PPP1R10","ZNF768"
"45","PPP1R10","CENPV"
"46","PPP1R10","RREB1"
"47","PPP1R10","DHX30"
"48","PPP1R10","ZNF462"
"49","PRICKLE1","VANGL1"
"50","PRICKLE1","VANGL2"
"51","WNT11","SFRP4"
"52","WNT11","WIF1"
"53","WNT11","FZD4"
"54","WNT11","FZD1"
"55","WNT11","CER1"
"56","WNT11","FZD10"
"57","WNT11","FZD2"
"58","WNT11","FZD5"
"59","WNT11","FZD6"
"60","WNT11","FZD7"
"61","WNT11","FZD8"
"62","WNT11","FZD9"
"63","WNT11","FZD3"
"64","WNT11","SFRP2"
"65","WNT11","SFRP5"
"66","WNT11","SFRP1"
"67","WNT11","PORCN"
"68","WDR82","WDR33"
"69","WDR82","SNRNP40"
"70","WDR82","WDR61"
"71","WDR82","WDR5B"
"72","WDR82","CUL4A"
"73","WDR82","CUL4B"
"74","WDR82","DDB2"
"75","WDR82","RFWD2"
"76","WDR82","WDR26"
"77","WDR82","DTL"
"78","WDR82","POC1B"
"79","WDR82","TLE2"
"80","VANGL1","DVL2"
"81","VANGL1","DVL3"
"82","VANGL1","PRICKLE2"
"83","VANGL1","PRICKLE3"
"84","VANGL1","CELSR1"
"85","VANGL1","FZD1"
"86","VANGL1","INTU"
"87","CHD2","SART1"
"88","CHD2","WDR33"
"89","CHD2","INO80B"
"90","CHD2","ADARB2"
"91","CHD2","ALPP"
"92","CHD2","ARID5B"
"93","CHD2","CHD8"
