"","V1","V2"
"1","CD74","CD1D"
"2","CD74","ENSG00000206225"
"3","CD74","HLA-DQA1"
"4","CD74","HLA-DRB1"
"5","CD74","ENSG00000168384"
"6","CD74","ENSG00000206291"
"7","CD74","ENSG00000206240"
"8","CD74","ENSG00000206306"
"9","CD74","HLA-DMA"
"10","CD74","ENSG00000206229"
"11","CD74","ENSG00000206293"
"12","CD74","ENSG00000206294"
"13","CD74","ENSG00000206308"
"14","FUNDC1","PRSS12"
"15","MAGEC1","CTAG1B"
"16","MAGEC1","CTAG1A"
"17","CD1D","HLA-DRB1"
"18","CD1D","ENSG00000206308"
"19","7-Sep","ZCCHC7"
"20","7-Sep","MPC2"
"21","ENSG00000206225","CD4"
"22","CD200","HCRTR2"
"23","HCRTR2","HCRT"
"24","CD34","SELL"
"25","SELL","CD4"
"26","SELL","PODXL"
"27","CD4","HLA-DQA1"
"28","CD4","HLA-DQB1"
"29","CD4","HLA-DRB1"
"30","CD4","HLA-DRB5"
"31","CD4","PIP"
"32","CD4","PTPRCAP"
"33","CD4","ENSG00000168384"
"34","CD4","ENSG00000206291"
"35","CD4","ENSG00000168399"
"36","CD4","ENSG00000196101"
"37","HLA-DQA1","HLA-DQB1"
"38","HLA-DQA1","HCRT"
"39","HLA-DQB1","HCRT"
"40","HLA-DRB1","CTAG1B"
"41","HLA-DRB1","HLA-DRA"
"42","HLA-DRB1","ENSG00000206243"
"43","HLA-DRB1","CTAG1A"
"44","HLA-DRB1","HLA-DMA"
"45","HLA-DRB1","ENSG00000206229"
"46","HLA-DRB1","ENSG00000206293"
"47","HLA-DRB1","ENSG00000206308"
"48","HLA-DRB1","TRAV8-4"
"49","HLA-DRB1","ENSG00000211762"
"50","HLA-DRB5","HLA-DRA"
"51","HLA-DRB5","ENSG00000206243"
"52","ENSG00000168399","ENSG00000206294"
"53","ENSG00000196101","CTAG1B"
"54","ENSG00000196101","CTAG1A"
"55","ENSG00000196101","ENSG00000206308"
"56","ENSG00000206240","CTAG1B"
"57","ENSG00000206240","HLA-DRA"
"58","ENSG00000206240","ENSG00000206243"
"59","ENSG00000206240","CTAG1A"
"60","ENSG00000206240","ENSG00000206308"
"61","CTAG1B","ENSG00000206306"
"62","ENSG00000206306","HLA-DRA"
"63","ENSG00000206306","ENSG00000206243"
"64","ENSG00000206306","CTAG1A"
"65","ENSG00000206306","ENSG00000206308"
"66","ENSG00000206306","TRAV8-4"
"67","ENSG00000206306","ENSG00000211762"
"68","HLA-DRA","HLA-DMA"
"69","HLA-DRA","ENSG00000206229"
"70","HLA-DRA","ENSG00000206293"
"71","ENSG00000206243","HLA-DMA"
"72","ENSG00000206243","ENSG00000206229"
"73","ENSG00000206243","ENSG00000206293"
"74","ENSG00000206226","HLA-DMA"
"75","ENSG00000206226","ENSG00000206229"
"76","ENSG00000206226","ENSG00000206293"
"77","HLA-DMA","HLA-DOA"
"78","HLA-DMA","ENSG00000206294"
"79","HLA-DMA","ENSG00000204258"
"80","HLA-DMA","ENSG00000206292"
"81","HLA-DMA","ENSG00000206230"
"82","HLA-DMA","ENSG00000206308"
"83","ENSG00000206229","HLA-DOA"
"84","ENSG00000206229","ENSG00000206294"
"85","ENSG00000206229","ENSG00000204258"
"86","ENSG00000206229","ENSG00000206292"
"87","ENSG00000206229","ENSG00000206230"
"88","ENSG00000206229","ENSG00000206308"
"89","ENSG00000206293","HLA-DOA"
"90","ENSG00000206293","ENSG00000206294"
"91","ENSG00000206293","ENSG00000204258"
"92","ENSG00000206293","ENSG00000206292"
"93","ENSG00000206293","ENSG00000206230"
"94","ENSG00000206293","ENSG00000206308"
"95","ENSG00000206294","ENSG00000206308"
"96","ENSG00000206308","ENSG00000206241"
"97","ENSG00000206308","TRAV8-4"
"98","ENSG00000206308","ENSG00000211762"
"99","TRAV8-4","ENSG00000211762"
"100","RILPL1","SWT1"
"101","HCRT","HCRTR1"
