"","V1","V2"
"1","TCEB1","HSPA9"
"2","TCEB1","HSP90AB1"
"3","TCEB1","HSPA1B"
"4","TCEB1","TPM3"
"5","TCEB1","ENSG00000212866"
"6","TCEB1","ENSG00000215328"
"7","TCEB1","SLC9A3R1"
"8","TCEB1","EMD"
"9","TCEB1","TPM3P4"
"10","TCEB1","HCLS1"
"11","TCEB1","C6orf48"
"12","TCEB1","CFTR"
"13","TCEB1","HSPA1A"
"14","TCEB1","HSPA6"
"15","TCEB1","TCEB2"
"16","TCEB1","WSB1"
"17","TCEB1","ENSG00000206271"
"18","TCEB1","ENSG00000206380"
"19","TCEB1","CAPRIN1"
"20","TCEB1","RCN2"
"21","TCEB1","SNX4"
"22","TCEB1","THEM6"
"23","TCEB1","ENSG00000212860"
"24","TCEB1","ENSG00000215292"
"25","TCEB1","CUL5"
"26","TCEB1","ASB8"
"27","TCEB1","SLC9A3R2"
"28","TCEB1","COMMD1"
"29","TCEB1","HSPA2"
"30","TCEB1","LRRC41"
"31","TCEB1","USP33"
"32","TCEB1","NEURL2"
"33","SESN1","FLOT1"
"34","SESN1","ENSG00000206480"
"35","SESN1","ENSG00000206379"
"36","DNAJC3","HSPA1B"
"37","DNAJC3","ENSG00000212866"
"38","DNAJC3","ENSG00000215328"
"39","DNAJC3","DNAJB1"
"40","DNAJC3","HSPA1A"
"41","DNAJC3","ENSG00000212860"
"42","DNAJC3","ENSG00000215292"
"43","DNAJC3","HSPA4"
"44","DNAJC3","EIF2AK2"
"45","DNAJC3","PRKRIR"
"46","FBXO33","HSPA9"
"47","FBXO33","HSP90AB1"
"48","FBXO33","CUL1"
"49","EPS8","HSPA9"
"50","EPS8","PLEKHA6"
"51","EPS8","CLTA"
"52","EPS8","TPM3"
"53","EPS8","CDH1"
"54","EPS8","GNAI2"
"55","EPS8","TPM3P4"
"56","EPS8","SORL1"
"57","EPS8","HCLS1"
"58","EPS8","SNX9"
"59","EPS8","CFTR"
"60","EPS8","CLINT1"
"61","EPS8","GNA11"
"62","EPS8","AP1B1"
"63","EPS8","ATP2A3"
"64","EPS8","DAB2"
"65","EPS8","MUC13"
"66","EPS8","MUC2"
"67","EPS8","FLOT2"
"68","EPS8","EPCAM"
"69","EPS8","CEP170"
"70","EPS8","IL1RAPL1"
"71","EPS8","LGALS4"
"72","EPS8","MS4A5"
"73","EPS8","REPS1"
"74","EPS8","SH3BGRL2"
"75","EPS8","CRYL1"
"76","CKAP4","HSPA9"
