"","V1","V2"
"1","WAPAL","PDS5B"
"2","WAPAL","SMC3"
"3","WAPAL","PDS5A"
"4","WAPAL","RAD21"
"5","WAPAL","STAG2"
"6","WAPAL","STAG1"
"7","PHYHIP","PHYH"
"8","PHYHIP","C14orf1"
"9","PHYHIP","COPS6"
"10","PHYHIP","ZZEF1"
"11","PHYHIP","PNPLA2"
"12","PPFIA1","PTPRD"
"13","PPFIA1","GIT1"
"14","PPFIA1","AGTPBP1"
"15","PPFIA1","PTPRF"
"16","PPFIA1","CAST"
"17","PPFIA1","PTPRS"
"18","PPFIA1","PPFIBP2"
"19","PPFIA1","ERC2"
"20","PPFIA1","PPFIA2"
"21","PPFIA1","PPFIA3"
"22","PPFIA1","PPFIBP1"
"23","ACAP3","ITGB3BP"
"24","ACAP3","SLC35G2"
"25","PDS5B","SMC3"
"26","PDS5B","PDS5A"
"27","PDS5B","RAD21"
"28","PDS5B","CDCA5"
"29","PDS5B","STAG2"
"30","PDS5B","STAG1"
"31","MGAT2","MGAT3"
"32","MGAT2","FUT8"
"33","MGAT2","MGAT4A"
"34","MGAT2","MGAT4B"
"35","MGAT2","MOGAT3"
"36","MGAT2","MAN2A1"
"37","NRBP1","TSC22D1"
"38","NRBP1","RIF1"
"39","NRBP1","LRIF1"
"40","PPP1R8","GNE"
"41","PPP1R8","STC2"
"42","PPP1R8","CRMP1"
"43","PPP1R8","SETDB1"
"44","PPP1R8","C14orf1"
"45","PPP1R8","GBP2"
"46","PPP1R8","GBP7"
"47","PPP1R8","RBM48"
"48","PPP1R8","RENBP"
"49","ARL15","FUNDC2"
"50","ARL15","TUBB2A"
"51","ARL15","UNC119"
"52","ARL15","PTN"
"53","ARL15","CCDC90B"
"54","ARL15","CRMP1"
"55","ARL15","UBR1"
"56","ARL15","B4GALT3"
"57","MTHFR","AMT"
"58","MTHFR","MTHFD1L"
"59","MTHFR","MTHFD2"
"60","EGLN1","C1GALT1"
"61","EGLN1","UBE2C"
"62","EGLN1","OS9"
"63","MGAT5","MGAT4A"
"64","MGAT5","MGAT4B"
"65","ADAM11","STC2"
"66","EDN3","CTSE"
