"","V1","V2"
"1","PRDM16","PGM1"
"2","PRDM16","CLUH"
"3","PSMD13","UBQLN1"
"4","PSMD13","PSAT1"
"5","PSMD13","CDT1"
"6","PSMD13","EIF4A1"
"7","PSMD13","RPSA"
"8","PSMD13","RPSAP58"
"9","PSMD13","DARS"
"10","PSMD13","EEF2"
"11","PSMD13","EIF5A"
"12","PSMD13","FDPS"
"13","PSMD13","FKBP1A"
"14","PSMD13","GAPDH"
"15","PSMD13","IARS"
"16","PSMD13","LARS"
"17","PSMD13","OLA1"
"18","PSMD13","PGK1"
"19","PSMD13","PKM"
"20","PSMD13","PSMD1"
"21","PSMD13","PSMD10"
"22","PSMD13","TARS"
"23","PSMD13","IPO5"
"24","PSMD13","KARS"
"25","PSMD13","PSMD2"
"26","PSMD13","PSMA6"
"27","PSMD13","STIP1"
"28","PSMD13","CBS"
"29","PSMD13","PGD"
"30","PSMD13","PKLR"
"31","PSMD13","PGAM2"
"32","PSMD13","ABCF3"
"33","PSMD13","AHSA1"
"34","PSMD13","ATP6V1A"
"35","PSMD13","MAT1A"
"36","PSMD13","SHFM1"
"37","PSMD13","TNPO3"
"38","PSMD13","TRIP12"
"39","PSMD13","VARS"
"40","PSMD13","VDAC3"
"41","PSMD13","ENO3"
"42","PSMD13","EPRS"
"43","PSMD13","GFPT2"
"44","PSMD13","GLUL"
"45","PSMD13","ACACB"
"46","PSMD13","CLUH"
"47","PSMD13","CTPS1"
"48","PSMD13","KIAA0368"
"49","PSMD13","ME1"
"50","PSMD13","NARS"
"51","PSMD13","PFKP"
"52","PSMD13","PPID"
"53","PSMD13","PSMB2"
"54","PSMD13","PSMC5"
"55","PSMD13","PSMD14"
"56","PSMD13","PSMD8"
"57","PSMD13","SRP54"
"58","PSMD13","SRR"
"59","PSMD13","ENSG00000096171"
"60","PSMD13","ENSG00000115254"
"61","PSMD13","PSMD7"
"62","PSMD13","PSMD12"
"63","PSMD13","TUBB1"
"64","PSMD13","ADRM1"
"65","PSMD13","CYCS"
"66","PSMD13","HMGCLL1"
"67","PSMD13","NSF"
"68","PSMD13","PSMB6"
"69","PSMD13","PSMB7"
"70","PSMD13","PSMD11"
"71","PSMD13","PSMD6"
"72","PSMD13","RAD23B"
"73","PSMD13","TALDO1"
"74","PSMD13","TIPRL"
"75","PSMD13","USP14"
"76","PSMD13","OGDH"
"77","PSMD13","PAAF1"
"78","PSMD13","PSME3"
"79","PSMD13","AHCY"
"80","PSMD13","ERGIC3"
"81","PSMD13","FKBP2"
"82","PSMD13","CDC25A"
"83","PSMD13","PSMF1"
"84","PSMD13","PSME2"
"85","PSMD13","ORC1"
"86","PSMD13","PMM2"
"87","PSMD13","CTRL"
"88","PSMD13","PSMD5"
"89","PSMD13","PSMD9"
"90","PSMD13","WDR48"
"91","PSMD13","PSME1"
"92","PSMD13","NSUN5"
"93","PSMD13","UBE3B"
"94","PSMD13","ENSG00000183519"
"95","PSMD13","UCHL5"
"96","PSMD13","GMNN"
"97","PSMD13","KCNQ1"
"98","PSMD13","POLL"
"99","PSMD13","UBE2M"
"100","PSMD13","RPUSD2"
"101","AGXT2","AARS"
"102","AGXT2","GARS"
"103","AGXT2","PC"
"104","AGXT2","PIPOX"
"105","AGXT2","GATM"
"106","AGXT2","GNMT"
"107","AGXT2","SARDH"
"108","AGXT2","GCAT"
"109","AGPAT1","RPSA"
"110","AGPAT1","RPSAP58"
"111","AGPAT1","CNDP2"
"112","AGPAT1","PKM"
"113","AGPAT1","PSMD1"
"114","AGPAT1","PSMD2"
"115","AGPAT1","STIP1"
"116","AGPAT1","PKLR"
"117","AGPAT1","ABCF3"
"118","AGPAT1","CAP2"
"119","AGPAT1","MAT1A"
"120","AGPAT1","VDAC3"
"121","AGPAT1","ENSG00000206255"
"122","AGPAT1","EPRS"
"123","AGPAT1","GUF1"
"124","AGPAT1","DDX47"
"125","AGPAT1","ACACB"
"126","AGPAT1","APRT"
"127","AGPAT1","ATP6V1D"
"128","AGPAT1","CLUH"
"129","AGPAT1","COPA"
"130","AGPAT1","DHRS11"
"131","AGPAT1","GALT"
"132","AGPAT1","GCH1"
"133","AGPAT1","GPATCH11"
"134","AGPAT1","IVL"
"135","AGPAT1","KIAA0368"
"136","AGPAT1","MLST8"
"137","AGPAT1","PSMB2"
"138","AGPAT1","PSMD8"
"139","AGPAT1","PYGL"
"140","AGPAT1","SOD2"
"141","AGPAT1","SRP54"
"142","AGPAT1","TMEM184C"
"143","AGPAT1","WDR59"
"144","AGPAT1","ENSG00000115254"
"145","AGPAT1","ENSG00000206324"
"146","AGPAT1","CAP1"
"147","AGPAT1","FARSA"
"148","AGPAT1","CLPX"
"149","AGPAT1","SMIM4"
"150","UBQLN1","PSAT1"
"151","UBQLN1","EIF4A1"
"152","UBQLN1","RPSA"
"153","UBQLN1","RPSAP58"
"154","UBQLN1","DARS"
"155","UBQLN1","EEF2"
"156","UBQLN1","FDPS"
"157","UBQLN1","FKBP1A"
"158","UBQLN1","LARS"
"159","UBQLN1","OLA1"
"160","UBQLN1","PGK1"
"161","UBQLN1","PKM"
"162","UBQLN1","PSMD1"
"163","UBQLN1","PSMD10"
"164","UBQLN1","TARS"
"165","UBQLN1","KARS"
"166","UBQLN1","PSMD2"
"167","UBQLN1","PSMA6"
"168","UBQLN1","PGD"
"169","UBQLN1","PKLR"
"170","UBQLN1","MAT1A"
"171","UBQLN1","SHFM1"
"172","UBQLN1","VARS"
"173","UBQLN1","ENO3"
"174","UBQLN1","GLUL"
"175","UBQLN1","KIAA0368"
"176","UBQLN1","PSMB2"
"177","UBQLN1","PSMC5"
"178","UBQLN1","PSMD14"
"179","UBQLN1","PSMD8"
"180","UBQLN1","ENSG00000096171"
"181","UBQLN1","PSMD7"
"182","UBQLN1","PSMD12"
"183","UBQLN1","ADRM1"
"184","UBQLN1","CYCS"
"185","UBQLN1","HMGCLL1"
"186","UBQLN1","PSMB6"
"187","UBQLN1","PSMB7"
"188","UBQLN1","PSMD11"
"189","UBQLN1","PSMD6"
"190","UBQLN1","RAD23B"
"191","UBQLN1","TALDO1"
"192","UBQLN1","USP14"
"193","UBQLN1","EPS15"
"194","UBQLN1","AHCY"
"195","UBQLN1","PMM2"
"196","UBQLN1","SMCR7"
"197","PSAT1","USP46"
"198","PSAT1","EIF4A1"
"199","PSAT1","RPSA"
"200","PSAT1","RPSAP58"
"201","PSAT1","AARS"
"202","PSAT1","DARS"
"203","PSAT1","EEF2"
"204","PSAT1","FDPS"
"205","PSAT1","FKBP1A"
"206","PSAT1","GAPDH"
"207","PSAT1","LARS"
"208","PSAT1","OLA1"
"209","PSAT1","PGK1"
"210","PSAT1","PKM"
"211","PSAT1","PSMD1"
"212","PSAT1","PSMD10"
"213","PSAT1","TARS"
"214","PSAT1","KARS"
"215","PSAT1","PSMD2"
"216","PSAT1","PSMA6"
"217","PSAT1","STIP1"
"218","PSAT1","PGD"
"219","PSAT1","PKLR"
"220","PSAT1","MAT1A"
"221","PSAT1","SHFM1"
"222","PSAT1","VARS"
"223","PSAT1","ENO3"
"224","PSAT1","GLUL"
"225","PSAT1","GCH1"
"226","PSAT1","KIAA0368"
"227","PSAT1","PSMB2"
"228","PSAT1","PSMC5"
"229","PSAT1","PSMD14"
"230","PSAT1","PSMD8"
"231","PSAT1","ENSG00000096171"
"232","PSAT1","PSMD7"
"233","PSAT1","PSMD12"
"234","PSAT1","CTH"
"235","PSAT1","CYCS"
"236","PSAT1","HMGCLL1"
"237","PSAT1","PSMB6"
"238","PSAT1","PSMB7"
"239","PSAT1","PSMD11"
"240","PSAT1","PSMD6"
"241","PSAT1","RAD23B"
"242","PSAT1","TALDO1"
"243","PSAT1","USP14"
"244","PSAT1","AHCY"
"245","PSAT1","UBA1"
"246","PSAT1","USP12"
"247","PSAT1","PMM2"
"248","ATP6V0A2","PPA1"
"249","USP46","PKM"
"250","USP46","PKLR"
"251","USP46","EPRS"
"252","USP46","GFPT2"
"253","USP46","PSMD7"
"254","USP46","PSMD11"
"255","USP46","USP12"
"256","USP46","WDR48"
"257","TP53RK","PSMD2"
