"","V1","V2"
"1","ETV6","PIN1"
"2","ETV6","PABPC1"
"3","ETV6","RPL4"
"4","ETV6","WRNIP1"
"5","ETV6","TLE3"
"6","ETV6","TBC1D4"
"7","ETV6","CHAMP1"
"8","ETV6","KIAA1429"
"9","ETV6","PRRC1"
"10","ETV6","TUT1"
"11","ETV6","G3BP2"
"12","TRAPPC8","PSD3"
"13","TRAPPC8","PHF7"
"14","TRAPPC8","TET2"
"15","MTFR1","PIN1"
"16","PIN1","PABPC1"
"17","PIN1","RPL4"
"18","PIN1","WRNIP1"
"19","PIN1","TLE3"
"20","PIN1","TBC1D4"
"21","PIN1","CHAMP1"
"22","PIN1","KIAA1429"
"23","PIN1","PRRC1"
"24","PIN1","TUT1"
"25","PIN1","MYT1"
"26","PIN1","G3BP2"
"27","PIN1","RAI1"
"28","PABPC1","PABPN1L"
"29","PABPC1","RPL4"
"30","PABPC1","WRNIP1"
"31","PABPC1","TLE3"
"32","PABPC1","TBC1D4"
"33","PABPC1","CHAMP1"
"34","PABPC1","KIAA1429"
"35","PABPC1","PRRC1"
"36","PABPC1","TUT1"
"37","PABPC1","RRAGC"
"38","PABPC1","G3BP2"
"39","PABPC1","KLHDC4"
"40","PABPC1","PAIP2"
"41","PABPN1L","RPL4"
"42","RPL4","VWA9"
"43","RPL4","WRNIP1"
"44","RPL4","TLE3"
"45","RPL4","TBC1D4"
"46","RPL4","CHAMP1"
"47","RPL4","KIAA1429"
"48","RPL4","PRRC1"
"49","RPL4","TUT1"
"50","RPL4","G3BP2"
"51","WRNIP1","TLE3"
"52","WRNIP1","TBC1D4"
"53","WRNIP1","CHAMP1"
"54","WRNIP1","KIAA1429"
"55","WRNIP1","PRRC1"
"56","WRNIP1","TUT1"
"57","WRNIP1","G3BP2"
"58","TLE3","TBC1D4"
"59","TLE3","CHAMP1"
"60","TLE3","KIAA1429"
"61","TLE3","PRRC1"
"62","TLE3","TUT1"
"63","TLE3","G3BP2"
"64","TBC1D4","CHAMP1"
"65","TBC1D4","KIAA1429"
"66","TBC1D4","PRRC1"
"67","TBC1D4","TUT1"
"68","TBC1D4","G3BP2"
"69","TBC1D4","TET2"
"70","CHAMP1","KIAA1429"
"71","CHAMP1","PRRC1"
"72","CHAMP1","TUT1"
"73","CHAMP1","G3BP2"
"74","KIAA1429","PRRC1"
"75","KIAA1429","TUT1"
"76","KIAA1429","C6orf57"
"77","KIAA1429","G3BP2"
"78","PRRC1","TUT1"
"79","PRRC1","G3BP2"
"80","TUT1","G3BP2"
"81","BSCL2","USE1"
"82","RRAGC","RRAGA"
"83","CYP11B1","HSD11B2"
"84","CYP11B1","ENSG00000168482"
"85","CYP11B1","CYP11B2"
"86","HSD11B2","ENSG00000168482"
"87","HSD11B2","CYP11B2"
"88","ENSG00000168482","CYP11B2"
"89","HJURP","STT3A"
"90","KLHDC4","MFF"
"91","RRAGA","RRAGD"
