"","V1","V2"
"1","GSTM4","GSR"
"2","GSTM4","GGT3P"
"3","GSTM4","GGT1"
"4","GSTM4","ENSG00000079782"
"5","GSTM4","GGT5"
"6","GSTM4","GGT7"
"7","GSTM4","GGTLC2"
"8","GSTM4","GSS"
"9","GSTM4","GPX4"
"10","GSTM4","GPX7"
"11","ANPEP","GGT3P"
"12","ANPEP","GGT1"
"13","ANPEP","TM4SF1"
"14","ANPEP","GGT5"
"15","ANPEP","GGT7"
"16","ANPEP","GGTLC2"
"17","ANPEP","GSS"
"18","GSR","GLRXP3"
"19","GSR","GGT3P"
"20","GSR","GSTT1"
"21","GSR","GGT1"
"22","GSR","GGT5"
"23","GSR","GGT7"
"24","GSR","GGTLC2"
"25","GSR","GSS"
"26","GSR","GSTA3"
"27","GSR","GSTA4"
"28","GSR","GSTA5"
"29","GSR","GSTM5"
"30","GSR","GSTO1"
"31","GSR","GSTT2B"
"32","GSR","GSTZ1"
"33","GSR","MGST2"
"34","GSR","MGST3"
"35","GSR","ENSG00000187919"
"36","GSR","ENSG00000096087"
"37","GSR","OCM"
"38","GSR","GSTO2"
"39","GSR","MGST1"
"40","GSR","OCM2"
"41","GGT3P","GSTT1"
"42","GGT3P","BAAT"
"43","GGT3P","ENSG00000079782"
"44","GGT3P","GSS"
"45","GGT3P","GSTA3"
"46","GGT3P","GSTA4"
"47","GGT3P","GSTA5"
"48","GGT3P","GSTM5"
"49","GGT3P","GSTO1"
"50","GGT3P","GSTT2B"
"51","GGT3P","GSTZ1"
"52","GGT3P","MGST2"
"53","GGT3P","MGST3"
"54","GGT3P","ENSG00000187919"
"55","GGT3P","ENSG00000096087"
"56","GGT3P","GPX4"
"57","GGT3P","GPX7"
"58","GGT3P","GSTO2"
"59","GGT3P","MGST1"
"60","GSTT1","GGT1"
"61","GSTT1","ENSG00000079782"
"62","GSTT1","GGT5"
"63","GSTT1","GGT7"
"64","GSTT1","GGTLC2"
"65","GSTT1","GSS"
"66","GSTT1","GPX4"
"67","GSTT1","GPX7"
"68","BAAT","GGT1"
