"","V1","V2"
"1","PTPN21","AKAP1"
"2","PTPN21","KIF1C"
"3","CDK17","YWHAG"
"4","CDK17","YWHAZ"
"5","CDK17","TDRD7"
"6","ANK3","CNTN1"
"7","ANK3","KCNC1"
"8","ANK3","SCN1B"
"9","ANK3","SCNN1B"
"10","ANK3","SCN2A"
"11","RPS6KB1","PDK1"
"12","RPS6KB1","MAPT"
"13","RPS6KB1","PPP2CA"
"14","RPS6KB1","PPP2CB"
"15","RPS6KB1","CDC42"
"16","RPS6KB1","RAC1"
"17","RPS6KB1","TSC1"
"18","RPS6KB1","AKT1"
"19","RPS6KB1","TSC2"
"20","RPS6KB1","POLDIP3"
"21","PTPRZ1","CNTN1"
"22","PTPRZ1","CTNNB1"
"23","PTPRZ1","ADD2"
"24","RAP2C","RAPGEF2"
"25","RAP2C","RGL1"
"26","RAP2C","MLLT4"
"27","RAP2C","ARPP21"
"28","RAP2C","SHANK2"
"29","RAP2C","MAGI1"
"30","RAP2C","SCRIB"
"31","RAP2C","RGS12"
"32","RAP2C","RIN2"
"33","MARCKS","MAP2"
"34","MARCKS","PIKFYVE"
"35","MARCKS","SH3GL1"
"36","MARCKS","GLTP"
"37","MARCKS","KIAA1468"
"38","MARCKS","BIRC6"
"39","MARCKS","YWHAZ"
"40","MARCKS","LIN7C"
"41","MARCKS","STXBP1"
"42","MARCKS","ACTB"
"43","MARCKS","ARPC5L"
"44","MARCKS","CALM1"
"45","MARCKS","CALM2"
"46","MARCKS","CALM3"
"47","MARCKS","ACSBG1"
"48","MARCKS","3-Sep"
"49","MARCKS","ATP2B1"
"50","MARCKS","DCLK1"
"51","MARCKS","EPB41L3"
"52","MARCKS","KIF21A"
"53","MARCKS","LAPTM5"
"54","MARCKS","LIN7B"
"55","MARCKS","MAT2B"
"56","MARCKS","MOB4"
"57","MARCKS","NGEF"
"58","MARCKS","NOS1"
"59","MARCKS","NUDC"
"60","MARCKS","PAICS"
"61","MARCKS","PCSK1N"
"62","MARCKS","PDE1B"
"63","MARCKS","PLA2G12B"
"64","MARCKS","PLXNA1"
"65","MARCKS","RAB15"
"66","MARCKS","RAB3A"
"67","MARCKS","RAB3B"
"68","MARCKS","RAB3D"
"69","MARCKS","RTN3"
"70","MARCKS","5-Sep"
"71","MARCKS","SH3GL2"
"72","MARCKS","SV2A"
"73","MARCKS","SYN1"
"74","MARCKS","SYN2"
"75","MARCKS","SYT5"
"76","MARCKS","TPD52"
"77","MARCKS","TPD52L2"
"78","MARCKS","VAT1"
"79","MARCKS","DIRAS2"
"80","CSF1","MYH11"
"81","CSF1","MYO5A"
"82","CSF1","ACTB"
"83","CSF1","ANXA1"
"84","CSF1","CLDN11"
"85","CSF1","ITM2B"
"86","CSF1","MAPK8IP2"
"87","CSF1","MKNK2"
"88","CSF1","PPP1R12C"
"89","CSF1","PPP1R3A"
"90","CSF1","SLC7A1"
"91","NIN","PRKACA"
"92","NIN","ABI1"
"93","NIN","BICD1"
"94","RALGDS","RGL1"
"95","RALGDS","MLLT4"
"96","RALGDS","HRAS"
"97","RALGDS","RAP2A"
"98","RALGDS","ARRB1"
"99","RALGDS","ARRB2"
"100","RALGDS","ENSG00000197003"
"101","RALGDS","ENSG00000197369"
"102","RALGDS","RAP1A"
"103","RALGDS","RAP1GAP"
"104","RALGDS","RIN1"
"105","RALGDS","RIT2"
"106","RALGDS","CNKSR1"
